"","other","acetobacteraceae","bradyrhizobiaceae","caulobacteraceae","comamonadaceae","hyphomicrobiaceae","mycobacteriaceae","oxalobacteraceae","rhodospirillaceae","sphingomonadaceae","xanthomonadaceae"
"X24_cp241",0.924262739915184,0.00355378761324841,0.00659696750047575,0.00343072608925693,0.00971097012648977,0.020784022678525,0.00213959812598129,0.00225030988390519,0.0106708048001657,0.00953695968204607,0.00706311358472136
"X24_cp266",0.924885291717074,0.00691239895174528,0.00720525675040623,0.00468351535731925,0.0067217664543667,0.0190653125827079,0.00207108276847164,0.00215054750042596,0.0123934312016874,0.0067874498363322,0.00712394687946342
"X24_cp235",0.924103082305828,0.00343038873779301,0.00656508646119393,0.00337426697897177,0.0099005118825324,0.0208738944120005,0.00214297689821618,0.00225538806317772,0.0105848775539413,0.00971068455951523,0.00705884214682958
"X24_cp302",0.921778879235569,0.00238667158378025,0.00623781469592042,0.00284540922542213,0.0120596317293865,0.02175345618159,0.00217597632296079,0.00230599193935538,0.00973083771904625,0.0117172048599711,0.00700812650699784
"X24_cp272",0.925134875861913,0.00612887897572944,0.0070926825636968,0.00442830993572783,0.00718854172735711,0.0193661396035663,0.00208411367434266,0.00216910139605525,0.0120649938629978,0.00722704410983733,0.00711531828877685
"X24_cp247",0.924803237013915,0.0070417397555348,0.00722796836020951,0.00472276444809662,0.00665204820641599,0.0190598348246233,0.00206925694963007,0.00214792426441372,0.0124512705854531,0.00669712060570715,0.00712683498600036
"X24_cp271",0.924899094816179,0.00687786116466701,0.00720055719061826,0.00467261106836713,0.00674062099380677,0.0190778234748647,0.00207163171956585,0.00215132532168001,0.0123796150473235,0.00680524583063699,0.00712361337229038
"X24_cp242",0.92077631664698,0.00213147911599869,0.00614369115654144,0.00269678471602103,0.0128183506894221,0.0220906332626835,0.00218605482576297,0.00232171228169691,0.0094836348009107,0.0123586128954484,0.00699272960853444
"X24_cp274",0.924951310896457,0.00674140524200242,0.0071817663030764,0.00462923219242159,0.00681654740960577,0.0191278871893174,0.00207382225672806,0.00215443243704446,0.0123244643285699,0.0068768753329773,0.00712225641179993
"X24_cp269",0.924351542877099,0.00799194311566624,0.00734182566568375,0.00501033020545284,0.00619644324671281,0.0187033416605348,0.00205492941493876,0.0021278051837467,0.0127990283303993,0.00629021542110076,0.00713259487866475
"X24_cp301",0.923212754366285,0.0029077744561016,0.00641226118762824,0.00312286239095511,0.0108347467765503,0.0212493252995207,0.00215820756853493,0.00227856106704628,0.0101852203729892,0.0106023372872083,0.00703594922718009
"X24_cp250",0.923774428898706,0.00320096133022664,0.00649803836895209,0.00326718799338369,0.0102823586726312,0.0210048415773911,0.00214928328381228,0.00226497816424153,0.010412660259401,0.0100967681500453,0.00704849330120885
"X24_cp273",0.924974409395772,0.00437643294947932,0.00678134788583504,0.00378358328355112,0.00866235577749723,0.0202125679656868,0.00211896260797327,0.00221969129898361,0.0111830784380868,0.00860285349362627,0.00708471690350906
"X24_cp297",0.923083060421212,0.00284952331158578,0.00639426802627318,0.00309326157258581,0.0109546317858936,0.0213008919090033,0.0021600641942427,0.00228140259052364,0.0101378488010341,0.0107118237191377,0.0070332236685084
"X24_cp270",0.925214665087689,0.00527184141038834,0.00695268942794294,0.00412773268619311,0.00781589112358317,0.0197439002156382,0.00209999043658076,0.00219196871274316,0.0116637315589064,0.00781482532437245,0.00710276401596233
"X24_cp268",0.924328431699222,0.00803199440963664,0.00734654338125389,0.00502197200014044,0.00617904857672352,0.0186908879624603,0.00205436418389043,0.00212701442825348,0.0128131834237602,0.00627370301996617,0.00713285691469259
"X24_cp295",0.922298763142954,0.00254918804435163,0.00629571761054429,0.00293517476567407,0.0116372083916762,0.021585084457665,0.00217013644126453,0.00229691684691483,0.00988045222021484,0.0113336486851573,0.00701770939358326
"X24_cp267",0.923276110368759,0.00293734030115171,0.00642126632933988,0.00313776376488203,0.0107752796904504,0.0212235543967963,0.00215727635451192,0.00227713793863665,0.0102089725409337,0.0105479973283663,0.0070373009861722
"X24_cp276",0.924847399336125,0.0041614235462594,0.00673531642928394,0.00369535098110763,0.00890587226459686,0.0203397682468271,0.00212397699337169,0.00222709438283196,0.011055864781126,0.0088285611086062,0.0070793719298646
"X24_cp234",0.917684369790904,0.00159534114687958,0.00589451109655423,0.00235133259152875,0.0149741374556804,0.0228358397251402,0.00220999513118045,0.0023600976584564,0.00886201809305747,0.0142875920888444,0.00694476522177398
"X24_cp249",0.924938705129069,0.00677526657989774,0.00718646290760825,0.00464004126022993,0.0067974892975293,0.0191153682272,0.00207327541077317,0.0021536562821182,0.0123382349147074,0.00685890090922925,0.00712259908163826
"X24_cp277",0.92469450941674,0.00395686650446605,0.00668941008617269,0.00360907515895791,0.0091559780714367,0.0204671958045984,0.0021289436210848,0.00223445957833089,0.0109297921459885,0.00905993673565666,0.00707383287656771
"X24_cp275",0.922487554537635,0.00261456909255837,0.00631805381298014,0.00297041300600531,0.0114785666306764,0.0215204113986515,0.00216786808950133,0.00229340799527837,0.00993848574625673,0.0111893566493044,0.0070213130411524
"X24_cp294",0.923881198740786,0.00326631532742289,0.00651616116555265,0.00329837100360263,0.0101695774627966,0.0209534695482988,0.00214738241614594,0.00226210073069981,0.0104610552867178,0.00999331923851821,0.00705104907945837
"X24_cp279",0.924223298528502,0.00350562212707207,0.00657976429060097,0.00340975708259959,0.00978416067389903,0.0207739425169392,0.00214066920463975,0.00225198124888625,0.010631851478539,0.00963919332577382,0.00705975952254787
"X24_cp300",0.921695173297783,0.00236259607669999,0.00622892860388656,0.00283183341648583,0.0121259178762958,0.0217793872318319,0.00217686730374661,0.00230738189900926,0.00970798255540833,0.0117773068658591,0.00700662487299375
"X24_cp219",0.923185174074075,0.00290342064790633,0.00641570209967404,0.00311980575526613,0.0108431714558715,0.0212990171360611,0.00215859017973989,0.00227907400062712,0.010187192022226,0.0105713749295214,0.00703747769903206
"X24_cp278",0.923933081963986,0.00329948563142949,0.0065252308706412,0.00331406853620713,0.0101136351075384,0.0209277965492055,0.00214642911343218,0.00226065969938636,0.0104853199877854,0.00994197672198038,0.00705231581840801
"X24_cp292",0.925176923633537,0.00496320433901678,0.00689694964147657,0.00401299194930267,0.00808129357855442,0.0198955617160497,0.00210621637304655,0.00220101727790132,0.01150612219702,0.00806250515128934,0.00709721414280585
"X24_cp291",0.921820359618062,0.00239880020571042,0.00624225995225786,0.00285222035468822,0.0120266197638919,0.0217404933821386,0.00217553008328454,0.00230529633465391,0.00974228150280566,0.0116872642123872,0.00700887459011988
"X24_cp298",0.922983182177877,0.00280659407745636,0.00638078818609577,0.00307123651719268,0.0110453839155364,0.021339588402828,0.00216145157666455,0.00228352957692602,0.0101024360927704,0.0107946492410786,0.00703116023557427
"X24_cp233",0.922533825280642,0.00263722915694114,0.00633039399600465,0.0029816996616814,0.0114245725476514,0.0215448222679944,0.00216734159203274,0.00229251770217007,0.00996370457057189,0.0110996255120933,0.0070242677122172
"X24_cp293",0.924623103331125,0.00748885836797385,0.00728054249154355,0.00486126798490809,0.00642687945745478,0.0188654064372375,0.00206222704564648,0.00213804488364948,0.0126160340262645,0.00650866979957779,0.0071289661746195
"X24_cp217",0.925007427719311,0.00444305201848177,0.00679518119365572,0.00381044055234436,0.00859056037899831,0.0201744522556287,0.0021174489548364,0.00221746297885516,0.0112214654841686,0.00853622626013614,0.00708628220358335
"X24_cp231",0.922271300409549,0.00254537139637415,0.00629909660005515,0.0029323021242661,0.0116462581737689,0.0216355635888371,0.00217052137965155,0.00229743413744747,0.00988236583969783,0.0113005517603864,0.00701923458996614
"X24_cp290",0.920661004342852,0.00210241697996668,0.00612716405114664,0.00268008035017431,0.0129138949227868,0.0220780963950037,0.00218696858085919,0.00232324484700425,0.00944823504504554,0.0124900625888298,0.00698883189633148
"X24_cp232",0.924667287130219,0.00395094361048681,0.00669300263208209,0.00360554419021439,0.00916310139161639,0.0205150675456461,0.00212932197067183,0.002234963556406,0.0109319126848862,0.00903348263149685,0.00707537265627459
"X24_cp299",0.920613046714001,0.00209177207140147,0.00612275733179806,0.00267366133002385,0.0129492505349137,0.0220911038103506,0.00218740165270477,0.00232392938513871,0.00943706973126111,0.0125219710483667,0.00698803639003982
"X24_cp218",0.92464363103446,0.00389746196631611,0.00667566307699179,0.00358356791919822,0.00923232049502888,0.0205054682733475,0.00213042431496779,0.00223666174876554,0.0108921923521856,0.00913047518032314,0.0070721336384157
"X24_cp216",0.924590450054051,0.00383893969790777,0.00666192770745115,0.00355823208038271,0.0093092762487471,0.0205437610850519,0.00213190072294687,0.00223886050711584,0.0108546948408013,0.00920153987665834,0.00707041717888596
"X24_cp280",0.923548898018165,0.00307411003713,0.00646185968670572,0.00320566185411084,0.0105115503124456,0.0211076888892692,0.00215306202731843,0.00227071444285861,0.0103164064656622,0.0103067554739662,0.00704329279236786
"X24_cp230",0.923088281778624,0.00285968871293123,0.00640219786010267,0.00309760175343138,0.0109330357042064,0.0213377795015653,0.00215998362825324,0.00228120622245655,0.0101516399116329,0.0106531490667665,0.00703543586002966
"X24_cp215",0.921778879235569,0.00238667158378025,0.00623781469592042,0.00284540922542213,0.0120596317293865,0.02175345618159,0.00217597632296079,0.00230599193935538,0.00973083771904625,0.0117172048599711,0.00700812650699784
"X24_cp288",0.920943501465108,0.00216742125111739,0.00615363563015773,0.00271890374985529,0.0127037061012437,0.0220000859449013,0.00218435937619301,0.00231912850119005,0.00951545011395905,0.0123002412863375,0.00699356657993724
"X24_cp289",0.922524568796067,0.00262784303457162,0.00632252542299127,0.00297750884239803,0.0114470894560516,0.021507482604204,0.00216741294482585,0.00229270500784075,0.00995012521640423,0.0111607103805458,0.00702202829409953
"X24_cp229",0.924006316926353,0.0033617883737063,0.00654689865989291,0.00334240272519308,0.0100104178025816,0.0209252984896683,0.00214489714900486,0.00225828147176886,0.0105360240676749,0.00981131419339784,0.00705636014075842
"X24_cp281",0.922064028085432,0.00247286321138329,0.00626896237918145,0.0028934143991159,0.011830369640635,0.0216627552250867,0.00217284218758562,0.00230111400113296,0.00981117148894964,0.011509154570556,0.00701332481094123
"X24_cp248",0.922309547309786,0.00255829747080979,0.00630356327692243,0.00293931087588698,0.0116143367774252,0.0216225947159709,0.00217006859857089,0.00229673300702491,0.00989395290102876,0.0112716359873611,0.00701995907921324
"X24_cp282",0.919706924241058,0.00190903105461679,0.00604369152275903,0.00256059200958107,0.013601822819638,0.0223255007242136,0.00219510825179613,0.0023361756008094,0.00923790025072075,0.013109849176102,0.00697340434870527
"X24_cp228",0.92464363103446,0.00389746196631611,0.00667566307699179,0.00358356791919822,0.00923232049502888,0.0205054682733475,0.00213042431496779,0.00223666174876554,0.0108921923521856,0.00913047518032314,0.0070721336384157
"X24_cp214",0.922983182177877,0.00280659407745636,0.00638078818609577,0.00307123651719268,0.0110453839155364,0.021339588402828,0.00216145157666455,0.00228352957692602,0.0101024360927704,0.0107946492410786,0.00703116023557427
"X24_cp221",0.925073764739916,0.00466544937927465,0.00684504849328391,0.00389746284069495,0.00836186381125836,0.020094450941513,0.00211274898171647,0.00221051043892181,0.0113523761809105,0.008293404693626,0.00709291949888478
"X24_cp227",0.924457436728772,0.00370574646202294,0.00662992422679984,0.00349977570019301,0.00949125175154384,0.0206331898523844,0.0021353290139547,0.00224397766135735,0.0107675978079143,0.00936942537529287,0.00706634541976495
"X24_cp213",0.921902575410504,0.00242324069610979,0.00625115488124922,0.00286588923089274,0.0119608569478145,0.0217145732730267,0.00217463610795883,0.00230390387893997,0.00976520151054751,0.011627602774553,0.00701036528840404
"X24_cp226",0.921350406975588,0.00226867361650125,0.00619344329631889,0.00277814460786975,0.0123945912080596,0.0218831829574241,0.00218041116726936,0.00231292497052148,0.00961699287562883,0.0120206828934797,0.00700054543133904
"X24_cp222",0.92506350597245,0.00630668284548123,0.00712462496361927,0.00448647204514505,0.00707453300432607,0.0193359920338915,0.00208125917935427,0.00216497890464115,0.0121488745018443,0.00709391224208625,0.00711916430716044
"X24_cp223",0.922989156100386,0.00281660863113679,0.00638870651592179,0.00307554830405167,0.0110236179190265,0.0213765604502302,0.00216137272254056,0.00228333488891126,0.0101161872838741,0.010735529666832,0.00703337751708898
"X24_cp403",0.917684369790904,0.00159534114687958,0.00589451109655423,0.00235133259152875,0.0149741374556804,0.0228358397251402,0.00220999513118045,0.0023600976584564,0.00886201809305747,0.0142875920888444,0.00694476522177398
"X24_cp283",0.921567750791481,0.00232693267284894,0.00621561052989539,0.00281158532469462,0.0122260059542902,0.0218182973181755,0.00217820002056086,0.00230946370361852,0.00967378070993304,0.0118680142218222,0.0070043587526801
"X24_cp207",0.92509229117267,0.00464898439813074,0.00683674572693096,0.00389210190097531,0.00837859623023408,0.020060227951872,0.00211288205074967,0.00221075750002641,0.0113372450302806,0.00833929669177498,0.00709087134635564
"X24_cp284",0.922375023737912,0.00257514403574746,0.00630464771739722,0.00294922201184872,0.0115734996595418,0.0215592094432746,0.0021692305766016,0.00229551452573087,0.00990363289318935,0.0112757190708312,0.00701915632792512
"X24_cp208",0.924437417667165,0.00368709583409744,0.00662535756760874,0.00349149970787756,0.00951752654124682,0.0206459743783565,0.00213581686600022,0.00224470716388503,0.0107552007034607,0.0093936474253495,0.00706575614495245
"X24_cp212",0.924457436728772,0.00370574646202294,0.00662992422679984,0.00349977570019301,0.00949125175154384,0.0206331898523844,0.0021353290139547,0.00224397766135735,0.0107675978079143,0.00936942537529287,0.00706634541976495
"X24_cp225",0.92085033489713,0.00214553520831683,0.00614480581888514,0.00270590349179737,0.0127734001396845,0.0220260828823319,0.00218523115888189,0.00232050234750195,0.00949300252760218,0.0123632058725264,0.00699199565534176
