"","other","Mortierellaceae","Piskurozymaceae","Trimorphomycetaceae","Umbelopsidaceae","Russulaceae","Hypocreaceae","Aspergillaceae","Herpotrichiellaceae","Clavulinaceae","Chaetomiaceae","Atheliaceae","Cortinariaceae","Inocybaceae","Sebacinaceae","Helotiaceae","Thelephoraceae","Tricholomataceae","Pyronemataceae","Gloniaceae","Helotiales_fam_Incertae_sedis"
"CPER_004-M-16-7-20140812",0.941234084231146,0.029382957884427,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.00489715964740451,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0019588638589618,0.000979431929480901,0.000979431929480901,0.00685602350636631,0.000979431929480901,0.000979431929480901
"CPER_004-M-23-38-20140812",0.897159647404505,0.0323212536728697,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.00685602350636631,0.000979431929480901,0.0127326150832517,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.00783545543584721,0.000979431929480901,0.000979431929480901,0.00685602350636631,0.000979431929480901,0.0225269343780607
"CPER_007-M-3-37-20140717",0.671890303623898,0.281096963761019,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0029382957884427,0.000979431929480901,0.00489715964740451,0.00489715964740451,0.00489715964740451,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0107737512242899,0.000979431929480901,0.000979431929480901,0.00587659157688541,0.000979431929480901,0.000979431929480901
"CPER_047-M-33-17-20140717",0.638589618021547,0.327130264446621,0.0039177277179236,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0029382957884427,0.000979431929480901,0.0107737512242899,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0019588638589618,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901
"DSNY_001-M-1-6-20140813",0.265426052889324,0.00783545543584721,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.60920666013712,0.0039177277179236,0.000979431929480901,0.000979431929480901,0.0470127326150832,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0029382957884427,0.0479921645445642,0.000979431929480901,0.0029382957884427,0.000979431929480901,0.000979431929480901
"DSNY_001-M-17-9-20140701",0.41332027424094,0.0166503428011753,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.51126346718903,0.00587659157688541,0.000979431929480901,0.00587659157688541,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0029382957884427,0.000979431929480901,0.019588638589618,0.000979431929480901,0.0107737512242899,0.000979431929480901,0.000979431929480901,0.0019588638589618
"DSNY_001-M-22-32-20140909",0.724779627815867,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0019588638589618,0.000979431929480901,0.0901077375122429,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0029382957884427,0.0029382957884427,0.000979431929480901,0.0137120470127326,0.00587659157688541,0.000979431929480901,0.000979431929480901,0.144955925563173,0.000979431929480901
"DSNY_001-M-29-37-20140701",0.889324191968658,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0117531831537708,0.000979431929480901,0.000979431929480901,0.00587659157688541,0.000979431929480901,0.000979431929480901,0.0342801175318315,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0430950048971596,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901
"DSNY_001-M-7-0-20140909",0.768854064642507,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.212536728697356,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901
"DSNY_001-M-7-5-20140813",0.617042115572968,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.145935357492654,0.0127326150832517,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0558276199804114,0.0039177277179236,0.000979431929480901,0.0352595494613124,0.113614103819785,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0029382957884427
