"","other","Saprotroph","Ectomycorrhizal","Wood_Saprotroph","Animal_Pathogen","Plant_Pathogen"
"UNDE_017",0.478633946111111,0.327378436622222,0.0763703347215555,0.0408514049966667,0.0384831610876667,0.0382827204547778
"UNDE_019",0.263708097222222,0.275912246488889,0.3651582047,0.0297316281715556,0.0352610541966667,0.0302287620277778
"UNDE_027",0.251711974933333,0.505110380333333,0.0967102361495556,0.0647666124633333,0.0299759597088889,0.0517248389533333
"UNDE_032",0.0860833563777778,0.278306307364444,0.578135037322222,0.0210112252185267,0.01582563295884,0.0206384402296411
"UNDE_034",0.0797423785888889,0.147635737883333,0.716162466888889,0.0144287462649556,0.0170229516527111,0.0250077171136667
"UNDE_035",0.423093888,0.233363784945556,0.232107792626667,0.0394677567093333,0.0367804231157778,0.0351863509111111
"UNDE_037",0.24633183,0.532516806777778,0.142352860666667,0.0310206123677778,0.0240317042766667,0.0237461869911111
"UNDE_043",0.357358218666667,0.128576524352222,0.408986193966667,0.0341809545103333,0.0299201430918889,0.0409779578756667
"UNDE_044",0.1020092888,0.411023795655556,0.415994768933333,0.0218590338952222,0.0237526496941111,0.0253604627544444
"WOOD_001",0.357952424333333,0.424183527711111,0.0466640334133333,0.0683707628511111,0.0316401308622222,0.0711891242622222
"WOOD_002",0.278468247511111,0.521516634597333,0.0367830502132722,0.0756541234097889,0.0306411930406078,0.0569367523697111
"WOOD_003",0.279093684222222,0.459028715288889,0.0411669349444444,0.101416157016667,0.0323319587777778,0.0869625393055556
"WOOD_005",0.266079539666667,0.552640377777778,0.0352172908666667,0.0658703644077778,0.0245032098104444,0.05568921772
"WOOD_021",0.177498549033333,0.511246744636667,0.0305157441686722,0.116235194402287,0.02977301420796,0.134730747072378
"WOOD_022",0.457456518777778,0.284881291266667,0.0612661189722222,0.0633633702155556,0.0480147399444444,0.0850179584488889
"WOOD_024",0.446449230111111,0.25597444096,0.111017374748889,0.0671273141972222,0.0364153301106667,0.0830163121361111
"WOOD_042",0.230046352177778,0.520459994888889,0.0412501754957778,0.0696104293538889,0.0211129788502222,0.117520069942111
"WOOD_043",0.212167521211111,0.588801304644444,0.0364719891406667,0.0724748068088889,0.0242834381035556,0.0658009444547778
"WOOD_044",0.380564908333333,0.344432561856211,0.0776544020021556,0.0898072096649,0.0304824032741111,0.0770585155767111
