"","other","Mortierellomycetes","Tremellomycetes","Umbelopsidomycetes","Agaricomycetes","Sordariomycetes","Eurotiomycetes","Leotiomycetes","Pezizomycetes","Dothideomycetes"
"OSBS_022-M-21-39-20140701",0.977227722772277,0.00099009900990099,0.00099009900990099,0.00198019801980198,0.00099009900990099,0.00495049504950495,0.00198019801980198,0.00891089108910891,0.00099009900990099,0.00099009900990099
"SCBI_002-M-1-6-20140715",0.0613861386138614,0.163366336633663,0.00396039603960396,0.00099009900990099,0.675247524752475,0.0564356435643564,0.0227722772277228,0.0138613861386139,0.00099009900990099,0.00099009900990099
"SCBI_002-M-17-34-20140618",0.144554455445545,0.432673267326733,0.00891089108910891,0.00099009900990099,0.098019801980198,0.164356435643564,0.0603960396039604,0.0534653465346535,0.00495049504950495,0.0316831683168317
"SCBI_002-M-26-3-20140618",0.359405940594059,0.0267326732673267,0.00099009900990099,0.00297029702970297,0.422772277227723,0.0217821782178218,0.00099009900990099,0.158415841584158,0.00198019801980198,0.00396039603960396
"SCBI_002-M-29-2-20140618",0.0455445544554455,0.0455445544554455,0.00396039603960396,0.00099009900990099,0.851485148514851,0.0297029702970297,0.00297029702970297,0.00792079207920792,0.00198019801980198,0.0099009900990099
"SCBI_002-M-7-5-20140715",0.136633663366337,0.0930693069306931,0.00396039603960396,0.00297029702970297,0.645544554455446,0.0841584158415842,0.0138613861386139,0.0118811881188119,0.00396039603960396,0.00396039603960396
"SCBI_002-M-9-17-20140715",0.0673267326732673,0.17029702970297,0.00891089108910891,0.00099009900990099,0.462376237623762,0.113861386138614,0.0356435643564356,0.0475247524752475,0.00594059405940594,0.0871287128712871
"SCBI_003-M-11-0-20140715",0.0099009900990099,0.0544554455445545,0.00396039603960396,0.00099009900990099,0.841584158415842,0.0564356435643564,0.00198019801980198,0.0108910891089109,0.0118811881188119,0.00792079207920792
"SCBI_003-M-13-6-20140618",0.0861386138613861,0.1,0.00198019801980198,0.00198019801980198,0.715841584158416,0.0702970297029703,0.00594059405940594,0.0118811881188119,0.00297029702970297,0.00297029702970297
"SCBI_003-M-27-36-20140715",0.0594059405940594,0.0811881188118812,0.0128712871287129,0.00099009900990099,0.705940594059406,0.0861386138613861,0.00594059405940594,0.0168316831683168,0.0198019801980198,0.0108910891089109
"SCBI_003-M-30-5-20140715",0.0277227722772277,0.0267326732673267,0.00099009900990099,0.00099009900990099,0.930693069306931,0.00891089108910891,0.00099009900990099,0.00099009900990099,0.00099009900990099,0.00099009900990099
"SCBI_003-M-35-24-20140618",0.097029702970297,0.0574257425742574,0.00099009900990099,0.00198019801980198,0.53960396039604,0.277227722772277,0.00198019801980198,0.00594059405940594,0.0148514851485149,0.00297029702970297
"SCBI_003-M-5-26-20140618",0.31980198019802,0.143564356435644,0.0108910891089109,0.00099009900990099,0.32970297029703,0.138613861386139,0.0099009900990099,0.00891089108910891,0.0306930693069307,0.00693069306930693
"SCBI_006-M-1-7-20140715",0.369306930693069,0.0693069306930693,0.00099009900990099,0.00099009900990099,0.244554455445545,0.207920792079208,0.0346534653465347,0.0603960396039604,0.00099009900990099,0.0108910891089109
"SCBI_006-M-15-7-20140827",0.181188118811881,0.165346534653465,0.00099009900990099,0.00099009900990099,0.366336633663366,0.0366336633663366,0.118811881188119,0.117821782178218,0.00099009900990099,0.0108910891089109
