"","other","Mortierellaceae","Piskurozymaceae","Trimorphomycetaceae","Umbelopsidaceae","Russulaceae","Hypocreaceae","Aspergillaceae","Herpotrichiellaceae","Clavulinaceae","Chaetomiaceae","Atheliaceae","Cortinariaceae","Inocybaceae","Sebacinaceae","Helotiaceae","Thelephoraceae","Tricholomataceae","Pyronemataceae","Gloniaceae","Helotiales_fam_Incertae_sedis"
"SCBI_045",0.634702927444444,0.0975448118766667,0.0172933593454444,0.0121532232586667,0.0123169931452222,0.0121862469288889,0.0136342679686667,0.0122399386222222,0.0171320690288889,0.0121411278541111,0.0187953034422222,0.0121222394183333,0.012170896573,0.0121012900025556,0.0121442063068889,0.0212737010363333,0.012193783419,0.0123271367292222,0.0163186423264444,0.0121459920336667,0.0170618454922222
"STER_005",0.560382287555556,0.177848014688889,0.0215194805125556,0.0111319340686667,0.0111776207023333,0.0112019405028889,0.0129898266543333,0.0112828319548889,0.0181992125886667,0.0112078941473333,0.0367873573433333,0.0110022393461111,0.0111535376447778,0.0110870852245556,0.0110265224031111,0.0163337141102222,0.0112867459141111,0.0111719226541111,0.0109343307172222,0.0110992876391111,0.0111762104707778
"STER_006",0.608566819111111,0.126147511722222,0.0242130962555556,0.0119452296344444,0.0118901989157778,0.01189758036,0.0144875693422222,0.0126173961977778,0.0129332945333333,0.012039993184,0.0292782729466667,0.0118998521033333,0.0118961115911111,0.0120648185188889,0.01202171548,0.0133743099877778,0.0119531673633333,0.0118947402366667,0.0142586304777778,0.0119479362488889,0.0126717577533333
"STER_007",0.472612625666667,0.298172587366667,0.0459543830103222,0.00941254777067,0.00960234696765556,0.015505426707774,0.00937587476791889,0.00953703408101111,0.00962624164481444,0.00949307331708444,0.0145628622650129,0.0113674916452389,0.00954616102708556,0.00948775117990222,0.00932211880208667,0.00940712066744911,0.00941464945449333,0.00938549624625556,0.00926464192505778,0.00947176473354,0.00947779799655555
"STER_018",0.596909831666667,0.144063880276667,0.0288898759081111,0.011625102751,0.0116265695564333,0.011630665943,0.0114685737458111,0.0115789469160667,0.0114026296246667,0.0114289970325556,0.0274379439886667,0.0115160282095556,0.0116358669701111,0.0116076918232222,0.0115139321087778,0.0115319448498778,0.0115550147827111,0.0179343660255556,0.0116190943535667,0.0115055770381111,0.0115174549975556
"STER_026",0.683680851444444,0.0522817016666667,0.01851706093,0.01301300561,0.0129246362998889,0.0130636553896667,0.0142030813123333,0.0128784697846667,0.0130256149577778,0.0130984822622222,0.0164679404355556,0.0130154265901111,0.01300318314,0.0130762587577778,0.012847353326,0.0174789109044444,0.0129938593211111,0.0130612218393333,0.0143323700477778,0.0129111120233333,0.0141257970671111
"STER_027",0.622894007555556,0.0970578355244444,0.0343636810425556,0.0119834026416333,0.0119099255747778,0.0121134050176667,0.0119679152825556,0.0118296610054,0.0117947313262444,0.0118907858547778,0.0156348177369222,0.0119280727553778,0.0119307307048778,0.0118765235296667,0.0121875732231222,0.0222395114212222,0.0117118848793889,0.0116430154508,0.0206161345584444,0.0121277474903333,0.0202986396058889
"STER_028",0.610506840222222,0.136714400288889,0.0194998021944444,0.0118513910926667,0.0118699368146667,0.0119751158262222,0.0119081885733333,0.0117835310627778,0.0127045520186667,0.0118138846757778,0.0129957256728889,0.0117775488984444,0.0118571626988889,0.0118772831796667,0.0119578149535556,0.0203078608382222,0.0119849296698333,0.01192787958,0.0209358699566667,0.0118542780366667,0.01189600239
"STER_029",0.588572863777778,0.140920373643111,0.0373406836678322,0.0110346081955644,0.0109860248506089,0.0112515319576417,0.0112626283660322,0.0109372768616111,0.0112709850906467,0.0111954433253478,0.0112119507417656,0.0112632668438371,0.0111220163457398,0.0112252810897749,0.0114193669015589,0.0411436804249389,0.0109906882920444,0.0133890866611389,0.0112450268047366,0.0111099471526767,0.0111072699153278
"STER_031",0.704909878222222,0.0300492710088358,0.0308274004674889,0.0127181514044144,0.0125939185551822,0.0128580113410222,0.0124537778728367,0.0128961996429389,0.0151803702320778,0.0127394198138536,0.0128677439214222,0.0125148739121189,0.0126727974405833,0.0127540388003522,0.0129975971816544,0.0127367802433379,0.0127669971272072,0.0131162149170477,0.015026848622967,0.0129880233698489,0.0123316877280821
"STER_033",0.577336741222222,0.176606731533333,0.020832933868,0.0114435631761111,0.0113666758317778,0.011274674974,0.0138870331323333,0.0113670763508444,0.0133728404806667,0.0113827855603333,0.0127922347254444,0.011372185379,0.011500033405,0.0112799041595556,0.0113528820192222,0.0227728894375556,0.0114054443394444,0.0112197472661111,0.014115509408,0.0113444198812222,0.0119736922813222
"STER_034",0.611349168,0.108766767354444,0.0141327075166667,0.0117020357157778,0.0117368494706667,0.0117943156792222,0.0116593351988889,0.0117160069427778,0.011635066119,0.0117766979991111,0.0156680528588778,0.0116528032386222,0.0118654056781111,0.011716655225,0.0115728069815556,0.0454176459244444,0.0117147153997778,0.0136499558452333,0.0135009591558889,0.0117035407954889,0.0252685154002222
"STER_035",0.589434931,0.138123763944444,0.0149984155031111,0.0117129199562222,0.0115287646504444,0.0122164458994444,0.012169506603,0.011479884112,0.0139162699034444,0.0116423212444444,0.0143471988106667,0.0115985771633333,0.0115303167568111,0.0114035416994444,0.0115966693777778,0.0337861612677778,0.011490856165,0.0115958696882222,0.0292036587155556,0.0116192682467778,0.014604654321
"TALL_001",0.595007550222222,0.0438629934444444,0.0117672063811111,0.0117712165122222,0.0232491320266667,0.0803125069111111,0.0117805273133333,0.0117921800444444,0.0125712411677778,0.0117476454711111,0.0117365288155556,0.01851904633,0.0149458564611111,0.0120864213655556,0.0133936932511111,0.0225737249466667,0.0432819298766667,0.0134216154311111,0.0118417279811111,0.0125910086077778,0.0117462480988889
"TALL_002",0.504211888,0.0466391412888889,0.0117484722388889,0.01053347237,0.0664232166555556,0.1335853145,0.0104106808633333,0.01048834373,0.0110113088288889,0.0104672720722222,0.0104567134366667,0.0144937475844444,0.0107165436211111,0.0187163111822222,0.02700624699,0.0165194207266667,0.0409490833166667,0.0117387211211111,0.0115497452755556,0.0104750675066667,0.0118592883633333
"TALL_003",0.56008964,0.025219760256,0.0116238503721111,0.0112939550547778,0.0450194964322222,0.04587582889,0.011878298004,0.0112082333721111,0.0121709377218889,0.0111860035378889,0.0111680944716667,0.0216725063033333,0.0118885516466667,0.0265402289255556,0.0133334908594444,0.0191831003833333,0.0949882247555556,0.0209734943473333,0.0112837040216667,0.0111351539616667,0.0122674502981111
"TALL_004",0.418694083222222,0.0287949399511111,0.00907623177,0.00914564619444445,0.0998698497666667,0.238300805888889,0.00909060684444444,0.00910767894666667,0.0106366997266667,0.00905908381444444,0.009150369651,0.0128446725066667,0.0148099122955556,0.0193170210388889,0.00911158141422222,0.0201282976911111,0.0266857306011111,0.0175134677122222,0.00922321225777778,0.00963164651866667,0.00980845643
"TALL_006",0.470031161333333,0.0358637280677778,0.00983123017144445,0.00985391534977778,0.0688995205977778,0.180859062644444,0.00981514657555555,0.00979308002333333,0.0104010187211111,0.00988736856533333,0.00990781475333333,0.0186017143355556,0.0163681440522222,0.0148034971833333,0.0120311370322222,0.0191265235244444,0.0514454871222222,0.0108835076211111,0.0101621852316667,0.0112226517577778,0.0102121109632222
