"","other","Mortierellomycetes","Tremellomycetes","Umbelopsidomycetes","Agaricomycetes","Sordariomycetes","Eurotiomycetes","Leotiomycetes","Pezizomycetes","Dothideomycetes"
"HARV_033",0.166887093877778,0.0282398202166667,0.01676676447,0.0192444964644444,0.656633272333333,0.0210171058477778,0.0160294017222222,0.0355932646822222,0.0219766352111111,0.0176121451555556
"HARV_034",0.413348595222222,0.0612551683541111,0.0302263890311111,0.0440008848212222,0.248782094502222,0.0417092189567778,0.029738752334,0.0593446458227778,0.0421026745514444,0.0294915715672222
"HARV_035",0.309520032666667,0.0484271222462222,0.0236527496483333,0.0328986676805556,0.329625710066667,0.0291382523907778,0.0292661724674444,0.1453608521,0.0235867700857778,0.0285236755171111
"JERC_001",0.190377847911111,0.0561747335088889,0.0175299380555556,0.0294261821611111,0.488014983111111,0.0905565547333333,0.0290385295555556,0.0385809471755556,0.0250552240177778,0.0352450626188889
"JERC_002",0.172985098388889,0.0266511580188889,0.0153571536452222,0.0473950568466667,0.595168346888889,0.0399593525055556,0.0240329980722222,0.0285953804177778,0.0188504044633333,0.0310050441266667
"JERC_003",0.0795348471111111,0.0345161955566667,0.00866102332311111,0.0467671918255556,0.703167757777778,0.0601841414322222,0.0116430753156667,0.0155291101696667,0.0237836224855556,0.0162130391327778
"JERC_005",0.125917754,0.0297852190377778,0.0120599057775556,0.0724554321644444,0.642678081111111,0.0252307170523333,0.0247582304277778,0.0250543541933333,0.0121330312703333,0.0299272721451111
"JERC_006",0.144160959966667,0.02655142427,0.0134615058251111,0.0357821650377778,0.624823731888889,0.0383783844644444,0.0239589627933333,0.0219037439366667,0.0329425889722222,0.0380365295988889
"JERC_008",0.368700590888889,0.0381149214178889,0.0272903978729222,0.0436748038484444,0.284677427527778,0.0748385473755556,0.034696451009,0.04762074566,0.0290557173888889,0.0513303922938
"JERC_047",0.257494439222222,0.0500585729625556,0.0203285729787778,0.101350294646667,0.320883386066667,0.0616216939084444,0.0335778347863333,0.037824643252,0.0640650027487778,0.0527955597216667
"JERC_048",0.223667502777778,0.0342074975247778,0.0182562326166667,0.0575861280745556,0.422142049801111,0.0719173735986667,0.0471212430986667,0.0341722455174444,0.0292805299436667,0.06164920189
"JERC_049",0.0330256781344444,0.0223981554224889,0.00442605992365333,0.0495067059396667,0.748287300444444,0.0246338715946182,0.0232810030173333,0.0805845068177778,0.00441103548938422,0.00944568725080889
"ORNL_001",0.388764326222222,0.0947443895043478,0.0276039070718022,0.0342632011412522,0.164340183212189,0.0409039303413878,0.0450777137681936,0.142327211883911,0.0310214524541767,0.0309536853442669
"ORNL_003",0.0548138454888889,0.0140001274396111,0.00623420371640267,0.00984265996925678,0.756940960444444,0.120542849716556,0.00901773796090111,0.0146294847859242,0.00629658902865811,0.00768154203398
"ORNL_021",0.424173557777778,0.0928964507762667,0.0296996178637989,0.0292651659484667,0.152429056469811,0.0799501666393556,0.0486275895676189,0.0588816805969667,0.0398665293694911,0.0442101903340222
"ORNL_029",0.191919669688889,0.0983560629443444,0.0154515019608067,0.0155942609775689,0.472876253102222,0.0896737966547778,0.0156917999372921,0.0466502487170444,0.0255009151111256,0.0282854906527689
"ORNL_031",0.210385550377778,0.0822811010822656,0.0166341029799778,0.0172308864405311,0.294468599167667,0.268543632870333,0.0241448990871178,0.0318473809777222,0.0168796999205167,0.0375841394573456
"ORNL_037",0.0379601375766667,0.00842039648492811,0.00485568382432444,0.0133483947108126,0.863048932777778,0.0100458575131556,0.00601563520088122,0.0420534519001111,0.00710858861620556,0.00714291651389889
"ORNL_043",0.00605191987222222,0.0100167029043222,0.00164414284988022,0.0483177131477778,0.925718705666667,0.00164773765726022,0.00164516259751111,0.00165536025933111,0.0016703462329305,0.00163220520356611
"OSBS_001",0.114671617777778,0.164216639688889,0.0114749074677778,0.0178413074122222,0.536958026,0.0638556356222222,0.0300742045555556,0.0329720158544444,0.0114171771844444,0.0165184740344444
"OSBS_002",0.106262597588889,0.0119280497971111,0.0107623439995556,0.05384540677,0.682557785333333,0.0387378545888889,0.0185037443822222,0.0367607408166667,0.0249172608488889,0.0157242173966667
"OSBS_003",0.02146283549,0.00961931822255556,0.00358841934377778,0.0198235284355556,0.887899840666667,0.0202914156177778,0.0203360047166667,0.00885429976655556,0.00357252589727778,0.00455181747922222
"OSBS_022",0.581137290111111,0.038906268071,0.0387538863494444,0.0421850149883333,0.0489408475251111,0.0680474057288889,0.0414391363797778,0.0605024089476667,0.0389632915125556,0.0411244442092222
"SCBI_002",0.168422232811111,0.126308339077778,0.0223330617622222,0.0165228920144444,0.448107916777778,0.0850027098111111,0.0324329172711111,0.0517074160088889,0.0198179272922222,0.0293445716522222
"SCBI_003",0.0952670074333333,0.0805878731444444,0.0143929234755556,0.0105294482322222,0.645947444666667,0.0832802246666667,0.0144255551966667,0.0192983995555556,0.0207674120766667,0.0155037113122222
"SCBI_006",0.180694636777778,0.114086022277778,0.0159993687222222,0.0160094658622222,0.382667728666667,0.106792510944444,0.0913026862666667,0.044786712,0.0160958619822222,0.0315650087411111
"SCBI_012",0.217541878666667,0.106967141444444,0.0239211142522222,0.0184378598166667,0.313100542111111,0.119987043677778,0.0465839298266667,0.0853552566,0.0225063307655556,0.0455989120966667
"SCBI_033",0.269385448,0.1729576646,0.0322879873755556,0.0215415622365556,0.150438688144444,0.203961543377778,0.0281506952611111,0.0387878191477778,0.0280610809945556,0.0544275084211111
"SCBI_045",0.314560867333333,0.120954812877778,0.0391483512777778,0.0244084594867778,0.210731934711111,0.0930412926344444,0.0319215710266667,0.0933769948255556,0.0307879493755556,0.04106776535
"STER_005",0.0665810165333333,0.176259653222222,0.021092784092,0.00756180593944444,0.0814596452666667,0.438800759111111,0.0189104494011111,0.0662766976333333,0.00926731801411111,0.113789857166667
"STER_006",0.102314273766667,0.124764602477778,0.0372964183111111,0.0104003135566667,0.145159817655556,0.374357048555556,0.01920493707,0.0402218527611111,0.0154652903622222,0.130815448055556
"STER_007",0.0608315267888889,0.306345967877778,0.205574169433333,0.00665839535975878,0.0269398758928444,0.297565727188889,0.00679811014640422,0.0164112609935547,0.00670898753393567,0.0661659779005556
"STER_018",0.0438501119888889,0.139517660533333,0.0351397128191111,0.00551863433782222,0.052125674433,0.441365209666667,0.0128716006919778,0.0358397498173333,0.0103997859173333,0.223371864477778
"STER_026",0.0789237123111111,0.0443297712988889,0.0238443639544444,0.00864074733833333,0.0497858975011111,0.508365775333333,0.0132827728888889,0.02613124244,0.0103835188197778,0.236312201
"STER_027",0.0624982054555556,0.0917640447,0.0881733440588889,0.00713827604431111,0.0275296567238889,0.326771218544444,0.00787875889535555,0.035919429052,0.014098874796,0.338228194666667
"STER_028",0.0438981040111111,0.129847106333333,0.0162449974995556,0.00562060674266667,0.0400409319011111,0.497665726888889,0.00964010914311111,0.0472316469833333,0.0126355880573333,0.197175185711111
"STER_029",0.0123503349133333,0.145582682422222,0.102915592833333,0.002374567077487,0.04426265807,0.357097522111111,0.00232150090099811,0.0318925395884444,0.00236512018985993,0.298837481777778
"STER_031",0.0119675171666667,0.0142993682052556,0.0463734055611111,0.00233483724774167,0.0295667628778556,0.799700316222222,0.0068396704887,0.00586494339680222,0.00591882807778089,0.0771343474566667
"STER_033",0.0780718623333333,0.174193901111111,0.0205289383355556,0.008497417931,0.102885990411111,0.404092601333333,0.0101121456185556,0.0808093185444444,0.0206109549674444,0.100196878666667
"STER_034",0.0501207553555556,0.103203032611111,0.0542162519088889,0.00607666216666667,0.0679394366366667,0.455304384,0.00610473863086667,0.0508622868433333,0.0128736041083333,0.1932988441
"STER_035",0.0618425186222222,0.132828841411111,0.0438146980766667,0.00714939943377778,0.0940330992111111,0.407853661888889,0.00965056549911111,0.0489400783044444,0.0239848715702222,0.169902263477778
"TALL_001",0.295475617666667,0.0650203397666667,0.0242623347522222,0.0400223311877778,0.424589117666667,0.0340588505544444,0.0247002538322222,0.0415460428588889,0.0238512852811111,0.0264738218544444
"TALL_002",0.1469677551,0.0529952523222222,0.0151007901088889,0.0735058876555556,0.618898728666667,0.0193107407955556,0.0148041495855556,0.0262897528544444,0.0172084653577778,0.0149184778944444
"TALL_003",0.156187624522222,0.0298872617444444,0.0148040552987778,0.05060943225,0.625889539888889,0.0314486761888889,0.0155591310211111,0.0372357158644444,0.0198351012,0.0185434555875556
"TALL_004",0.1525463845,0.0374501526422222,0.0143847500877778,0.109736064255556,0.569016268888889,0.0232801798233333,0.0169032802311111,0.0451431720188889,0.01392564439,0.0176141013755556
"TALL_006",0.189294424777778,0.0478057211333333,0.01638899477,0.0821736120111111,0.545427253444444,0.0216233752554444,0.0179279956522222,0.0334072985111111,0.0239832185233333,0.0219681028755556
"TALL_007",0.125210849233333,0.0469443855688889,0.014349310241,0.0375145240511111,0.677762315888889,0.0141078261975556,0.0130285319954444,0.0342575758322222,0.0199037856942222,0.0169208973402222
"TALL_009",0.0843607853666667,0.0407852413377778,0.01031548743,0.05279018548,0.744424041111111,0.0138154059044444,0.00956561682477778,0.0207838089582222,0.0109319516903333,0.0122274807107778
"TALL_044",0.144556636444444,0.0454088017822222,0.0176588899297778,0.169409738108889,0.520097765,0.0151495768308889,0.0166978705726667,0.0351597263973333,0.0132068155735556,0.0226541820322222
"TALL_051",0.0129241429322222,0.0125548128442222,0.00257541599023333,0.00742019177444444,0.948885048888889,0.00260406959696667,0.00261112840297778,0.0052343460889,0.00257627745322222,0.00261456468558889
"TALL_054",0.0425844022555556,0.0109354050262889,0.00544521721452222,0.0473258343911111,0.816343427777778,0.00613831577853333,0.00612667191929222,0.0543043311433333,0.00541989271693333,0.00537649972731111
"UNDE_001",0.325214724,0.048535671921,0.0262622457558889,0.0315293581933333,0.390011559591556,0.0318888204802222,0.0245001448801111,0.0687415189488889,0.024422201464,0.0288937547042222
"UNDE_006",0.0836935093777778,0.0208010534327778,0.0192422216968889,0.00887280392023333,0.764506316666667,0.0439922535533333,0.00997813115421111,0.0178073729537778,0.0195803512902222,0.0115259833891111
"UNDE_007",0.132554252677778,0.0526703358755556,0.0219746178021111,0.0165786121985556,0.627647369333333,0.0305359120465556,0.0124468910115556,0.0283481144843333,0.0177981112113778,0.0594457770877778
"UNDE_008",0.0441268216666667,0.0383325844522222,0.0237436497344444,0.0236181222277778,0.762690544777778,0.0689493776555556,0.00563655882244444,0.0166607363488889,0.00940251651955556,0.00683908809022222
"UNDE_013",0.178411736555556,0.0618255593233333,0.0355834451466667,0.0190936923798889,0.551747771444444,0.0574356531177778,0.0200156631944444,0.0409691525177778,0.0155329872108889,0.0193843408987778
"UNDE_014",0.365879425777778,0.125704290246667,0.0930478780255556,0.026965388001,0.165914065405556,0.0598785273544444,0.027297460527,0.0669821524731111,0.0271854490202222,0.0411453603992222
"UNDE_017",0.204092955211111,0.03831976156,0.0263607274247778,0.0172899267624444,0.604886996777778,0.0243539627162222,0.0171231475084444,0.0291984178526667,0.0214826556286667,0.0168914554561111
"UNDE_019",0.136488566644444,0.0698101007811111,0.0224852622888889,0.0171752884683333,0.625169493666667,0.0343914788638889,0.0166078457115556,0.0358376938066667,0.0206287133583333,0.0214055527012222
"UNDE_027",0.179616777122222,0.223890978822222,0.0778109432988889,0.0172948201795556,0.234158751433333,0.0590048518488889,0.0303142532011111,0.119466623188889,0.0233321573341111,0.0351098482622222
"UNDE_032",0.02541086694,0.0786317819548889,0.0421747713418,0.00371837998391044,0.765843021444444,0.0353585473915444,0.00754598157583,0.0226922824540667,0.00576118933012044,0.0128631801995556
"UNDE_034",0.0478996987333333,0.0933184735111111,0.0216749665483333,0.0105647410614444,0.713006779444444,0.0376801814331111,0.00584664970402222,0.0455226045644444,0.0148839521665556,0.0096019583353
"UNDE_035",0.0700292049888889,0.0218168127078889,0.00769470145542222,0.0247637133732222,0.815621381888889,0.0122639376332222,0.00923950014166667,0.023303386717,0.00761849032163333,0.00764887555344444
"UNDE_037",0.0597784901444444,0.0308123493988889,0.0110936927855556,0.00708981788788889,0.828068378444444,0.0106120639788889,0.00703192041388889,0.0279047796077778,0.0105977287207778,0.00701077311522222
"UNDE_043",0.265052732,0.052887736349,0.0436754302774444,0.0369046365738889,0.4422102952,0.0395098543048889,0.0321146771324111,0.0402542960787778,0.0237987356465556,0.0235916059945556
"UNDE_044",0.0499193093111111,0.0674470705888889,0.0143217564575556,0.0060719668023,0.472814039111111,0.0466650941788889,0.0142126539758889,0.282988103444444,0.00909952418511111,0.0364604860434444
"WOOD_001",0.280750507222222,0.217838603955556,0.0339757744877778,0.0222586797744444,0.190547014877778,0.106883179122222,0.0249848346366667,0.0477837785133333,0.0256722120122222,0.0493054072611111
"WOOD_002",0.208149964722222,0.216065130069123,0.0355055191458044,0.0169739547247767,0.1737193634597,0.0926190809207778,0.0168980751752211,0.0819986311245667,0.0173305696157819,0.140739704892444
"WOOD_003",0.196023703022222,0.188518300938889,0.0392324997666667,0.0167110972078889,0.170391592777778,0.142488082877778,0.0367765536844444,0.110453379116667,0.025201069564,0.0742037107
"WOOD_005",0.196298426111111,0.251883724566667,0.0376556650922222,0.0170347362038889,0.179049894322222,0.0826870041022222,0.0204792325423333,0.141125459466667,0.0266901385905556,0.0470957128277778
"WOOD_021",0.167916405022222,0.196218688352222,0.0510486676319222,0.0142762954437989,0.120182698335756,0.179831122147778,0.0261156204335067,0.0584366890024889,0.0349485315785667,0.151025292697556
"WOOD_022",0.359766869666667,0.144067562021111,0.0340240551507778,0.027023543818,0.0856144559688889,0.109066187075556,0.0437335789111111,0.0719398500711111,0.0335127552944444,0.0912511397022222
"WOOD_024",0.358220751444444,0.119889017001111,0.056420469551,0.0348956182388889,0.112234756335556,0.0948995899777778,0.0313711498336667,0.0834807383755556,0.0426274128543333,0.0659604905464444
"WOOD_042",0.201567235433333,0.256765945311111,0.029772211992,0.0170755146352222,0.114887276372222,0.0972188783677778,0.0168142630408889,0.117518748097778,0.0246724543753333,0.123707471756667
"WOOD_043",0.192923882511111,0.279935642311111,0.0296973047256667,0.0166913203408889,0.141859205642222,0.0990308529644444,0.0317874144351111,0.129469123114889,0.0216763778736667,0.0569288638236667
"WOOD_044",0.257189017266667,0.1288234178925,0.0365529766477378,0.0198290267317967,0.1664779380275,0.103644475639956,0.0425971278855778,0.123446607382339,0.0256159376174444,0.0958234611838889
