"","other","Mortierellomycota","Basidiomycota","Mucoromycota","Ascomycota"
"DSNY_002-M-30-5-20140813",0.00099502487562189,0.0228855721393035,0.945273631840796,0.00099502487562189,0.0298507462686567
"DSNY_002-M-9-4-20140910",0.00199004975124378,0.00099502487562189,0.0348258706467662,0.00099502487562189,0.961194029850746
"DSNY_003-M-1-7-20140813",0.0616915422885572,0.00199004975124378,0.73134328358209,0.00199004975124378,0.202985074626866
"DSNY_003-M-3-26-20140813",0.045771144278607,0.00298507462686567,0.895522388059702,0.00099502487562189,0.054726368159204
"DSNY_003-M-33-0-20140813",0.198009950248756,0.0119402985074627,0.456716417910448,0.00099502487562189,0.332338308457711
"DSNY_004-M-21-38-20140813",0.00298507462686567,0.00398009950248756,0.00298507462686567,0.00099502487562189,0.989054726368159
"DSNY_009-M-2-0-20140813",0.0328358208955224,0.00099502487562189,0.00696517412935323,0.00099502487562189,0.958208955223881
"DSNY_009-M-26-3-20140701",0.0199004975124378,0.00099502487562189,0.30547263681592,0.00099502487562189,0.672636815920398
"DSNY_009-M-29-2-20140701",0.10547263681592,0.00099502487562189,0.03681592039801,0.00099502487562189,0.855721393034826
"DSNY_009-M-33-11-20140910",0.0985074626865672,0.00099502487562189,0.0358208955223881,0.00398009950248756,0.860696517412935
"DSNY_009-M-39-30-20140813",0.0308457711442786,0.00298507462686567,0.00895522388059702,0.00298507462686567,0.954228855721393
"DSNY_009-M-8-11-20140813",0.0388059701492537,0.00099502487562189,0.00099502487562189,0.00099502487562189,0.958208955223881
"DSNY_016-M-0-30-20140910",0.100497512437811,0.00099502487562189,0.0945273631840796,0.00099502487562189,0.802985074626866
"DSNY_016-M-16-7-20140910",0.0477611940298507,0.00099502487562189,0.0835820895522388,0.00099502487562189,0.866666666666667
"DSNY_016-M-23-38-20140910",0.0955223880597015,0.00298507462686567,0.0597014925373134,0.00099502487562189,0.840796019900497
"DSNY_016-M-35-24-20140701",0.0467661691542289,0.00099502487562189,0.124378109452736,0.00099502487562189,0.826865671641791
"DSNY_016-M-5-26-20140701",0.128358208955224,0.00199004975124378,0.127363184079602,0.00099502487562189,0.741293532338308
"DSNY_016-M-6-12-20140813",0.0447761194029851,0.00099502487562189,0.432835820895522,0.00099502487562189,0.520398009950249
"DSNY_043-M-18-37-20140814",0.483582089552239,0.00099502487562189,0.0447761194029851,0.00099502487562189,0.469651741293532
"DSNY_043-M-2-27-20140814",0.446766169154229,0.00099502487562189,0.00497512437810945,0.00099502487562189,0.546268656716418
"HARV_001-M-14-7-20140812",0.00099502487562189,0.045771144278607,0.860696517412935,0.0497512437810945,0.0427860696517413
"HARV_001-M-15-1-20140812",0.00099502487562189,0.0109452736318408,0.877611940298507,0.0308457711442786,0.0796019900497512
"HARV_001-M-39-16-20140812",0.0388059701492537,0.00895522388059702,0.907462686567164,0.0129353233830846,0.0318407960199005
"HARV_001-M-7-0-20140715",0.00597014925373134,0.00099502487562189,0.902487562189055,0.0218905472636816,0.0686567164179104
"HARV_001-O-14-7-20140812",0.00398009950248756,0.0935323383084577,0.740298507462687,0.0159203980099502,0.146268656716418
"HARV_001-O-15-1-20140812",0.00099502487562189,0.00099502487562189,0.964179104477612,0.00099502487562189,0.0328358208955224
"HARV_002-M-24-40-20140716",0.00099502487562189,0.045771144278607,0.848756218905473,0.072636815920398,0.0318407960199005
"HARV_002-O-33-2-20140716",0.00099502487562189,0.00696517412935323,0.965174129353234,0.0159203980099502,0.0109452736318408
"HARV_004-M-19-1-20140812",0.00099502487562189,0.0467661691542289,0.915422885572139,0.0119402985074627,0.0248756218905473
"HARV_004-M-25-6-20140715",0.00398009950248756,0.0616915422885572,0.800995024875622,0.0109452736318408,0.122388059701493
"HARV_004-M-3-28-20140812",0.00099502487562189,0.0308457711442786,0.913432835820896,0.00796019900497512,0.0467661691542289
"HARV_004-M-9-34-20140812",0.00099502487562189,0.0557213930348259,0.389054726368159,0.00696517412935323,0.54726368159204
"HARV_004-M-9-4-20140715",0.03681592039801,0.0228855721393035,0.750248756218906,0.00099502487562189,0.189054726368159
"HARV_004-O-10-34-20140715",0.00995024875621891,0.00597014925373134,0.909452736318408,0.00497512437810945,0.0696517412935323
"HARV_004-O-19-1-20140812",0.00796019900497512,0.188059701492537,0.720398009950249,0.00099502487562189,0.0825870646766169
"HARV_004-O-25-6-20140715",0.00099502487562189,0.00398009950248756,0.969154228855721,0.00099502487562189,0.0248756218905473
"HARV_004-O-3-28-20140812",0.00895522388059702,0.0189054726368159,0.804975124378109,0.00099502487562189,0.166169154228856
