"","other","acidimicrobiales","bacillales","burkholderiales","caulobacterales","myxococcales","rhizobiales","rhodospirillales","solirubrobacterales","sphingomonadales","xanthomonadales"
"X24_cp20",0.841387489608076,0.00937913598574822,0.0125539474465558,0.00655430374109264,0.00405445219714964,0.0261031428147268,0.0325527597980998,0.0206784649643705,0.0129789222090261,0.00785422654394299,0.0259031546912114
"X24_cp8",0.818138870249406,0.0107540543349169,0.0144538346199525,0.0110290380047506,0.000979634798099763,0.0468519106294537,0.0380524331947744,0.0102790825415677,0.0133289014251781,0.00917914786223278,0.0269530923396675
"X24_cp48",0.818313859857482,0.0176286460807601,0.010704057304038,0.0109290439429929,0.00297951603325416,0.0488517918646081,0.0330527301068884,0.0170786787410926,0.0161787321852732,0.00555436312351544,0.018728580760095
"X24_cp21",0.767466879453682,0.0110040394893112,0.0649508358076009,0.0204034812945368,0.00122961995249406,0.0378274465558195,0.0363775326603325,0.0134788925178147,0.00997910035629454,0.0117789934679335,0.0255031784441805
"X24_cp25",0.755567586104513,0.0204784768408551,0.0517766181710214,0.0130789162707838,0.00165459471496437,0.0363025371140143,0.0459269655581948,0.0120039801068884,0.0271530804631829,0.0141788509501188,0.0218783937054632
"X24_cp7",0.832038044833729,0.0125289489311164,0.0268031012470309,0.0193785421615202,0.00135461252969121,0.0248282185273159,0.0332777167458432,0.00775423248218527,0.00937913598574822,0.00897915973871734,0.0236782868171021
"X24_cp49",0.757592465855107,0.00830419982185273,0.0284780017814727,0.0232533120546318,0.00210456799287411,0.0486268052256532,0.0495267517814727,0.0126289429928741,0.0082792013064133,0.0181786134204276,0.0430271377672209
"X24_cp10",0.804714667458432,0.0142788450118765,0.022853335807601,0.012678940023753,0.000829643705463183,0.0315278206650831,0.0442770635391924,0.0087791716152019,0.0157787559382423,0.0162537277315914,0.0280280285035629
"X24_cp24",0.824488493171021,0.0164787143705463,0.0041044492280285,0.0118789875296912,0.00297951603325416,0.0395523441211401,0.0270030893705463,0.00662929928741093,0.0123039622921615,0.023203315023753,0.0313778295724466
"X24_cp6",0.846262200118765,0.0124789519002375,0.0237782808788599,0.0071042710807601,0.00185458283847981,0.031052848871734,0.0281030240498812,0.00860418200712589,0.0115790053444181,0.0154787737529691,0.0137038791567696
"X24_cp22",0.798390043052257,0.00940413450118765,0.0077792309976247,0.0315528191805226,0.0085291864608076,0.0292279572446556,0.0364275296912114,0.0208284560570071,0.0153787796912114,0.0095291270783848,0.0329527360451306
"X24_cp23",0.794365282066508,0.0132789043942993,0.0247532229809976,0.0125539474465558,0.00377946852731591,0.0429521422209026,0.0318777998812352,0.0151537930522565,0.0196785243467934,0.0200535020783848,0.0215534130047506
"X24_cp46",0.819838769299287,0.0178286342042755,0.0107790528503563,0.00825420279097387,0.000704651128266033,0.0469769032066508,0.0241782571258907,0.00705427404988124,0.0184785956057007,0.013378898456057,0.0325277612826603
"X24_cp27",0.807214519002375,0.0148038138361045,0.00947913004750594,0.0130039207244656,0.0024295486935867,0.0579012544536817,0.0338776811163895,0.0164787143705463,0.0135788865795724,0.00840419388361045,0.0228283372921615
"X24_cp45",0.768366826009501,0.013378898456057,0.0245782333729216,0.0166037069477435,0.00407945071258907,0.0363025371140143,0.0538264964370546,0.0110040394893112,0.0145288301662708,0.0129539236935867,0.0443770576009501
"X24_cp28",0.856711579572447,0.0135288895486936,0.0102540840261283,0.00630431858669834,0.00112962589073634,0.0383274168646081,0.0226283491686461,0.00795422060570071,0.0149038078978622,0.00860418200712589,0.0196535258313539
"X24_cp5",0.801539855997625,0.0104040751187648,0.0119789815914489,0.0120789756532067,0.00680428889548693,0.040302299584323,0.0336776929928741,0.0169536861638955,0.023728283847981,0.00970411668646081,0.0328277434679335
"X24_cp44",0.810289336401425,0.0180786193586698,0.0132289073634204,0.0249782096199525,0.00155460065320665,0.0476768616389549,0.0247782214964371,0.00842919239904988,0.0130539177553444,0.0104790706650831,0.0274530626484561
"X24_cp29",0.677847201603325,0.0095291270783848,0.0582012366389549,0.0196535258313539,0.000154683788598575,0.00197957541567696,0.0123039622921615,0.0114290142517815,0.0184785956057007,0.00882916864608076,0.181593908847981
"X24_cp4",0.850886925475059,0.00920414637767221,0.0120039801068884,0.00765423842042755,0.00160459768408551,0.0440520769002375,0.0204534783254157,0.0123539593230404,0.00882916864608076,0.0104540721496437,0.0225033565914489
"X24_cp50",0.843187382719715,0.0133289014251781,0.0097791122327791,0.0178286342042755,0.00310450861045131,0.0383774138954869,0.0228783343230404,0.00857918349168646,0.0127789340855107,0.0141038554038005,0.016053739608076
"X24_cp30",0.811214281472684,0.0148788093824228,0.0102540840261283,0.0156287648456057,0.00172959026128266,0.0348776217339667,0.037452468824228,0.0111290320665083,0.0243782452494062,0.0230783224465558,0.0153787796912114
"X24_cp43",0.804014709026128,0.0173786609263658,0.0124289548693587,0.0119789815914489,0.00232955463182898,0.0516766241092637,0.0352276009501188,0.00932913895486936,0.0150537989904988,0.00930414043942993,0.0312778355106888
"X24_cp3",0.808514441805226,0.0126039444774347,0.0241032615795724,0.0120289786223278,0.00205457096199525,0.0540264845605701,0.0298279216152019,0.0115540068289786,0.0165037128859858,0.00882916864608076,0.0199535080166271
"X24_cp2",0.803364747624703,0.0150288004750594,0.0176536445961995,0.0104290736342043,0.00100463331353919,0.0442020679928741,0.0441270724465558,0.00990410480997625,0.0198285154394299,0.0170036831947743,0.0174536564726841
"X24_cp51",0.746568120546318,0.0129789222090261,0.044252065023753,0.0104790706650831,0.0014296080760095,0.0296529320071259,0.0391773663895487,0.0213284263657957,0.0177036416270784,0.0124789519002375,0.0639508951900238
"X24_cp75",0.786990720011876,0.0118539890142518,0.0198535139548694,0.0122039682304038,0.00372947149643705,0.0543264667458432,0.0329527360451306,0.0179286282660333,0.0123039622921615,0.0110290380047506,0.0368275059382423
"X24_cp1",0.773941494952494,0.0148038138361045,0.00287952197149644,0.020353484263658,0.00357948040380048,0.0531765350356295,0.0412022461401425,0.0237532823634204,0.0246282304038005,0.0123039622921615,0.0293779483372922
"X24_cp31",0.843462366389549,0.0210284441805226,0.0154787737529691,0.0111790290973872,0.00150460362232779,0.0253781858669834,0.0278280403800475,0.00670429483372922,0.0177536386579572,0.0106290617577197,0.0190535614608076
"X24_cp42",0.823938525831354,0.00737925475059382,0.00825420279097387,0.00617932600950119,0.00867917755344418,0.0150537989904988,0.0439020858076009,0.0292029587292162,0.0134538940023753,0.00125461846793349,0.0427021570665083
"X24_cp76",0.756817511876485,0.0105790647268409,0.0894993779691211,0.0145288301662708,0.00182958432304038,0.0334777048693587,0.0308028637173397,0.0087791716152019,0.0142038494655582,0.0218033981591449,0.017678643111639
