"","other","acidimicrobiales","bacillales","burkholderiales","caulobacterales","myxococcales","rhizobiales","rhodospirillales","solirubrobacterales","sphingomonadales","xanthomonadales"
"ram_samp_605",0.838512318668252,0.00967915279429251,0.00390449613555291,0.014553862960761,0.00475444560047562,0.0230033605826397,0.0327277824019025,0.0213534586801427,0.0187536132580262,0.00475444560047562,0.0280030633174792
"ram_samp_606",0.822113293697979,0.0173286979785969,0.0174786890606421,0.0170037173008323,0.00235458828775268,0.0426771908442331,0.024303283293698,0.0116540353745541,0.0135039253864447,0.00960415725326992,0.0219784215219976
"ram_samp_607",0.779565823424495,0.0150038362068966,0.0118040264565993,0.00990413941736029,0.00192961355529132,0.0503767330558859,0.048626837098692,0.0118790219976219,0.0223034021997622,0.0191785879904875,0.0294279785969084
"ram_samp_608",0.815063712841855,0.0104291082045184,0.0168787247324614,0.0103541126634958,0.00152963733650416,0.0453770303210464,0.0320528225326992,0.0125039848394768,0.00715430291319857,0.0078292627824019,0.0408273008323425
"ram_samp_609",0.802264473840666,0.0192285850178359,0.0170537143281807,0.00885420184304399,0.0012046566587396,0.0398273602853746,0.029502974137931,0.00917918252080856,0.0290280023781213,0.0210534765160523,0.0228033724732461
"ram_samp_610",0.734668492865636,0.014553862960761,0.035952590665874,0.0152538213436385,0.00232958977407848,0.0616510627229489,0.0366275505350773,0.00967915279429251,0.0162537618906064,0.0220534170630202,0.0509766973840666
"ram_samp_611",0.809514042806183,0.0128789625445898,0.00522941736028537,0.012278998216409,0.0069043177764566,0.0214534527348395,0.0471269262782402,0.0272531079072533,0.0269781242568371,0.0078292627824019,0.0225533873365042
"ram_samp_612",0.753642364744352,0.0145288644470868,0.0166787366230678,0.0172537024375743,0.00385449910820452,0.0526515978002378,0.0477518891200951,0.0224283947681332,0.0331777556480381,0.0141038897146254,0.023928305588585
"ram_samp_613",0.784690518727705,0.00682932223543401,0.00362951248513674,0.00760427615933413,0.00792925683709869,0.0117040324019025,0.0379524717598098,0.0364275624256837,0.020003538941736,0.00200460909631391,0.0812248989298454
"ram_samp_614",0.666822526753864,0.010254118608799,0.0642259096313912,0.0242032892390012,0.00670432966706302,0.0264781539833531,0.0305029146848989,0.024303283293698,0.0182036459571938,0.0103291141498216,0.117972714030916
"ram_samp_615",0.815288699464923,0.00625435642092747,0.00932917360285375,0.0196035627229489,0.00380450208085612,0.0470269322235434,0.0370775237812128,0.0195535656956005,0.00652934007134364,0.00867921224732461,0.0268531316884661
"ram_samp_616",0.828362922116528,0.0127289714625446,0.00895419589774078,0.0199035448870392,0.00152963733650416,0.0425771967895363,0.0292529890011891,0.00862921521997622,0.0166787366230678,0.0161787663495838,0.0152038243162901
"ram_samp_617",0.794139956896552,0.0180036578478002,0.00750428210463734,0.0158037886444709,0.00432947086801427,0.0231283531510107,0.0319778269916766,0.0179286623067776,0.0500267538644471,0.0227033784185493,0.0144538689060642
"ram_samp_618",0.820538387336504,0.0195035686682521,0.0107040918549346,0.0115790398335315,0.00192961355529132,0.0446770719381688,0.0408023023186683,0.0119290190249703,0.0185286266349584,0.00425447532699168,0.0155538035077289
