"","other","acidimicrobiales","bacillales","burkholderiales","caulobacterales","myxococcales","rhizobiales","rhodospirillales","solirubrobacterales","sphingomonadales","xanthomonadales"
"X24_cp254",0.806767919328643,0.0127601050022109,0.0136892724057318,0.0150630407626409,0.00441004666905806,0.039382052098668,0.0357523828826225,0.0159971783820394,0.0152679589775517,0.0111114224758439,0.0297986210149898
"X24_cp332",0.800128749023619,0.0139467388803304,0.0157434804906391,0.0158943808515564,0.00373563599432323,0.0443587774582059,0.0363464626702493,0.013401479984995,0.014998581282489,0.0137451068094042,0.0277006065541886
"X24_cp305",0.798298728262111,0.0142352025280498,0.0162762074971387,0.0160778190292243,0.00359353333768743,0.045591211171165,0.0364320189344255,0.01284037828659,0.014971319153303,0.0145109836107061,0.0271725981895987
"X24_cp327",0.802506657458293,0.0135500518443586,0.0150393738331672,0.0156244389449174,0.0039448345564596,0.0426759785215005,0.0361713929885959,0.0142086620357454,0.0150793858650791,0.0128075113004644,0.0283917126514192
"X24_cp262",0.79789136302228,0.0142977666528144,0.0163902996220882,0.0161193759524261,0.00356334296345122,0.0458608120911967,0.0364571269214559,0.0127246738597922,0.0149581426760682,0.0146687791145223,0.027068317123905
"X24_cp263",0.796639730612732,0.0144865539080919,0.0167367502668468,0.0162440646170994,0.00347415091943854,0.0466774145368665,0.0365311431272222,0.0123833002359928,0.0149181063233646,0.0151519503780316,0.0267568350743141
"X24_cp261",0.796851419805728,0.0144549755563146,0.0166785714773473,0.0162232819551762,0.00348887379352077,0.046540499375819,0.0365189442454945,0.0124396033865821,0.0149248319133879,0.0150703914337548,0.026808607056875
"X24_cp296",0.79747908142385,0.0143605134746546,0.0165050854500802,0.0161609364465747,0.00353338352389894,0.046131710859108,0.0364820177955856,0.0126099310179686,0.0149448817667088,0.0148281952408483,0.0269642630007225
"X24_cp258",0.802806990462599,0.0134987832151987,0.0149601085718982,0.0155797218821694,0.00397444007460659,0.0424560341304873,0.0361142376037528,0.0143066300925999,0.0151228784698239,0.0127384641834699,0.0284417113133948
"X24_cp237",0.802854414285622,0.0134897184236671,0.0149335328621764,0.0155829553039301,0.0039779500925128,0.042421826069902,0.0361436921954665,0.0143367537277731,0.0150915043733048,0.0126687601097567,0.028498892555888
"X24_cp238",0.799744750613565,0.014008460853677,0.0158543200751672,0.0159359478577771,0.00370436433124578,0.0446224463316821,0.0363726168956785,0.0132811230345556,0.0149858361641442,0.0138949962138858,0.0275951376286219
"X24_cp304",0.805116566642292,0.0130815331070487,0.0142362276588893,0.0152900175787327,0.00421327915680202,0.0407109324671079,0.0359153370121457,0.0152318046770066,0.015205725502822,0.011801389722443,0.0291971864747099
"X24_cp252",0.787537337129769,0.0157363557831311,0.0191137447881975,0.017043236345258,0.00294843830799989,0.0522005357073921,0.036957219588333,0.0103857533495735,0.0146429626949387,0.018627923794617,0.0248064925107904
"X24_cp239",0.796814561898674,0.014461436593095,0.016678414447106,0.0162374859506938,0.00348467515345513,0.0465726341884846,0.0365558388191787,0.0124378953038688,0.014890922281003,0.0150288423936967,0.026837292970744
"X24_cp326",0.79606852939808,0.0145722136460773,0.0168828131681438,0.0163102949568261,0.00343345473275334,0.0470536149030943,0.0365983476034878,0.0122418905135568,0.0148673485637472,0.0153153387505262,0.0266561537637076
"X24_cp246",0.811682122210917,0.0116034341671413,0.011789224734587,0.0142261656646977,0.00522404693477054,0.034715478140644,0.0351230993384969,0.0192137889429138,0.0154449177486238,0.00881380013089517,0.0321639219863134
"X24_cp259",0.801105958041677,0.0137871030568982,0.0154695067540253,0.0157767170317671,0.00381947315287687,0.043675118441237,0.036243607782607,0.0137086948760164,0.0150643306788403,0.0134140568553871,0.0279354333286677
"X24_cp236",0.810289567259679,0.0119727206108914,0.0123797853579975,0.0145012610816969,0.00494339447702313,0.0361874381194778,0.0353478499523626,0.0181062393822482,0.0153799520347835,0.00949771869420567,0.0313940730296344
"X24_cp325",0.811079516667906,0.0117749771238985,0.0120705367451868,0.0143459439807434,0.00509330470897539,0.0353934727339941,0.0351969068905123,0.0186755839772374,0.0154492878137906,0.0091623237869969,0.0317581455707586
"X24_cp310",0.812894225831754,0.0112355590774543,0.0111996845451174,0.0139443901511256,0.00552949592728416,0.0332455732061807,0.0348882917757453,0.0204167150952027,0.0155036507352056,0.00815272687412189,0.0329896867808082
"X24_cp311",0.805350179926057,0.013037369390604,0.0141605267941523,0.0152590294151991,0.00423963059233754,0.0405275484280504,0.0358934568751736,0.0153341417214584,0.0152143599226219,0.0117049633010795,0.029278793633266
"X24_cp303",0.798298728262111,0.0142352025280498,0.0162762074971387,0.0160778190292243,0.00359353333768743,0.045591211171165,0.0364320189344255,0.01284037828659,0.014971319153303,0.0145109836107061,0.0271725981895987
"X24_cp240",0.798563502565852,0.0141947309091033,0.0161909274243386,0.0160606916874921,0.00361197396528883,0.0454211670364028,0.0364498068704955,0.0129260075059579,0.0149470975246851,0.014353997437159,0.0272800970732245
"X24_cp312",0.807540112788113,0.0126015104827284,0.0134228161394757,0.0149498054081721,0.00451154419159307,0.0387313418795634,0.0356687648817314,0.0163930572464318,0.0152981339255341,0.0107809856920884,0.0301019273645683
"X24_cp251",0.811130816191449,0.0117613177337041,0.0120487006081617,0.014335766140714,0.00510373035794911,0.0353390665043255,0.0351885805299109,0.0187166892445791,0.0154516944827334,0.00913699537580636,0.0317866428306667
"X24_cp264",0.800071284381047,0.0139559328254005,0.0157712964808413,0.0158908801829662,0.00373229219576261,0.0443939813613741,0.0363163797594354,0.0133731509750318,0.0150295705547518,0.0138205567619913,0.0276446745213978
"X24_cp245",0.813142038881296,0.0111586442276256,0.0111017912487595,0.0138800282157549,0.00559358209084715,0.0329632394812237,0.0348030592852964,0.0206555256113908,0.0155546329824479,0.00806385151020772,0.0330836064651509
"X24_cp243",0.802681135944016,0.0135198619031654,0.0149863714656032,0.0156036953696675,0.00396136077477626,0.0425487453399264,0.0361575678184765,0.0142725751895729,0.0150854555339029,0.0127379566054306,0.0284452740554619
"X24_cp241",0.805076710063166,0.0130873377153172,0.014236047358623,0.0153033547383346,0.00420819506449568,0.0407389097444175,0.0359515049332404,0.0152296637029539,0.0151711283686287,0.0117688150669911,0.0292283332438321
"X24_cp266",0.812907388209195,0.011237648128997,0.0112240795421917,0.0139405255979291,0.00552587557280208,0.0332719280927149,0.0348556663431741,0.0203866881352614,0.0155415145332597,0.00819965093354488,0.0329090349109302
"X24_cp235",0.804521409683376,0.0131908429926072,0.0144140699878573,0.0153757681477058,0.00414736290937797,0.0411697986342112,0.0360021923661097,0.0149933630514482,0.0151508486279927,0.0119961245188769,0.0290382190804365
"X24_cp302",0.797993664867728,0.0142821084814808,0.0163617116740304,0.0161089863526782,0.00357086884279273,0.0457932903121706,0.0364508702297214,0.0127535095246788,0.0149614447077373,0.0146291788973177,0.0270943661096637
"X24_cp272",0.811865771258322,0.0115578208424512,0.0117253546372493,0.0141833519861074,0.00526247419315904,0.0345314517254543,0.0350624128082306,0.0193434052035156,0.0154871732652539,0.00876498687508067,0.0322157972051759
"X24_cp247",0.813022812449414,0.0111898696357736,0.0111422538291565,0.0139122767344027,0.00556419409100866,0.0330885089623891,0.0348556193741881,0.02056261180833,0.015514863544645,0.00808647634402365,0.0330605132266682
"X24_cp271",0.812867279604302,0.0112508557865025,0.0112445775603025,0.0139506168219067,0.00551466427020936,0.0333236152407303,0.0348643987340504,0.0203421981126157,0.0155393099553897,0.00822249529564546,0.0328799886183453
"X24_cp242",0.795635415481831,0.0146357643613143,0.0170005829495576,0.0163519001929259,0.00340449418060247,0.0473302642397935,0.0366223326496106,0.012131169103871,0.014853761642728,0.015481357824157,0.0265529573736087
"X24_cp274",0.812703985807674,0.0113038017832901,0.0113269045350464,0.0139910052528304,0.00547002668330366,0.033531049238245,0.0348992265428453,0.0201651353756239,0.0155304397510071,0.00831448151164611,0.0327639435184885
"X24_cp269",0.813946379091912,0.0108596293220065,0.0106439833093949,0.0136489376210371,0.00586020873704277,0.0318024904515107,0.034598062042068,0.0217167669827234,0.0156031869180286,0.00756290867474459,0.0337574468495309
"X24_cp301",0.801745313439529,0.0136803935531508,0.0152800957267499,0.0157041079169144,0.00387591367648978,0.0432226670799771,0.0361964817333287,0.013926249684297,0.0150861206017295,0.0131612981380845,0.0281213584497495
