"";"other";"acetobacteraceae";"bradyrhizobiaceae";"caulobacteraceae";"comamonadaceae";"hyphomicrobiaceae";"mycobacteriaceae";"oxalobacteraceae";"rhodospirillaceae";"sphingomonadaceae";"xanthomonadaceae"
"HARV_001-M-39-16-20140812";0.928956296148473;0.0063859509080024;0.0117740969866294;0.000598682897625224;0.000199560965875075;0.0235481939732588;0.0023947315905009;0.00179604869287567;0.0231490720415087;0.000199560965875075;0.000997804829375374
"HARV_001-M-7-0-20140715";0.896627419676711;0.00858112153262822;0.0317301935741369;0.00199560965875075;0.0015964877270006;0.00957892636200359;0.0047894631810018;0.00379165835162642;0.0375174615845141;0.000798243863500299;0.00299341448812612
"HARV_001-O-14-7-20140812";0.860706445819198;0.0205547794851327;0.0207543404510078;0.00738375573737777;0.0063859509080024;0.0393135102773897;0.00498902414687687;0.00259429255637597;0.02674116942726;0.000798243863500299;0.00977848732787867
"HARV_001-O-15-1-20140812";0.759928158052285;0.16004789463181;0.0131710237477549;0.0111754140890042;0.00518858511275195;0.0147675114747555;0.00458990221512672;0.000598682897625224;0.018559169826382;0.00179604869287567;0.0101776092596288
"HARV_002-M-24-40-20140716";0.882458591099581;0.00698463380562762;0.0217521452803832;0.00359209738575135;0.000199560965875075;0.0407104370385153;0.00279385352225105;0.00279385352225105;0.037317900618639;0.000199560965875075;0.00119736579525045
"HARV_002-O-24-40-20140716";0.899022151267212;0.0189582917581321;0.0135701456795051;0.00419078028337657;0.000199560965875075;0.0241468768708841;0.00798243863500299;0.00578726801037717;0.0235481939732588;0.000199560965875075;0.0023947315905009
"HARV_002-O-33-2-20140716";0.897824785471962;0.0135701456795051;0.0181600478946318;0.00299341448812612;0.000199560965875075;0.0197565356216324;0.0047894631810018;0.000199560965875075;0.0417082418678906;0.000199560965875075;0.000598682897625224
"HARV_002-O-4-9-20140716";0.909199760526841;0.0129714627818799;0.0123727798842546;0.00279385352225105;0.000798243863500299;0.0281380961883856;0.0039912193175015;0.00139692676112552;0.0273398523248853;0.000199560965875075;0.000798243863500299
"HARV_004-M-10-34-20140715";0.922769906206346;0.0063859509080024;0.0149670724406306;0.00139692676112552;0.000199560965875075;0.0219517062462582;0.000798243863500299;0.00219517062462582;0.0271402913590102;0.00119736579525045;0.000997804829375374
"HARV_004-M-19-1-20140812";0.917182199161844;0.00179604869287567;0.0113749750548793;0.0015964877270006;0.00139692676112552;0.0327279984035123;0.000598682897625224;0.00139692676112552;0.0315306326082618;0.000199560965875075;0.000199560965875075
"HARV_004-M-25-6-20140715";0.929155857114348;0.00379165835162642;0.00818199960087807;0.0015964877270006;0.00119736579525045;0.0259429255637597;0.000997804829375374;0.0023947315905009;0.0263420474955099;0.000199560965875075;0.000199560965875075
"HARV_004-M-3-28-20140812";0.921173418479345;0.00838156056675314;0.0111754140890042;0.000598682897625224;0.000199560965875075;0.0247455597685093;0.000997804829375374;0.0015964877270006;0.0275394132907603;0.00039912193175015;0.0031929754540012
"HARV_004-M-9-34-20140812";0.886449810417082;0.0101776092596288;0.032129315505887;0.00299341448812612;0.00359209738575135;0.0291359010177609;0.00119736579525045;0.000199560965875075;0.0277389742566354;0.00139692676112552;0.00498902414687687
"HARV_004-M-9-4-20140715";0.87966473757733;0.0127719018160048;0.0241468768708841;0.00379165835162642;0.000798243863500299;0.0309319497106366;0.00199560965875075;0.000199560965875075;0.0431051686290162;0.000997804829375374;0.0015964877270006
"HARV_004-O-10-34-20140715";0.77389742566354;0.0409099980043903;0.0423069247655159;0.023947315905009;0.00738375573737777;0.0419078028337657;0.0039912193175015;0.000598682897625224;0.045300339253642;0.00458990221512672;0.0151666334065057
"HARV_004-O-19-1-20140812";0.918180003991219;0.0165635601676312;0.00937936539612852;0.00618638994212732;0.000598682897625224;0.0191578527240072;0.000798243863500299;0.000199560965875075;0.0249451207343844;0.000598682897625224;0.00339253641987627
"HARV_004-O-25-6-20140715";0.794252644182798;0.056076631410896;0.02674116942726;0.0155657553382558;0.000997804829375374;0.0177609259628817;0.00419078028337657;0.00299341448812612;0.0383157054480144;0.000199560965875075;0.0429056076631411
"HARV_004-O-3-28-20140812";0.818000399121932;0.0379165835162642;0.0235481939732588;0.0383157054480144;0.000199560965875075;0.0111754140890042;0.00419078028337657;0.00299341448812612;0.045300339253642;0.000598682897625224;0.0177609259628817
"HARV_004-O-9-34-20140812";0.754340451007783;0.0055877070445021;0.029335461983636;0.0171622430652564;0.0173618040311315;0.0421073637996408;0.0047894631810018;0.000798243863500299;0.0578726801037717;0.0365196567551387;0.0341249251646378
"HARV_010-M-2-0-20140715";0.918180003991219;0.0055877070445021;0.018758730792257;0.00279385352225105;0.00039912193175015;0.0177609259628817;0.00518858511275195;0.0031929754540012;0.0263420474955099;0.000199560965875075;0.0015964877270006
"HARV_010-M-39-30-20140715";0.835362203153063;0.00518858511275195;0.0309319497106366;0.00139692676112552;0.000199560965875075;0.0656555577728996;0.00179604869287567;0.0015964877270006;0.0554779485132708;0.000199560965875075;0.00219517062462582
"HARV_010-M-8-11-20140715";0.939133905408102;0.00419078028337657;0.00858112153262822;0.00179604869287567;0.000199560965875075;0.0191578527240072;0.00119736579525045;0.00339253641987627;0.0211534623827579;0.000199560965875075;0.000997804829375374
"HARV_010-O-2-0-20140715";0.82777888644981;0.0492915585711435;0.0381161444821393;0.0137697066453802;0.000598682897625224;0.00997804829375374;0.0151666334065057;0.0039912193175015;0.0201556575533826;0.000199560965875075;0.0209539014168829
"HARV_010-O-39-30-20140715";0.862502494512073;0.0175613649970066;0.0183596088605069;0.00957892636200359;0.0023947315905009;0.0291359010177609;0.00359209738575135;0.00359209738575135;0.0337258032328876;0.00498902414687687;0.0145679505088805
"HARV_010-O-8-11-20140715";0.805228497305927;0.0377170225503891;0.0247455597685093;0.0245459988026342;0.0163639992017561;0.0173618040311315;0.00379165835162642;0.00139692676112552;0.0313310716423867;0.00698463380562762;0.0305328277788865
"HARV_013-M-0-13-20140812";0.862502494512073;0.0135701456795051;0.0367192177210138;0.00419078028337657;0.000598682897625224;0.0449012173218918;0.00199560965875075;0.00179604869287567;0.031929754540012;0.000199560965875075;0.0015964877270006
"HARV_013-M-14-6-20140812";0.944721612452604;0.0023947315905009;0.015964877270006;0.00199560965875075;0.000598682897625224;0.0157653163041309;0.00179604869287567;0.000199560965875075;0.0161644382358811;0.000199560965875075;0.000199560965875075
"HARV_013-M-15-7-20140717";0.889044102973458;0.00778287766912792;0.00838156056675314;0.00698463380562762;0.00578726801037717;0.0197565356216324;0.00219517062462582;0.0015964877270006;0.0365196567551387;0.0167631211335063;0.00518858511275195
"HARV_013-M-28-3-20140812";0.918778686888845;0.0047894631810018;0.0139692676112552;0.000997804829375374;0.000798243863500299;0.0315306326082618;0.000199560965875075;0.00359209738575135;0.0237477549391339;0.00039912193175015;0.00119736579525045
"HARV_013-M-4-7-20140717";0.854719616842946;0.0129714627818799;0.047894631810018;0.000199560965875075;0.000798243863500299;0.0456994611853921;0.00299341448812612;0.000199560965875075;0.032129315505887;0.000199560965875075;0.00219517062462582
"HARV_013-O-0-13-20140812";0.878267810816204;0.0297345839153862;0.0153661943723808;0.0149670724406306;0.000199560965875075;0.0247455597685093;0.00199560965875075;0.00219517062462582;0.0249451207343844;0.000997804829375374;0.00658551187387747
"HARV_013-O-14-6-20140812";0.913989223707843;0.0169626820993814;0.00898024346437837;0.00957892636200359;0.00039912193175015;0.0259429255637597;0.00119736579525045;0.00119736579525045;0.0147675114747555;0.000199560965875075;0.00678507283975254
"HARV_013-O-15-7-20140717";0.923368589103971;0.00718419477150269;0.0123727798842546;0.00498902414687687;0.00119736579525045;0.0257433645978847;0.000199560965875075;0.000199560965875075;0.0217521452803832;0.000199560965875075;0.00279385352225105
"HARV_013-O-28-3-20140812";0.869088006385951;0.0221512672121333;0.0199560965875075;0.0153661943723808;0.00279385352225105;0.0243464378367591;0.00139692676112552;0.00219517062462582;0.0311315106765117;0.00199560965875075;0.00957892636200359
"HARV_013-O-33-11-20140716";0.895629614847336;0.00439034124925165;0.0215525843145081;0.00199560965875075;0.000199560965875075;0.0445020953901417;0.000798243863500299;0.0031929754540012;0.0273398523248853;0.000199560965875075;0.000199560965875075
"HARV_016-M-0-30-20140715";0.897824785471962;0.00878068249850329;0.00738375573737777;0.0023947315905009;0.0031929754540012;0.0381161444821393;0.000598682897625224;0.00199560965875075;0.0345240470963879;0.00039912193175015;0.0047894631810018
"HARV_016-M-16-7-20140715";0.920375174615845;0.0109758531231291;0.0123727798842546;0.0023947315905009;0.000199560965875075;0.0177609259628817;0.000598682897625224;0.00119736579525045;0.0333266813011375;0.000199560965875075;0.000598682897625224
"HARV_016-O-0-30-20140715";0.750748353622032;0.0343244861305129;0.0636599481141489;0.018559169826382;0.00199560965875075;0.0738375573737777;0.0031929754540012;0.000997804829375374;0.029335461983636;0.00199560965875075;0.021353023348633
"HARV_016-O-16-7-20140715";0.790460985831171;0.0403113151067651;0.042706046697266;0.0173618040311315;0.00818199960087807;0.0353222909598882;0.00379165835162642;0.0039912193175015;0.0439034124925165;0.00139692676112552;0.0125723408501297
"HARV_020-M-12-33-20140812";0.909399321492716;0.00299341448812612;0.00658551187387747;0.000997804829375374;0.00279385352225105;0.0466972660147675;0.00039912193175015;0.000199560965875075;0.0291359010177609;0.000199560965875075;0.000598682897625224
"HARV_020-M-30-27-20140812";0.895230492915586;0.00359209738575135;0.010776292157254;0.00199560965875075;0.00339253641987627;0.0454999002195171;0.000199560965875075;0.000598682897625224;0.0357214128916384;0.000199560965875075;0.00279385352225105
"HARV_020-M-37-22-20140812";0.941528636998603;0.0031929754540012;0.00678507283975254;0.000798243863500299;0.000997804829375374;0.023947315905009;0.000199560965875075;0.00039912193175015;0.0207543404510078;0.000798243863500299;0.000598682897625224
"HARV_020-O-12-33-20140812";0.807822789862303;0.0177609259628817;0.0472959489123927;0.0111754140890042;0.00937936539612852;0.0546797046497705;0.000199560965875075;0.000199560965875075;0.0425064857313909;0.00199560965875075;0.00698463380562762
"HARV_020-O-30-27-20140812";0.848533226900818;0.0109758531231291;0.0137697066453802;0.0109758531231291;0.0163639992017561;0.0287367790860108;0.000199560965875075;0.00139692676112552;0.0379165835162642;0.00798243863500299;0.0231490720415087
"HARV_020-O-37-22-20140812";0.770904011175414;0.0157653163041309;0.0435042905607663;0.00937936539612852;0.0217521452803832;0.0542805827180204;0.000199560965875075;0.0063859509080024;0.0656555577728996;0.0055877070445021;0.00658551187387747
"HARV_021-M-3-37-20140717";0.924965076830972;0.00299341448812612;0.0115745360207543;0.00259429255637597;0.000798243863500299;0.0261424865296348;0.000997804829375374;0.0031929754540012;0.0257433645978847;0.000199560965875075;0.000798243863500299
"HARV_021-M-36-16-20140717";0.830971861903812;0.0229495110756336;0.0363200957892636;0.0167631211335063;0.00199560965875075;0.0369187786868888;0.00818199960087807;0.0023947315905009;0.0361205348233885;0.000199560965875075;0.00718419477150269
