"";"other";"acidobacteria";"actinobacteria";"bacteroidetes";"chloroflexi";"firmicutes";"gemmatimonadetes";"nitrospirae";"planctomycetes";"proteobacteria";"verrucomicrobia"
"HARV_034-O-19-30-20140717";0.0447016563560168;0.551386948712832;0.042706046697266;0.0181600478946318;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.0277389742566354;0.253442426661345;0.0610656555577729
"HARV_035-M-33-17-20140716";0.0520854120933945;0.592097385751347;0.0173618040311315;0.0167631211335063;0.00798243863500299;0.00119736579525045;0.0015964877270006;0.000598682897625224;0.0277389742566354;0.191977649171822;0.090600678507284
"HARV_035-O-18-37-20140717";0.0696467770904011;0.413889443224905;0.069447216124526;0.0395130712432648;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.0355218519257633;0.293953302733985;0.077230093793654
"JERC_001-M-1-6-20140805";0.0562761923767711;0.308321692276991;0.0261424865296348;0.0279385352225105;0.0249451207343844;0.0297345839153862;0.0141688285771303;0.0165635601676312;0.031929754540012;0.210137697066454;0.253841548593095
"JERC_001-M-17-34-20140710";0.0732388744761525;0.309718619038116;0.0147675114747555;0.039912193175015;0.0215525843145081;0.018559169826382;0.0119736579525045;0.0153661943723808;0.0415086809020156;0.248852524446218;0.204549990021952
"JERC_001-M-29-2-20140710";0.0397126322091399;0.321492716024746;0.0343244861305129;0.0578726801037717;0.0251446817002594;0.0269407303931351;0.0129714627818799;0.00658551187387747;0.0349231690281381;0.223508281780084;0.216523647974456
"JERC_001-M-7-5-20140805";0.0456994611853921;0.340251446817003;0.0269407303931351;0.0173618040311315;0.0223508281780084;0.0223508281780084;0.0137697066453802;0.0181600478946318;0.0520854120933945;0.267212133306725;0.17381760127719
"JERC_001-M-9-17-20140805";0.0510876072640192;0.405507882658152;0.0139692676112552;0.010776292157254;0.0395130712432648;0.0177609259628817;0.00658551187387747;0.00798243863500299;0.0329275593693873;0.179006186389942;0.234883256834963
"JERC_002-M-11-0-20140805";0.04011175414089;0.34563959289563;0.018758730792257;0.0337258032328876;0.0203552185192576;0.00698463380562762;0.00458990221512672;0.0031929754540012;0.0375174615845141;0.214727599281581;0.274396328078228
"JERC_002-M-12-7-20140710";0.0353222909598882;0.240870085811215;0.0237477549391339;0.0486928756735183;0.0261424865296348;0.0055877070445021;0.0103771702255039;0.00758331670325284;0.0377170225503891;0.250449012173219;0.313510277389743
"JERC_002-M-27-36-20140805";0.0443025344242666;0.389543005388146;0.0143683895430054;0.0462981440830174;0.0289363400518859;0.0055877070445021;0.00818199960087807;0.00738375573737777;0.0445020953901417;0.235681500698463;0.175214528038316
"JERC_002-M-35-24-20140710";0.0435042905607663;0.400518858511275;0.0205547794851327;0.0357214128916384;0.0329275593693873;0.00419078028337657;0.00738375573737777;0.00259429255637597;0.0385152664138894;0.191977649171822;0.222111355018958
