"";"other";"bacillus";"bradyrhizobium";"chthoniobacter";"devosia";"mycobacterium";"opitutus";"phenylobacterium";"pseudomonas";"rhodoplanes";"sphingomonas"
"OSBS_003-M-29-37-20140818";0.957892636200359;0.00259429255637597;0.00698463380562762;0.00139692676112552;0.000199560965875075;0.00119736579525045;0.000199560965875075;0.000199560965875075;0.000598682897625224;0.0285372181201357;0.000199560965875075
"OSBS_003-M-9-11-20140701";0.939732588305727;0.00139692676112552;0.0063859509080024;0.000199560965875075;0.000199560965875075;0.00179604869287567;0.000798243863500299;0.0015964877270006;0.000199560965875075;0.0474955098782678;0.000199560965875075
"OSBS_003-M-9-11-20140818";0.949111953701856;0.00139692676112552;0.00758331670325284;0.000199560965875075;0.00139692676112552;0.00139692676112552;0.00199560965875075;0.0023947315905009;0.000199560965875075;0.0335262422670126;0.000798243863500299
"OSBS_022-M-15-33-20140701";0.976052684094991;0.00119736579525045;0.00119736579525045;0.00119736579525045;0.000199560965875075;0.000798243863500299;0.00119736579525045;0.000199560965875075;0.000199560965875075;0.0175613649970066;0.000199560965875075
"OSBS_022-M-21-39-20140701";0.975454001197366;0.000997804829375374;0.00199560965875075;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.000798243863500299;0.0195569746557573;0.000199560965875075
"OSBS_022-M-2-33-20140701";0.964278587108362;0.000199560965875075;0.0039912193175015;0.00139692676112552;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.0289363400518859;0.000199560965875075
"SCBI_002-M-1-6-20140715";0.955298343643983;0.00299341448812612;0.00698463380562762;0.000199560965875075;0.000798243863500299;0.000598682897625224;0.00139692676112552;0.000997804829375374;0.000798243863500299;0.0289363400518859;0.000997804829375374
"SCBI_002-M-26-3-20140618";0.955497904609858;0.000199560965875075;0.00598682897625225;0.0047894631810018;0.000199560965875075;0.000199560965875075;0.00139692676112552;0.000199560965875075;0.00219517062462582;0.0291359010177609;0.000199560965875075
"SCBI_002-M-7-5-20140715";0.957892636200359;0.000199560965875075;0.00419078028337657;0.00259429255637597;0.000199560965875075;0.00119736579525045;0.0015964877270006;0.000798243863500299;0.00279385352225105;0.0283376571542606;0.000199560965875075
"SCBI_002-M-9-17-20140715";0.943723807623229;0.000199560965875075;0.00379165835162642;0.00339253641987627;0.000199560965875075;0.000798243863500299;0.00139692676112552;0.00439034124925165;0.00119736579525045;0.0383157054480144;0.00259429255637597
"SCBI_003-M-11-0-20140715";0.934144881261225;0.000199560965875075;0.0155657553382558;0.00279385352225105;0.000199560965875075;0.000798243863500299;0.000199560965875075;0.0023947315905009;0.00219517062462582;0.0381161444821393;0.00339253641987627
"SCBI_003-M-13-6-20140618";0.957293953302734;0.00199560965875075;0.00578726801037717;0.00119736579525045;0.000798243863500299;0.00139692676112552;0.00139692676112552;0.000199560965875075;0.0023947315905009;0.0273398523248853;0.000199560965875075
"SCBI_003-M-27-36-20140715";0.952704051087607;0.00179604869287567;0.00937936539612852;0.00139692676112552;0.000199560965875075;0.000798243863500299;0.000199560965875075;0.000199560965875075;0.0023947315905009;0.0307323887447615;0.000199560965875075
"SCBI_003-M-30-5-20140715";0.943923368589104;0.000199560965875075;0.0201556575533826;0.000199560965875075;0.000199560965875075;0.00119736579525045;0.000199560965875075;0.00179604869287567;0.000798243863500299;0.0311315106765117;0.000199560965875075
"SCBI_003-M-35-24-20140618";0.948313709838356;0.000997804829375374;0.00778287766912792;0.00299341448812612;0.000199560965875075;0.00039912193175015;0.00119736579525045;0.000199560965875075;0.00179604869287567;0.0331271203352624;0.00299341448812612
"SCBI_003-M-5-26-20140618";0.967272001596488;0.000199560965875075;0.00379165835162642;0.00419078028337657;0.000997804829375374;0.00039912193175015;0.00179604869287567;0.000798243863500299;0.00119736579525045;0.0191578527240072;0.000199560965875075
"SCBI_006-M-15-7-20140827";0.969267611255239;0.00039912193175015;0.00518858511275195;0.00219517062462582;0.000199560965875075;0.000199560965875075;0.00119736579525045;0.00179604869287567;0.000598682897625224;0.015964877270006;0.00299341448812612
"SCBI_006-M-1-7-20140715";0.973059269606865;0.000199560965875075;0.00458990221512672;0.00279385352225105;0.000199560965875075;0.000199560965875075;0.00139692676112552;0.000798243863500299;0.00179604869287567;0.0131710237477549;0.00179604869287567
"SCBI_006-M-17-9-20140618";0.977050488924366;0.000598682897625224;0.00279385352225105;0.00339253641987627;0.000199560965875075;0.00039912193175015;0.00139692676112552;0.000997804829375374;0.00119736579525045;0.0117740969866294;0.000199560965875075
"SCBI_006-M-27-2-20140715";0.965276391937737;0.000798243863500299;0.00578726801037717;0.0023947315905009;0.000798243863500299;0.000598682897625224;0.00139692676112552;0.000199560965875075;0.0015964877270006;0.0199560965875075;0.00119736579525045
"SCBI_006-M-29-37-20140618";0.958291758132109;0.00818199960087807;0.00498902414687687;0.0023947315905009;0.000798243863500299;0.000199560965875075;0.00139692676112552;0.00139692676112552;0.0031929754540012;0.0173618040311315;0.00179604869287567
"SCBI_006-M-3-26-20140715";0.971861903811614;0.000199560965875075;0.00538814607862702;0.00119736579525045;0.000199560965875075;0.000199560965875075;0.000997804829375374;0.00199560965875075;0.00259429255637597;0.0129714627818799;0.0023947315905009
"SCBI_006-M-33-11-20140826";0.977449610856117;0.0031929754540012;0.00299341448812612;0.00119736579525045;0.000199560965875075;0.000997804829375374;0.000199560965875075;0.000798243863500299;0.000199560965875075;0.0125723408501297;0.000199560965875075
"SCBI_006-M-4-7-20140826";0.953701855916983;0.0039912193175015;0.00778287766912792;0.00718419477150269;0.000199560965875075;0.000798243863500299;0.000997804829375374;0.00139692676112552;0.000997804829375374;0.0219517062462582;0.000997804829375374
"SCBI_006-M-9-11-20140618";0.960087806824985;0.00119736579525045;0.0055877070445021;0.00259429255637597;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.00259429255637597;0.000598682897625224;0.026541608461385;0.000199560965875075
"SCBI_012-M-0-30-20140825";0.959289562961485;0.00299341448812612;0.00818199960087807;0.000199560965875075;0.000199560965875075;0.00119736579525045;0.00139692676112552;0.00119736579525045;0.00259429255637597;0.0209539014168829;0.00179604869287567
"SCBI_012-M-15-33-20140618";0.957094392336859;0.00179604869287567;0.00718419477150269;0.00578726801037717;0.000199560965875075;0.000199560965875075;0.0015964877270006;0.000199560965875075;0.00259429255637597;0.0193574136898823;0.0039912193175015
"SCBI_012-M-16-7-20140825";0.967072440630613;0.000997804829375374;0.0055877070445021;0.00139692676112552;0.000199560965875075;0.000199560965875075;0.000997804829375374;0.000997804829375374;0.00339253641987627;0.0179604869287567;0.00119736579525045
"SCBI_012-M-21-38-20140715";0.957693075234484;0.000199560965875075;0.00838156056675314;0.00299341448812612;0.000199560965875075;0.000798243863500299;0.00179604869287567;0.0015964877270006;0.00279385352225105;0.0207543404510078;0.00279385352225105
"SCBI_012-M-21-39-20140618";0.955298343643983;0.000798243863500299;0.00838156056675314;0.00379165835162642;0.000598682897625224;0.00039912193175015;0.0015964877270006;0.00219517062462582;0.00339253641987627;0.0215525843145081;0.00199560965875075
"SCBI_012-M-23-28-20140825";0.955497904609858;0.000798243863500299;0.0117740969866294;0.00199560965875075;0.000199560965875075;0.000997804829375374;0.000199560965875075;0.00139692676112552;0.00139692676112552;0.0241468768708841;0.0015964877270006
"SCBI_012-M-2-33-20140618";0.949111953701856;0.00219517062462582;0.00618638994212732;0.00518858511275195;0.000598682897625224;0.00119736579525045;0.00259429255637597;0.00219517062462582;0.000997804829375374;0.0255438036320096;0.00419078028337657
"SCBI_012-M-33-4-20140715";0.944122929554979;0.00359209738575135;0.00957892636200359;0.00738375573737777;0.00119736579525045;0.00259429255637597;0.00199560965875075;0.00359209738575135;0.00359209738575135;0.0189582917581321;0.00339253641987627
"SCBI_033-M-36-16-20140826";0.957493514268609;0.00279385352225105;0.00898024346437837;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.00199560965875075;0.000997804829375374;0.0259429255637597;0.000997804829375374
"SCBI_033-M-4-38-20140826";0.939732588305727;0.00259429255637597;0.0119736579525045;0.00339253641987627;0.00039912193175015;0.0023947315905009;0.0015964877270006;0.00199560965875075;0.0031929754540012;0.0305328277788865;0.00219517062462582
"SCBI_033-M-6-12-20140826";0.938734783476352;0.0131710237477549;0.00898024346437837;0.0031929754540012;0.000199560965875075;0.000997804829375374;0.000798243863500299;0.0015964877270006;0.000997804829375374;0.029335461983636;0.00199560965875075
"SCBI_045-M-23-30-20140825";0.926761125523847;0.00279385352225105;0.0141688285771303;0.00818199960087807;0.000199560965875075;0.00219517062462582;0.000997804829375374;0.00359209738575135;0.00299341448812612;0.0363200957892636;0.00179604869287567
"SCBI_045-M-30-38-20140825";0.950309319497106;0.00279385352225105;0.00718419477150269;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.00119736579525045;0.000798243863500299;0.00219517062462582;0.0335262422670126;0.00139692676112552
