"","other","Mortierellales","Filobasidiales","Tremellales","Umbelopsidales","Russulales","Hypocreales","Eurotiales","Chaetothyriales","Cantharellales","Sordariales","Atheliales","Agaricales","Sebacinales","Helotiales","Thelephorales","Pezizales","Boletales","Pleosporales","Mytilinidales"
"SRR1502441",0.331372549019608,0.0490196078431373,0.000980392156862745,0.0225490196078431,0.000980392156862745,0.000980392156862745,0.0284313725490196,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.0225490196078431,0.000980392156862745,0.177450980392157,0.102941176470588,0.0441176470588235,0.000980392156862745,0.00882352941176471,0.000980392156862745,0.202941176470588,0.000980392156862745
"SRR1502442",0.0127450980392157,0.0568627450980392,0.0176470588235294,0.000980392156862745,0.000980392156862745,0.188235294117647,0.0196078431372549,0.00294117647058824,0.042156862745098,0.0215686274509804,0.00490196078431373,0.00196078431372549,0.453921568627451,0.0362745098039216,0.00490196078431373,0.0568627450980392,0.0372549019607843,0.0176470588235294,0.0196078431372549,0.00294117647058824
"SRR1502443",0.0696078431372549,0.0862745098039216,0.0186274509803922,0.0147058823529412,0.0205882352941176,0.354901960784314,0.00490196078431373,0.00392156862745098,0.00392156862745098,0.00980392156862745,0.00392156862745098,0.000980392156862745,0.294117647058824,0.0431372549019608,0.00882352941176471,0.0176470588235294,0.0284313725490196,0.000980392156862745,0.00784313725490196,0.00686274509803922
"SRR1502444",0.0352941176470588,0.261764705882353,0.0274509803921569,0.000980392156862745,0.000980392156862745,0.301960784313725,0.00882352941176471,0.000980392156862745,0.000980392156862745,0.0274509803921569,0.00294117647058824,0.000980392156862745,0.215686274509804,0.0323529411764706,0.00784313725490196,0.0284313725490196,0.0254901960784314,0.000980392156862745,0.0127450980392157,0.00588235294117647
"SRR1502462",0.0529411764705882,0.101960784313725,0.00882352941176471,0.00294117647058824,0.0176470588235294,0.0882352941176471,0.0323529411764706,0.0264705882352941,0.00392156862745098,0.0205882352941176,0.00490196078431373,0.0352941176470588,0.355882352941176,0.0794117647058823,0.00196078431372549,0.107843137254902,0.0274509803921569,0.00490196078431373,0.00294117647058824,0.0235294117647059
"SRR1502463",0.137254901960784,0.0764705882352941,0.0470588235294118,0.000980392156862745,0.0274509803921569,0.124509803921569,0.00882352941176471,0.00490196078431373,0.00784313725490196,0.000980392156862745,0.00980392156862745,0.226470588235294,0.152941176470588,0.0264705882352941,0.0284313725490196,0.0362745098039216,0.0107843137254902,0.00490196078431373,0.0107843137254902,0.0568627450980392
"SRR1502464",0.133333333333333,0.0529411764705882,0.0127450980392157,0.0137254901960784,0.0833333333333333,0.137254901960784,0.00784313725490196,0.0117647058823529,0.0343137254901961,0.0294117647058824,0.000980392156862745,0.216666666666667,0.0186274509803922,0.0431372549019608,0.0313725490196078,0.134313725490196,0.00980392156862745,0.0127450980392157,0.00196078431372549,0.0137254901960784
"SRR1502465",0.0333333333333333,0.0196078431372549,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.0127450980392157,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.0196078431372549,0.000980392156862745,0.0107843137254902,0.585294117647059,0.150980392156863,0.000980392156862745,0.0941176470588235,0.0411764705882353,0.000980392156862745,0.000980392156862745,0.0225490196078431
"SRR1502466",0.0647058823529412,0.0392156862745098,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.168627450980392,0.0225490196078431,0.00490196078431373,0.00490196078431373,0.042156862745098,0.0117647058823529,0.000980392156862745,0.325490196078431,0.113725490196078,0.000980392156862745,0.101960784313725,0.092156862745098,0.000980392156862745,0.000980392156862745,0.000980392156862745
"SRR1502467",0.0196078431372549,0.0588235294117647,0.0107843137254902,0.00784313725490196,0.00980392156862745,0.243137254901961,0.00980392156862745,0.000980392156862745,0.00490196078431373,0.00784313725490196,0.000980392156862745,0.0519607843137255,0.21078431372549,0.0637254901960784,0.0107843137254902,0.169607843137255,0.042156862745098,0.0147058823529412,0.0254901960784314,0.0362745098039216
"SRR1502468",0.0843137254901961,0.0186274509803922,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.0911764705882353,0.00686274509803922,0.00490196078431373,0.00392156862745098,0.0127450980392157,0.000980392156862745,0.101960784313725,0.166666666666667,0.126470588235294,0.0156862745098039,0.277450980392157,0.0784313725490196,0.000980392156862745,0.00196078431372549,0.00392156862745098
"SRR1502469",0.0431372549019608,0.0656862745098039,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.172549019607843,0.0215686274509804,0.00588235294117647,0.00686274509803922,0.05,0.000980392156862745,0.104901960784314,0.230392156862745,0.0205882352941176,0.00392156862745098,0.238235294117647,0.00980392156862745,0.00392156862745098,0.000980392156862745,0.0176470588235294
"SRR1502470",0.0696078431372549,0.137254901960784,0.0186274509803922,0.000980392156862745,0.0147058823529412,0.403921568627451,0.000980392156862745,0.000980392156862745,0.00294117647058824,0.0313725490196078,0.00294117647058824,0.000980392156862745,0.130392156862745,0.0352941176470588,0.00882352941176471,0.092156862745098,0.00882352941176471,0.0176470588235294,0.0176470588235294,0.00392156862745098
"SRR1502471",0.0137254901960784,0.00588235294117647,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.301960784313725,0.000980392156862745,0.00392156862745098,0.000980392156862745,0.0205882352941176,0.00490196078431373,0.000980392156862745,0.354901960784314,0.0970588235294118,0.00294117647058824,0.108823529411765,0.0196078431372549,0.00392156862745098,0.00980392156862745,0.046078431372549
"SRR1502472",0.0696078431372549,0.3,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.0607843137254902,0.0362745098039216,0.00882352941176471,0.00882352941176471,0.00490196078431373,0.000980392156862745,0.000980392156862745,0.0745098039215686,0.237254901960784,0.0107843137254902,0.149019607843137,0.0196078431372549,0.000980392156862745,0.00784313725490196,0.00588235294117647
"SRR1502473",0.0588235294117647,0.0264705882352941,0.00392156862745098,0.000980392156862745,0.000980392156862745,0.00490196078431373,0.046078431372549,0.00392156862745098,0.00784313725490196,0.0323529411764706,0.00882352941176471,0.000980392156862745,0.491176470588235,0.0313725490196078,0.00980392156862745,0.176470588235294,0.053921568627451,0.000980392156862745,0.0127450980392157,0.0274509803921569
