"","other","Mortierellales","Filobasidiales","Tremellales","Umbelopsidales","Russulales","Hypocreales","Eurotiales","Chaetothyriales","Cantharellales","Sordariales","Atheliales","Agaricales","Sebacinales","Helotiales","Thelephorales","Pezizales","Boletales","Pleosporales","Mytilinidales"
"1",0.127610370386329,0.1467036164582,0.0534549849940349,0.029306462837826,0.0481535309598315,0.088562064618783,0.0296784760415249,0.024596561877262,0.0333801451040669,0.0200625494730799,0.0245484066852907,0.0452904784952515,0.0967654763674048,0.0233303394451188,0.0597017444307553,0.0502142895936734,0.0319342191571697,0.0203614999458175,0.0193234999911743,0.0270212831374062
"2",0.126265103858425,0.129725767509592,0.0517918776832153,0.0300207249597068,0.0499375402337131,0.0902914675240078,0.0245485965175111,0.0263149684961748,0.0390101551401469,0.0235674583723318,0.0203603266749194,0.0625453075201325,0.0876442668321197,0.0243038735102016,0.0691487780233973,0.0490719794372199,0.0278550641677155,0.0213245013055587,0.0162279234927834,0.0300443187411269
"3",0.117474205613295,0.1111625797776,0.0389148104310412,0.0266801517749184,0.0766938291705794,0.0627544512885926,0.0181989355214435,0.0282261585809785,0.0478125890252695,0.0340597661346018,0.0134547251041613,0.0977823778391466,0.0880042230235068,0.0178107126680205,0.0922701888654277,0.0394755543819015,0.0216533746995944,0.0225227573358475,0.0115237345128718,0.0335248742512015
"4",0.120701802546117,0.104650641910921,0.0370636480402617,0.0274694395655001,0.0324921211826169,0.0635266149862044,0.0234350695961087,0.025171789976772,0.0417142998987121,0.029668576146138,0.0182999410861423,0.0677767414663534,0.13568524351351,0.038361132255302,0.0590305602600837,0.0723245141101003,0.0328924976849027,0.0212814308456454,0.0157716804162915,0.0326822545123164
"5",0.0773099821121121,0.0596206480511594,0.0177147666685715,0.0132987180276617,0.017790004622912,0.078702941380745,0.0191152428073368,0.0160310127408282,0.019925835682771,0.0282200156544569,0.0165869312909152,0.0206449192286156,0.333032285325291,0.0512341080519645,0.0234581904273476,0.10641686740052,0.0475152012049513,0.0153390591187895,0.0166529918175971,0.0213902783854534
"6",0.114881163035981,0.103278640432716,0.0411295544257002,0.0269687773001267,0.0325198883612924,0.0960581738654303,0.0283591944023819,0.0255850514826094,0.033127734600501,0.0314860338497159,0.0203734537514842,0.0408879793706424,0.15170479043323,0.0443832133171336,0.0490297390128038,0.0606001054151935,0.0312729324510637,0.0188696280448818,0.0168907224499389,0.0325932239971741
"7",0.101468062457894,0.0918061476228278,0.0330178965547986,0.0207932324429218,0.0355553804437219,0.111218193389472,0.0236588213607341,0.0219826968643064,0.0265836610667678,0.0293717481472544,0.0197647271305724,0.0316592190866875,0.203378418232877,0.0367146545002381,0.0394344379201938,0.0711634964638477,0.0384631906334383,0.0184423662243308,0.0174137977570169,0.0281098517000988
"8",0.0669648354475816,0.0499877749992198,0.0128808675118535,0.0118895721119808,0.0129689053906859,0.0639307886520732,0.0177226399716833,0.0135211650836781,0.0174085407404873,0.0267330990295149,0.014886043950092,0.0169782471343034,0.389142685264357,0.0501108795683688,0.0166275083155525,0.120605663481849,0.0479257697789347,0.0136006947779544,0.015704931981348,0.0204093868084818
"9",0.114587020153898,0.0932593909982408,0.0331325417979238,0.0262127678541148,0.0618881909191093,0.0592953124693311,0.0172587973645728,0.0286411710284011,0.0529456491532971,0.0386582099847115,0.0127934763571701,0.102840208014791,0.107362156833349,0.0228769785989018,0.0819460986549323,0.0514450804499155,0.0249974939468179,0.0227826974140826,0.0112261752969543,0.035850582709485
"10",0.0963651188881695,0.0678832366712956,0.0193325480675895,0.0203659320109834,0.0195288158787816,0.0484885031840381,0.0176603666007719,0.0202562119981104,0.0374326535450603,0.0348990084802066,0.0140697958691215,0.0602120241401276,0.236078962710917,0.0485450485495101,0.0374629621868746,0.116528019873872,0.0394786636014309,0.0196574060694403,0.0140758704703786,0.0316788512033207
