"";"other";"acetobacteraceae";"bradyrhizobiaceae";"caulobacteraceae";"comamonadaceae";"hyphomicrobiaceae";"mycobacteriaceae";"oxalobacteraceae";"rhodospirillaceae";"sphingomonadaceae";"xanthomonadaceae"
"JERC_047-M-3-32-20140805";0.860708564973976;0.0153836847444848;0.0220626654840429;0.00774501722557453;0.00875356438037378;0.0331134668197055;0.00692857734039064;0.00706183123619811;0.0253250470565388;0.00677153839466243;0.00614604234405234
"JERC_047-M-36-16-20140805";0.861118561386758;0.0148960561157969;0.0219865671940426;0.00763284218363788;0.00889700484644895;0.0332199592188036;0.00693943451191984;0.00708286671175936;0.0251981231796467;0.00688845656250887;0.00614012808867707
"JERC_047-M-6-12-20140805";0.861208521855171;0.0147912099248066;0.021966267456579;0.00760469597661617;0.0089475856031299;0.0333361859043613;0.0069425067124668;0.00707998547099598;0.0250812520884461;0.00690033794098749;0.00614145106643983
"JERC_048-M-19-30-20140805";0.861070466068649;0.0149299180854724;0.0219997612581231;0.0076458641595824;0.0088766471540719;0.0332424285946916;0.00694418632126595;0.00707916060005207;0.0251982632307462;0.00687842052928167;0.00613488399806351
"JERC_048-M-27-8-20140805";0.860683315943058;0.0154014593765701;0.022083030437115;0.00774984436562593;0.00875445374499336;0.0330374349548594;0.00693545450794894;0.00706686463036112;0.0253775502848946;0.00678083336084574;0.0061297583937275
"JERC_048-M-31-3-20140805";0.86089188204034;0.0150786777373679;0.022020582182232;0.00768975237039384;0.0088467211208192;0.0332337935134291;0.00694798418422674;0.00707273890210156;0.0252585472473327;0.0068170288533371;0.00614229184842028
"JERC_049-M-18-17-20140805";0.860335095276757;0.0157871207656261;0.0221522268695582;0.00784277953094172;0.00861910405522434;0.0330026341196393;0.0069201984554672;0.00704994541951241;0.0254875742868724;0.0066730138950696;0.00613030732533176
"JERC_049-M-2-27-20140805";0.856685067262992;0.0199743834714032;0.0227948554946617;0.00875803317202306;0.00748832253656735;0.0318479335911727;0.00678512479996348;0.00689560737613294;0.02677260038969;0.00586886545574633;0.00612920644964669
"ORNL_001-O-17-34-20140715";0.861638105258804;0.0156801034658878;0.0211645793394237;0.00855263243154318;0.00777000708985384;0.0369457775113055;0.0052180147149605;0.00549879379037399;0.0235186349388027;0.00705656631792314;0.00695678514112208
"ORNL_002-O-5-26-20140714";0.863929350497938;0.0149891226332253;0.0213922670339678;0.00859102356407589;0.00733033929877337;0.0365690280246317;0.00416287776649226;0.00466784762758317;0.0232154784499479;0.00839856931704729;0.00675409578631769
"ORNL_003-O-9-11-20140714";0.85671759569386;0.0206498568270469;0.0218203348218559;0.00966994796367666;0.00674754993698071;0.0356276049469502;0.00536974678866983;0.00557438972960798;0.0249380215906922;0.00588666925104256;0.0069982824496166
"ORNL_021-O-15-33-20140714";0.867977465836847;0.00920266554393477;0.0201672683087482;0.00691438074839514;0.00936794913397318;0.0388471837209777;0.00392787119323559;0.00454370538944345;0.0208609710407906;0.0115096093453407;0.00668092973831422
"ORNL_027-O-2-33-20140715";0.863230936603185;0.0154600973509672;0.0215150455747521;0.00878969238345571;0.00730453172149546;0.0363060948152343;0.00313423295981356;0.00380510293465468;0.0227789881839164;0.0111544513286281;0.00652082614389728
"ORNL_029-O-9-2-20140714";0.86679297781797;0.00680242244882014;0.0190841500302681;0.00585663200226624;0.0120074002303765;0.0410036597107562;0.00496333869504638;0.00544954775934302;0.0195389718573454;0.0116661836043423;0.00683471584346607
"ORNL_031-O-11-3-20140714";0.868563933851311;0.00695581158083715;0.0197134281918184;0.00623084282479259;0.0101808896583126;0.0397074794190948;0.00324265497961319;0.00398551644887134;0.0195603497875965;0.0153430488356007;0.00651604442215144
"ORNL_037-O-4-23-20140715";0.858492118678164;0.0180969149530643;0.0213987769488133;0.00906064039699636;0.00743211520566867;0.0365682915807395;0.00570061785309423;0.00585895318278556;0.0242241494338754;0.0061048274219492;0.00706259434484987
"ORNL_043-O-2-27-20140715";0.854235176015686;0.0233508717787502;0.0221466471218884;0.010244129570359;0.00624110378399246;0.0350409054450213;0.0052641841805329;0.00546424189665849;0.0255159158997065;0.00550950842256089;0.00698731588484401
"OSBS_001-M-17-34-20140701";0.843395765288821;0.0330392532466202;0.0222670498952047;0.0110506419964605;0.00554200487016907;0.0290422758964793;0.00673615962087185;0.00641329649245913;0.0318871703377235;0.00469560673964716;0.00593077561554317
"OSBS_001-M-17-34-20140818";0.845925076507554;0.0305141699978098;0.0221011432147213;0.0106802567139411;0.00582771783356908;0.0295217007320758;0.00677364469731734;0.00647474464380383;0.0313171746639126;0.00491054527374813;0.00595382572154672
"OSBS_001-M-26-3-20140701";0.847840234473612;0.0286500028856672;0.021946891862589;0.0103819788857411;0.00604177493889272;0.029794665489461;0.0068139362876965;0.00651146569320897;0.0309755267908374;0.00508836274035154;0.00595515995194283
"OSBS_001-M-26-3-20140818";0.846018467470795;0.0304025791551972;0.0220991806679384;0.010651206666824;0.00583316917962965;0.0295711593336292;0.00677736354150035;0.00647462386603002;0.0313115744409319;0.0049083487280713;0.00595232694945306
"OSBS_001-M-29-2-20140701";0.845942337536493;0.0304601082497023;0.0220976446774823;0.0106574281114443;0.00583755741199827;0.0295840428437108;0.00677316661335311;0.00646795956873733;0.0313244518487738;0.0048983131506258;0.00595698998767874
"OSBS_001-M-29-2-20140818";0.848234382329936;0.0282389627818418;0.0219201391702436;0.0103018646583449;0.00609920884528499;0.0299096165245959;0.0068213772113689;0.00652477695881532;0.0308721518532731;0.00512219805062918;0.00595532161566672
"OSBS_002-M-12-7-20140701";0.860543455600306;0.0151333532191952;0.0203929682641403;0.00774458234035683;0.00884077646122879;0.0329060832004574;0.00716512201201394;0.0069245531087688;0.027109124493415;0.00721944984000506;0.00602053146011229
"OSBS_002-M-12-7-20140818";0.858855001755279;0.0170782554946443;0.0206722178482775;0.0081753380834149;0.00825518818308269;0.0323859661738683;0.00710237428915947;0.0068513151566829;0.0278452232044941;0.00676593656942409;0.00601318324167281
"OSBS_002-M-35-24-20140701";0.858964137925191;0.017055183255761;0.0206858257730708;0.00818445536881169;0.00824485796511228;0.0323148102888333;0.00710135142956967;0.00684970682873888;0.0278119396805604;0.0067850448793055;0.00600268660504548
"OSBS_002-M-35-24-20140818";0.857876231683209;0.018252951674649;0.0208581479780592;0.0084502744573297;0.00792549803746166;0.0320557405549959;0.00706077152485252;0.00680407986429929;0.0281837534640066;0.00652158003306388;0.00601097072807282
"OSBS_002-M-5-26-20140701";0.858886058532201;0.0171047579662294;0.0206877261975069;0.00819047987533554;0.00825233825437776;0.032310346053575;0.00709963046122366;0.00684337232568365;0.0278173649254414;0.00679528939602812;0.00601263601239711
"OSBS_003-M-17-9-20140701";0.855306388055703;0.0232040626903249;0.0216791484631062;0.00956402481046492;0.00640216851669432;0.030399334759716;0.00579782307018496;0.00582775556200028;0.0296059291898686;0.00639938742712979;0.00581397745480677
"OSBS_003-M-17-9-20140818";0.856649905996934;0.0217385277698216;0.0215329653853476;0.00928931857144783;0.00665584623485903;0.0307305287484741;0.00584472516209363;0.00586168940888656;0.0292602887440123;0.006618916593111;0.0058172873850125
"OSBS_003-M-29-37-20140701";0.857097960063664;0.0213396597986027;0.021467502158324;0.00920754690854173;0.00673156274847811;0.0307902505551767;0.00583476863125018;0.00587140782358048;0.0291404015780658;0.00669962500150644;0.00581931473281002
"OSBS_003-M-29-37-20140818";0.856716051482184;0.0217108126604314;0.0215022202230666;0.0092805707208112;0.00667668087440523;0.0307491299538058;0.00583850156591608;0.0058691833851072;0.029187228985213;0.00664522810237827;0.00582439204668104
"OSBS_003-M-9-11-20140701";0.856722082590074;0.021758571668652;0.0215091428191874;0.00930023235624482;0.00665626600920542;0.0307085934605145;0.00582127165463669;0.00586028184836053;0.0291996445497541;0.00664229247680664;0.00582162056656403
"OSBS_003-M-9-11-20140818";0.858827322159797;0.0194446681408798;0.0212506532712244;0.0088313739431613;0.00710142696401571;0.0312401487292398;0.0058718257831419;0.00591635993713325;0.0286417538701226;0.00705632927126044;0.00581813793002406
"OSBS_022-M-15-33-20140701";0.839702524216937;0.0366957465245603;0.0224368497950017;0.0115046836566123;0.00532070386669536;0.0286921695036527;0.00661915678251712;0.00630102939346839;0.0322486610357622;0.00457237010270868;0.00590610512208418
"OSBS_022-M-21-39-20140701";0.837605181510486;0.0387925112185654;0.0226344349461026;0.0119012898446653;0.00498509313517721;0.0282272929520753;0.00658409711478226;0.00625669104660932;0.0328119721371601;0.00431270863963237;0.00588872745474443
"OSBS_022-M-2-33-20140701";0.839503523257114;0.0368134758370119;0.0224804443663058;0.0115401600220945;0.00528176867001766;0.0286304120178312;0.00660326798358326;0.0063032034359318;0.032382914276512;0.00454707008324779;0.00591376005035005
"SCBI_002-M-1-6-20140715";0.869917054572096;0.00776176122299312;0.0197623213226986;0.00680566524964131;0.00966818441036456;0.0379002598327362;0.0031775781951414;0.00394838644734429;0.0183269252772196;0.0157233419004993;0.00700852156926546
"SCBI_002-M-26-3-20140618";0.869886275631934;0.00740997575526559;0.0196222945049705;0.00665777198577266;0.00991301761041086;0.0381198611509911;0.00318286883512481;0.00395572067279906;0.0181460484797344;0.0161050868780792;0.00700107849491811
"SCBI_002-M-7-5-20140715";0.869939606256003;0.0083492758777529;0.0199737853049176;0.00703462867534646;0.00927533922379981;0.0375923187063393;0.00316309658497363;0.00393082204642799;0.0186425160149052;0.0150857022513093;0.00701290905822507
"SCBI_002-M-9-17-20140715";0.869867600159227;0.00733271273989217;0.0196098056773811;0.00662027318171673;0.00996971804679507;0.0381923064202379;0.00318307391964708;0.00396368378709703;0.0181123271318909;0.0161548456298531;0.00699365330626175
"SCBI_003-M-11-0-20140715";0.868660176800792;0.00961445031119869;0.0198720195610005;0.00721420078391199;0.0096688606587666;0.0378724022570948;0.00439966775547732;0.00498220292750001;0.0192774972432772;0.0111356403558437;0.0073028813451371
"SCBI_003-M-13-6-20140618";0.868845862826478;0.00863349209483168;0.0195923590749585;0.00686140747524462;0.0102765172998326;0.0384683725780793;0.00442600759013755;0.00502166780425044;0.0188236066218004;0.0117489696814782;0.00730173695290919
"SCBI_003-M-27-36-20140715";0.868770977677587;0.00909462356147011;0.0197300145618759;0.00703533571840342;0.00996794575092423;0.0381787271736731;0.00440926319515911;0.00499441606272841;0.0190563893119083;0.011458317605974;0.00730398938029646
"SCBI_003-M-30-5-20140715";0.866400226206444;0.0137678886504812;0.0207985999517542;0.00854401560868116;0.00789328538384918;0.0360459754528896;0.00431544758463399;0.00484775803839651;0.0208562457192151;0.00921491355179326;0.00731564385186226
"SCBI_003-M-35-24-20140618";0.868909055543571;0.0073749459565876;0.0191810214786286;0.00636908463227874;0.0112131104810846;0.039190728776585;0.00446696405800965;0.00507157959718409;0.0181683709947884;0.0127760639346662;0.00727907454661646
"SCBI_003-M-5-26-20140618";0.868488143419566;0.00619716436112653;0.0187204795743314;0.00587252954772915;0.0123417127776526;0.0400855224455547;0.00450062908746815;0.00513097481566815;0.0174468832311523;0.0139418208034636;0.00727413993628772
"SCBI_006-M-15-7-20140827";0.869897899070601;0.00888389157815085;0.0201294102515745;0.00725323216248249;0.0089471769884352;0.0371944524048694;0.00314055996417885;0.00390111597058314;0.0189263840480262;0.0147194783867579;0.00700639917434005
"SCBI_006-M-1-7-20140715";0.869792559107046;0.00707748913159954;0.0195188416536333;0.00652017275831134;0.0101415321014779;0.0383144837400044;0.00317252702998541;0.0039548963350009;0.0179600402455585;0.0165477404875543;0.00699971740982826
"SCBI_006-M-17-9-20140618";0.869829310599439;0.00718759313946318;0.0195658021351462;0.00656364181929089;0.0100525129897228;0.0382290340042802;0.00317052922413856;0.00395128559672127;0.0180222823261866;0.0164306345129181;0.00699737365269345
"SCBI_006-M-27-2-20140715";0.869746396848721;0.00713120427463304;0.0195558046849501;0.00654346649942477;0.010114269771156;0.0383913369365936;0.00317427074397393;0.00395051765633622;0.0179670474899248;0.0164186324624334;0.00700705263185284
"SCBI_006-M-29-37-20140618";0.870003300674922;0.00818698345076267;0.0199098118719966;0.00698240131663792;0.00934948308238562;0.0375582702233216;0.00315270830673206;0.00391873287441346;0.0185809506341572;0.0153473920785234;0.00700996548614723
"SCBI_006-M-3-26-20140715";0.869884128257366;0.00854704686106724;0.0200465834376697;0.00712819145693414;0.0091429984496882;0.037515470242393;0.00314487773844059;0.00390863128618174;0.0187151224289876;0.0149457328911959;0.00702121695007618
"SCBI_006-M-33-11-20140826";0.869856731067794;0.00859707201761034;0.0200497386989045;0.00714339720078271;0.00911619825086182;0.0375091423283178;0.00314114536130116;0.00390348859164471;0.0187347843948274;0.0149263014463459;0.00702200064160933
"SCBI_006-M-4-7-20140826";0.869902647596373;0.00879386749205411;0.0200885827128614;0.00721573925183016;0.00900473175191685;0.0372807367939349;0.00313828685927857;0.00390229681058201;0.0188671885280334;0.0147967820514675;0.0070091401516678
