"samples","other","acidobacteria","actinobacteria","bacteroidetes","chloroflexi","firmicutes","gemmatimonadetes","nitrospirae","planctomycetes","proteobacteria","verrucomicrobia"
"ram_samp_490",0.0989558546754019,0.219291719773675,0.119122686122692,0.0544515381179273,0.0398274091721263,0.0115040961882073,0.0372525625372245,0.0071793537820131,0.051626706372841,0.259889301667659,0.100898771590232
"ram_samp_491",0.133603790946992,0.1424212983919,0.0769501980345444,0.121097568493151,0.0188536584276355,0.0255782578916021,0.0209785318642049,0.00885425402025015,0.0653008918999404,0.285487776950566,0.100873773079214
"ram_samp_492",0.163077035437761,0.117572778439547,0.0911993493150685,0.13282187016081,0.0267781864204884,0.0154538609291245,0.00707935973793925,0.0127540217391304,0.0517267004169148,0.277988223645027,0.103548613758189
"ram_samp_493",0.138378506551519,0.323985483918999,0.143146255211435,0.0275281417510423,0.0649259142346635,0.015428862418106,0.00470450119118523,0.00120470964860036,0.0752003022632519,0.15949528141751,0.0460020413936867
"ram_samp_494",0.174751340083383,0.124247380881477,0.0411023332340679,0.0773501742108398,0.0658008621203097,0.0200285884455033,0.0312529198927933,0.0324278499106611,0.0515767093508041,0.329010184633711,0.0524516572364503
"ram_samp_495",0.16747677337701,0.100648786480048,0.035227683144729,0.151420762358547,0.0301279868969625,0.0115290946992257,0.0176037328767123,0.016778782013103,0.0596512284097677,0.329935129541394,0.0796000402025015
"ram_samp_496",0.14535309112567,0.126397252829065,0.122197502977963,0.0909993612269208,0.0306279571173317,0.0230034112567004,0.0314279094699226,0.0116040902322811,0.0541015589636689,0.282337964562239,0.081949900238237
"ram_samp_497",0.157602361524717,0.124272379392496,0.0352776801667659,0.127072212626563,0.0232783948779035,0.0119040723645027,0.0134789785586659,0.0201535810005956,0.0716755122096486,0.33943456372841,0.075850263549732
"ram_samp_498",0.135953650982728,0.217191844848124,0.171269580107207,0.0495518299583085,0.01682877903514,0.00680437611673615,0.0128790142942228,0.00092972602739726,0.0503517823108993,0.267588843061346,0.0706505732578916
"ram_samp_499",0.118079715604527,0.224491410065515,0.121472546158428,0.0707755658129839,0.0330278141751042,0.0228284216795712,0.0191036435378201,0.0024046381774866,0.039002458308517,0.286787699523526,0.0620260869565217
"ram_samp_500",0.108405291840381,0.178844128945801,0.0682007191780822,0.147770979749851,0.0201785795116141,0.0241283442525313,0.0150788832638475,0.00650439398451459,0.061826098868374,0.2732135080405,0.0958490723645027
"ram_samp_501",0.136678607802263,0.136221667659321,0.0904493939845146,0.127547184335914,0.0321278677784395,0.00702936271590232,0.0194286241810602,0.00952921381774866,0.0534515976771888,0.283662885646218,0.103873594401429
"ram_samp_502",0.115529867480643,0.10549849761763,0.0357776503871352,0.155145540500298,0.0838497870756403,0.0223784484812388,0.0278781209053008,0.00862926742108398,0.0471769714115545,0.353083750744491,0.0450520979749851
"ram_samp_503",0.187850559857058,0.0960240619416319,0.0328778231089934,0.218941740619416,0.0362776206075045,0.0169287730792138,0.00890425104228708,0.011004125967838,0.0330278141751042,0.281163034544372,0.0770001950565813
"ram_samp_504",0.139353448481239,0.162445105717689,0.0658758576533651,0.143946207564026,0.033827766527695,0.00440451905896367,0.0277781268612269,0.0181287016081001,0.0538765723645027,0.253514681357951,0.0968490128052412
"ram_samp_505",0.162127092019059,0.276438315961882,0.11654783948779,0.0310279332936272,0.0374775491363907,0.0128040187611674,0.0455770667063728,0.00102972007147111,0.0383274985110185,0.208567358546754,0.0700756075044669
"ram_samp_506",0.10143070726623,0.215866923764145,0.152445701310304,0.0580013266825491,0.0280031134603931,0.0167287849910661,0.0157788415723645,0.00247963371054199,0.0595762328767123,0.266138929422275,0.0835498049434187
"ram_samp_507",0.216623846039309,0.136671640857653,0.108348327873734,0.0935242108397856,0.02805311048243,0.00840428082191781,0.0237533665872543,0.0190036494937463,0.0545515321620012,0.227266244788565,0.0837997900536033
"ram_samp_508",0.0971059648600358,0.129047094997022,0.112948053901132,0.133321840381179,0.0273281536628946,0.0146289100655152,0.0358776444312091,0.00647939547349613,0.0545015351399643,0.261464207861823,0.12729719922573
"ram_samp_509",0.13950343954735,0.243415282906492,0.071425527099464,0.100998765634306,0.0227534261465158,0.00532946396664681,0.019853598868374,0.00182967242406194,0.0623260690887433,0.234190832340679,0.0983739219773675
"ram_samp_510",0.106805387135199,0.137146612567004,0.0414773108993448,0.152095722156045,0.0239283561643836,0.0166287909469923,0.011704084276355,0.0152288743299583,0.0665008204288267,0.320385698332341,0.10809834276355
"ram_samp_511",0.110480168254914,0.369107796307326,0.0620760839785587,0.0565764115544967,0.00955421232876712,0.00472949970220369,0.0121790559857058,0.00132970220369267,0.0657258665872543,0.206217498511018,0.102023704586063
"ram_samp_512",0.123504392495533,0.20034284842168,0.158245355866587,0.0824748689696248,0.0205785556879095,0.0206035541989279,0.0270531700416915,0.00102972007147111,0.046127033948779,0.254289635199524,0.0657508650982728
"ram_samp_513",0.113230004466945,0.153395644729005,0.0590262656343061,0.110923174508636,0.0204285646217987,0.030102988385944,0.0240283502084574,0.00770432251340083,0.051301725729601,0.276188330851697,0.153670628350208
"ram_samp_514",0.207199407385348,0.119947636986301,0.0400023987492555,0.0860746545562835,0.0246033159618821,0.029403030077427,0.011379103633115,0.0155788534842168,0.0607761614055986,0.222191547051817,0.182843890708755
"ram_samp_515",0.144078167063728,0.223166488981537,0.11069818790947,0.0746753335318642,0.0235533784991066,0.0105791512805241,0.018828659916617,0.00047975282906492,0.0598012194758785,0.262839125967838,0.0713005345443717
"ram_samp_516",0.172826454734961,0.168019773674806,0.0496268254913639,0.125322316855271,0.0277031313281715,0.0261782221560453,0.0151288802858845,0.0143789249553306,0.048176911852293,0.247640031268612,0.10499852739726
"ram_samp_517",0.154402552114354,0.150495817450864,0.151445760869565,0.0505767689100655,0.0186286718284693,0.00790431060154854,0.0151788773079214,0.00765432549136391,0.0634510020845741,0.236965667063728,0.143296246277546
"ram_samp_518",0.126429218284693,0.111648131328172,0.0928242525312686,0.166094888326385,0.0174537418106015,0.0417522945205479,0.0146039115544967,0.00735434335914235,0.0407023570577725,0.29713708308517,0.083999778141751
"ram_samp_519",0.137003588445503,0.105023525908279,0.107948351697439,0.170319636688505,0.0257282489577129,0.0270531700416915,0.0188536584276355,0.00907924061941632,0.0521766736152472,0.270163689696248,0.0766502159023228
"ram_samp_520",0.160402194758785,0.123647416617034,0.0517267004169148,0.172044533948779,0.0156788475282907,0.0139539502680167,0.0162288147706968,0.0101041795711733,0.0493018448481239,0.285487776950566,0.10142374032162
"ram_samp_521",0.125704261465158,0.16454498064324,0.0488518716497915,0.123147446396665,0.0510767391304348,0.018828659916617,0.019528618225134,0.00735434335914235,0.0397524136390709,0.30721148302561,0.0939991825491364
"ram_samp_522",0.147677952650387,0.130971980345444,0.146296067599762,0.132046916319238,0.0519766855270995,0.0231034053007743,0.00962920786182251,0.00720435229303157,0.0460270399047052,0.235340763847528,0.0697256283502085
"ram_samp_523",0.168101736152472,0.161870139964264,0.0801250089338892,0.100598789458011,0.0288780613460393,0.0179037150089339,0.0239283561643836,0.021903476771888,0.0510767391304348,0.244540215902323,0.101073761167362
"ram_samp_524",0.134353746277546,0.105998467837999,0.128147148600357,0.146371063132817,0.0256282549136391,0.0135789726027397,0.0215035005955926,0.00890425104228708,0.0533266051220965,0.277263266825491,0.0849247230494342
"ram_samp_525",0.180201015485408,0.151495757891602,0.0931992301965456,0.0945491497915426,0.0143539264443121,0.0122290530077427,0.0245033219178082,0.00947921679571173,0.0435771858248958,0.248339989577129,0.128072153067302
"ram_samp_526",0.147052989874926,0.121897520845742,0.0770251935675998,0.15657045562835,0.0298530032757594,0.0184036852293032,0.0207535452650387,0.0196286122692079,0.0533516036331149,0.289887514889815,0.0655758755211435
"ram_samp_527",0.113804970220369,0.192468317450864,0.0647259261465158,0.0864746307325789,0.0177787224538416,0.00887925253126861,0.0262532176891007,0.0149038936867183,0.056051442823109,0.27093864353782,0.147720982727814
"ram_samp_528",0.182175897855867,0.0969240083382966,0.0597512224538416,0.154520577724836,0.0160538251935676,0.0146539085765337,0.0130040068493151,0.0122790500297796,0.0441521515783204,0.273338500595593,0.13314685080405
"ram_samp_529",0.104155544967242,0.195793119416319,0.0883245205479452,0.0923992778439547,0.0177537239428231,0.0136789666468136,0.0191786390708755,0.00312959499702204,0.0582013147706968,0.324210470518166,0.0831748272781418
"ram_samp_530",0.136653609291245,0.136621643835616,0.0526266468135795,0.164969955330554,0.0369775789160214,0.0186286718284693,0.0204285646217987,0.00845427784395474,0.046826992257296,0.304086669148303,0.0737253901131626
"ram_samp_531",0.118654681357951,0.234390820428827,0.0575513534842168,0.093924187016081,0.0197536048243002,0.0139039532459797,0.0125790321620012,0.000979723049434187,0.0541015589636689,0.299036969922573,0.0951241155449672
"ram_samp_532",0.124329343359142,0.11849772334723,0.110748184931507,0.158970312686123,0.0166287909469923,0.00537946098868374,0.0168537775461584,0.00480449523525908,0.0573513653960691,0.27371347826087,0.112723067301965
"ram_samp_533",0.128854073853484,0.154845558368076,0.177744194460989,0.0371775670041692,0.0302279809410363,0.0199285944014294,0.0489268671828469,0.0108791334127457,0.052326664681358,0.191593369565217,0.147495996128648
"ram_samp_534",0.207024417808219,0.114397967540203,0.0528516334127457,0.153020667063728,0.0247783055390113,0.0138289577129244,0.0132789904705182,0.0189286539606909,0.0550765008933889,0.269788712030971,0.0770251935675998
"ram_samp_535",0.10468051369863,0.153445641751042,0.112073106015485,0.0964490366289458,0.0238283621203097,0.0272531581298392,0.0395274270399047,0.00732934484812388,0.060851156938654,0.252964714115545,0.12159753871352
"ram_samp_536",0.10615542584872,0.133346838892198,0.0707005702799285,0.180519029184038,0.0314029109589041,0.0238533606313282,0.00755433144729005,0.0104291602144133,0.0634010050625372,0.313486109291245,0.0591512581893984
"ram_samp_537",0.169251667659321,0.125197324300179,0.0927492569982132,0.183993822215605,0.0288030658129839,0.0125290351399643,0.0118040783204288,0.00877925848719476,0.0458270518165575,0.25451462179869,0.0665508174508636
"ram_samp_538",0.0951060839785586,0.249889897260274,0.0449271054198928,0.0990988787969029,0.0126540276950566,0.00285461137581894,0.00937922275163788,0.00215465306730197,0.0695506387730792,0.266738893686718,0.147645987194759
"ram_samp_539",0.143003231089935,0.137446594699226,0.0846747379392496,0.157245415425849,0.0169537715902323,0.0149788892197737,0.0148788951756998,0.00450451310303752,0.0530016244788565,0.264214044073853,0.109098283204288
"ram_samp_540",0.0854816572364503,0.224116432400238,0.109648250446694,0.0652008978558666,0.0114540991661703,0.0132539919594997,0.0241783412745682,0.00195466497915426,0.0607011658725432,0.293137321322216,0.110873177486599
"ram_samp_541",0.11590484514592,0.155295531566409,0.077900141453246,0.115622894580107,0.0354776682549136,0.0247533070279929,0.0212035184633711,0.0158788356164384,0.0495018329362716,0.288962569982132,0.0994988549731983
"ram_samp_542",0.132153877307921,0.128397133710542,0.0556514666468136,0.14957087254318,0.0420522766527695,0.010304167659321,0.0144289219773675,0.0121540574746873,0.0677007489577129,0.338659609886837,0.0489268671828469
"ram_samp_543",0.115929843656939,0.274963403811793,0.112148101548541,0.0673757683144729,0.0170287671232877,0.0046545041691483,0.00807930017867779,0.000379758784991066,0.0781751250744491,0.226916265634306,0.0943491617033949
"ram_samp_544",0.116054836212031,0.202467721858249,0.189743479749851,0.0704755836807624,0.0394274329958308,0.0427022379392496,0.0110791215008934,0.000904727516378797,0.0611261405598571,0.209067328767123,0.0569513892197737
"ram_samp_545",0.153077631030375,0.196118100059559,0.0820748927933294,0.0705005821917808,0.0199535929124479,0.00485449225729601,0.0186036733174509,0.00275461733174509,0.0535265932102442,0.313486109291245,0.0850497156045265
"ram_samp_546",0.180800979749851,0.158095364800476,0.058101320726623,0.102923650982728,0.031827885646218,0.0160538251935676,0.0339777575938058,0.0238783591423466,0.0579013326384753,0.245115181655747,0.0913243418701608
"ram_samp_547",0.132353865396069,0.109523257891602,0.0603261882072662,0.163920017867778,0.0177037269207862,0.0184786807623585,0.0107291423466349,0.00422952948183442,0.046826992257296,0.345834182549136,0.0900744163192377
"ram_samp_548",0.173126436867183,0.184543789458011,0.094574148302561,0.0652008978558666,0.0233283918999404,0.0217034886837403,0.040352377903514,0.00890425104228708,0.0422522647409172,0.214467007147111,0.131546946098868
"ram_samp_549",0.125054300178678,0.161070187611674,0.0525516512805241,0.111523138773079,0.0238033636092912,0.00630440589636689,0.0149038936867183,0.0166537894580107,0.0728754407385348,0.313686097379392,0.101573731387731
"ram_samp_550",0.160052215604527,0.34300935080405,0.1625950967838,0.0296780136986301,0.0182036971411554,0.0077293210244193,0.0052044714115545,0.000179770696843359,0.0420522766527695,0.191518374032162,0.0397774121500893
"ram_samp_551",0.176376243299583,0.135171730196546,0.0578013385944014,0.101398741810602,0.0299779958308517,0.019203637581894,0.0284780851697439,0.0189786509827278,0.0610761435378201,0.296112144133413,0.0754252888624181
"ram_samp_552",0.155902462775462,0.165419928528886,0.0859996590232281,0.0921492927337701,0.0246783114949375,0.0179037150089339,0.0115790917212627,0.0059544267421084,0.0575513534842168,0.265288980047647,0.117572778439547
"ram_samp_553",0.153177625074449,0.118972695056581,0.123197443418702,0.110648190887433,0.0274531462179869,0.0537015827873734,0.0112541110780226,0.0143039294222752,0.0594762388326385,0.256089527992853,0.0717255092316855
"ram_samp_554",0.214148993448481,0.125722293031566,0.0422272662298988,0.0970490008933889,0.0267281893984515,0.0273031551518761,0.0126290291840381,0.0294280285884455,0.0612261346039309,0.278088217689101,0.0854496917808219
"ram_samp_555",0.117154770696843,0.132021917808219,0.0553014874925551,0.16454498064324,0.01682877903514,0.0100291840381179,0.0107541408576534,0.00647939547349613,0.0675257593805837,0.326185352888624,0.0931742316855271
"ram_samp_556",0.112505047647409,0.122047511911852,0.0743003558665872,0.190043461882073,0.0370775729600953,0.0364776086956522,0.00977919892793329,0.00457950863609291,0.0493018448481239,0.29681210244193,0.0670757861822513
"ram_samp_557",0.107980317153067,0.114572957117332,0.0558264562239428,0.186368680762359,0.0247283085169744,0.0102791691483026,0.00967920488385944,0.0101541765932102,0.0579763281715307,0.342784364204884,0.0796500372245384
"ram_samp_558",0.113679977665277,0.129372075640262,0.020553557176891,0.168144766229899,0.0241283442525313,0.013054003871352,0.0168537775461584,0.0128790142942228,0.0517017019058964,0.356958519952353,0.0926742614651578
"ram_samp_559",0.124254347826087,0.149170896366885,0.0493018448481239,0.17251950565813,0.0232783948779035,0.0145539145324598,0.0145289160214413,0.00880425699821322,0.043102214115545,0.286362724836212,0.114122983918999
"ram_samp_560",0.113329998511018,0.184293804347826,0.0675507578916022,0.146396061643836,0.013054003871352,0.0111791155449672,0.012354045562835,0.00450451310303752,0.0524766557474687,0.27436343954735,0.120497604228708
"ram_samp_561",0.127229170637284,0.116572837998809,0.130646999702204,0.111223156640858,0.0314029109589041,0.0161038222156045,0.0234783829660512,0.00867926444312091,0.0513767212626563,0.303011733174509,0.080275
"ram_samp_562",0.127004184038118,0.106773421679571,0.0291530449672424,0.124547363013699,0.089124472900536,0.0267531879094699,0.0328028275759381,0.00277961584276355,0.0517267004169148,0.382357007147111,0.0269781745086361
"ram_samp_563",0.144078167063728,0.105423502084574,0.0582263132817153,0.188168573555688,0.0232783948779035,0.046127033948779,0.0184786807623585,0.00557944907683145,0.0366026012507445,0.322285585169744,0.0517516989279333
"ram_samp_564",0.120154592019059,0.254364630732579,0.106923412745682,0.0691506625967838,0.0278031253722454,0.0097042033948779,0.0205785556879095,0.00145469475878499,0.0560264443120905,0.228841150982728,0.10499852739726
"ram_samp_565",0.13770354675402,0.16811976771888,0.144396180762359,0.0889994803454437,0.0192786331149494,0.024003351697439,0.0352526816557475,0.00302960095294818,0.0545765306730197,0.245365166765932,0.0792750595592615
"ram_samp_566",0.152252680166766,0.22214155002978,0.0647259261465158,0.0887244967242406,0.0191786390708755,0.00570444163192377,0.0155788534842168,0.00482949374627755,0.0539765664085765,0.258214401429422,0.114672951161406
"ram_samp_567",0.115504868969625,0.121347553603335,0.129972039904705,0.108298330851697,0.0316778945801072,0.0172787522334723,0.0168787760571769,0.0215534976176295,0.0576513475282907,0.341134462477665,0.0387024761762954
"ram_samp_568",0.11997960244193,0.158120363311495,0.13444677337701,0.0729004392495533,0.0205285586658725,0.0193036316259678,0.0158538371054199,0.00497948481238833,0.0605011777843955,0.269513728409768,0.1238724032162
"ram_samp_569",0.1803260080405,0.0823498764145325,0.0251532832042883,0.198367966051221,0.110498199821322,0.041377316855271,0.00572944014294223,0.00357956819535438,0.0280281119714116,0.294712227516379,0.0298780017867778
"ram_samp_570",0.0895564145324598,0.139371480047647,0.227766215008934,0.067975732578916,0.0147039055985706,0.0186786688505063,0.0177037269207862,0.0019296664681358,0.0612761316259678,0.238365583680762,0.122672474687314
"ram_samp_571",0.149402849910661,0.330510095294818,0.118797705479452,0.0443271411554497,0.0121290589636688,0.00842927933293627,0.0097042033948779,0.000379758784991066,0.040027397260274,0.22539135646218,0.0609011539606909
"ram_samp_572",0.130728962179869,0.232340942525313,0.0414023153662895,0.0899244252531269,0.0241033457415128,0.00900424508636093,0.0182786926742108,0.00632940440738535,0.0547765187611674,0.285512775461584,0.10759837254318
"ram_samp_573",0.188825501786778,0.15657045562835,0.0558014577129244,0.081999897260274,0.0367775908278737,0.0207285467540203,0.0189036554496724,0.00677937760571769,0.046502011614056,0.281987985407981,0.105123519952353
"ram_samp_574",0.183950792138177,0.163870020845742,0.0906243835616438,0.101398741810602,0.0236033755211435,0.018178698630137,0.0147039055985706,0.0151788773079214,0.0569763877307921,0.218641758487195,0.112873058368076
"ram_samp_575",0.114404934484812,0.198067983918999,0.177844188505063,0.0765252233472305,0.0561014398451459,0.0207535452650387,0.0410273377010125,0.00245463519952353,0.0324528484216796,0.234840793627159,0.0455270696843359
"ram_samp_576",0.174701343061346,0.12192251935676,0.0796000402025015,0.104248572066706,0.0281531045265039,0.0192286360929124,0.0182036971411554,0.0139289517569982,0.0568763936867183,0.268463790946992,0.114672951161406
"ram_samp_577",0.173051441334127,0.119272677188803,0.0801250089338892,0.146946028886242,0.0350026965455628,0.0184786807623585,0.0179537120309708,0.0132539919594997,0.0453270815961882,0.258339393984515,0.092249286777844
"ram_samp_578",0.147877940738535,0.224341418999404,0.0656508710541989,0.0772501801667659,0.0155038579511614,0.00862926742108398,0.0230284097677189,0.00612941631923764,0.0581763162596784,0.255339572662299,0.118072748659917
"ram_samp_579",0.168401718284693,0.128147148600357,0.0694006477069684,0.0987738981536629,0.0370275759380584,0.0148538966646814,0.019853598868374,0.0124540396069089,0.0613511271590232,0.279513132817153,0.110223216200119
"ram_samp_580",0.138928473793925,0.142546290946992,0.0440021605122096,0.147570991661703,0.023953354675402,0.023253396366885,0.0200285884455033,0.0087542599761763,0.0551514964264443,0.296062147111376,0.099748840083383
"ram_samp_581",0.175551292435974,0.11427297498511,0.0589512701012507,0.17349444758785,0.0401523898153663,0.021578496128648,0.0101541765932102,0.010629148302561,0.0552764889815366,0.281088039011316,0.0588512760571769
"ram_samp_582",0.112355056581298,0.0815499240619416,0.0820498942823109,0.206042508933889,0.0139039532459797,0.116847821620012,0.0107541408576534,0.00107971709350804,0.0298780017867778,0.275513371054199,0.07002561048243
"ram_samp_583",0.101280716200119,0.172719493746278,0.126572242406194,0.102598670339488,0.0248283025610482,0.0250532891602144,0.0193036316259678,0.00157968731387731,0.0548765128052412,0.271238625670042,0.0999488281715307
"ram_samp_584",0.194375171232877,0.134571765932102,0.0297280107206671,0.175944301667659,0.0295530211435378,0.0110291244788565,0.0140289458010721,0.0122790500297796,0.042727236450268,0.253589676891007,0.102173695652174
"ram_samp_585",0.147727949672424,0.22344147260274,0.128947100952948,0.0617761018463371,0.0603511867182847,0.0402023868374032,0.0185786748064324,0.00457950863609291,0.0411023332340679,0.205492541691483,0.0678007430017868
"ram_samp_586",0.16390198630137,0.16616988385944,0.0735254020250149,0.0791750655151876,0.0536015887432996,0.0353526756998213,0.0432022081596188,0.0168037805241215,0.035602660810006,0.290737464264443,0.0419272840976772
"ram_samp_587",0.132053883263847,0.167644796009529,0.107023406789756,0.108498318939845,0.0183536882072662,0.0328028275759381,0.0207785437760572,0.00692936867182847,0.0534016006551519,0.259489325491364,0.0930242406194163
"ram_samp_588",0.12795412745682,0.0958490723645027,0.0379025238237046,0.190593429124479,0.0119040723645027,0.0230034112567004,0.0144539204883859,0.00742933889219774,0.035602660810006,0.3474090887433,0.107898354675402
"ram_samp_589",0.0884814785586658,0.1069484112567,0.0459270458606313,0.174644379094699,0.0552764889815366,0.0428772275163788,0.0126290291840381,0.00252963073257892,0.0454270756402621,0.362658180464562,0.0626010527099464
"ram_samp_590",0.130029003871352,0.109248274270399,0.0813249374627755,0.192393321917808,0.0192286360929124,0.0315779005360334,0.0142039353782013,0.0104541587254318,0.0320778707564026,0.254139644133413,0.125322316855271
"ram_samp_591",0.157027395771292,0.156595454139369,0.0719004988088148,0.0977239606908874,0.0468019937462775,0.0330778111971412,0.0357776503871352,0.0130790023823705,0.0324528484216796,0.253114705181656,0.102448679273377
"ram_samp_592",0.135503677784396,0.102673665872543,0.088474511614056,0.11769777099464,0.0535765902322811,0.0177537239428231,0.014403923466349,0.0115540932102442,0.0613011301369863,0.333984888326385,0.0630760244192972
"ram_samp_593",0.125579268910065,0.128997097974985,0.0442021486003574,0.180244045562835,0.0416772989874926,0.0327278320428827,0.0148038996426444,0.0216284931506849,0.051626706372841,0.299461944609887,0.0590512641453246
"ram_samp_594",0.120679560750447,0.107998348719476,0.0815499240619416,0.137571587254318,0.0295280226325194,0.0140289458010721,0.0175787343656939,0.013703965157832,0.0578013385944014,0.352133807325789,0.0674257653365098
"ram_samp_595",0.123054419297201,0.108648310005956,0.103323627159023,0.128522126265634,0.026003232578916,0.00625440887432996,0.0238033636092912,0.00872926146515783,0.0655008799880882,0.325960366289458,0.0802000044669446
"ram_samp_596",0.18375080405003,0.127372194758785,0.0736503945801072,0.134321780821918,0.0431522111375819,0.0387274746873139,0.0144539204883859,0.0110291244788565,0.0405023689696248,0.257689432698035,0.0753502933293627
"ram_samp_597",0.18245088147707,0.120672593805837,0.0532266110780226,0.117597776950566,0.0255032623585468,0.0161038222156045,0.0170287671232877,0.0225784365693865,0.0676007549136391,0.292562355568791,0.0846747379392496
"ram_samp_598",0.169151673615247,0.0749503171530673,0.0657508650982728,0.120972575938058,0.103398622692079,0.0395774240619416,0.0230284097677189,0.00707935973793925,0.0424772513400834,0.327610268016677,0.026003232578916
"ram_samp_599",0.147202980941036,0.108348327873734,0.0448271113758189,0.209642294520548,0.0332777992852889,0.0255782578916021,0.00715435527099464,0.00782931506849315,0.0455270696843359,0.312636159916617,0.0579763281715307
"ram_samp_600",0.147577958606313,0.159795263549732,0.113448024121501,0.102173695652174,0.0265531998213222,0.0160038281715307,0.0252282787373437,0.0107291423466349,0.0533266051220965,0.240090480941036,0.105073522930316
"ram_samp_601",0.0941061435378201,0.0857746724240619,0.0355776622989875,0.20001786777844,0.0346527173913044,0.0179537120309708,0.0134289815366289,0.000829731983323407,0.0530266229898749,0.41865484514592,0.0459770428826683
"ram_samp_602",0.16325202501489,0.176169288266825,0.0328028275759381,0.131371956521739,0.0312779184038118,0.0230284097677189,0.0116790857653365,0.00840428082191781,0.0505017733770101,0.313986079511614,0.0575263549731983
"ram_samp_603",0.182300890410959,0.133171849315068,0.0609261524717093,0.114497961584276,0.0266031968433591,0.020553557176891,0.0104291602144133,0.0170287671232877,0.0539265693865396,0.273963463371054,0.106598432102442
"ram_samp_604",0.101155723645027,0.170494626265634,0.1254973064324,0.0838747855866587,0.0169537715902323,0.0447521158427635,0.0152788713519952,0.00462950565812984,0.0549015113162597,0.27761324597975,0.104848536331149
"ram_samp_605",0.14975282906492,0.356033575044669,0.0715005226325194,0.0545765306730197,0.02805311048243,0.00447951459201906,0.00992918999404407,0.00055474836212031,0.0528516334127457,0.209917278141751,0.0623510675997618
"ram_samp_606",0.152727651876117,0.12322244192972,0.0770001950565813,0.184218808814771,0.0236783710541989,0.022928415723645,0.0162288147706968,0.00832928528886242,0.0386024821322216,0.269788712030971,0.0832748213222156
"ram_samp_607",0.166251846337106,0.1271222096486,0.0957490783204288,0.101723722453842,0.0220534678379988,0.0144789189994044,0.0343277367480643,0.00835428379988088,0.0465520086360929,0.276788295116141,0.106598432102442
"ram_samp_608",0.0968059827278142,0.115622894580107,0.0477769356759976,0.239640507742704,0.0221034648600357,0.0212785139964264,0.00622941036331149,0.00427952650387135,0.0562764294222752,0.306586520250149,0.0833998138773079
"ram_samp_609",0.138453502084574,0.14909590083383,0.122772468731388,0.113248036033353,0.0288530628350208,0.0186286718284693,0.0337277724836212,0.0101291780821918,0.0522266706372841,0.240215473496129,0.0926492629541394
"ram_samp_610",0.110105190589637,0.115147922870756,0.0804749880881477,0.118647714413341,0.0332777992852889,0.0382275044669446,0.0249532951161406,0.0109041319237641,0.0598512164979154,0.326535332042883,0.0818749047051817
"ram_samp_611",0.141328330851697,0.278963165574747,0.11232309112567,0.0390524553305539,0.0244033278737344,0.00582943418701608,0.0141539383561644,0.00085473049434187,0.0749003201310304,0.239440519654556,0.0687506864204884
"ram_samp_612",0.0906813475282906,0.208367370458606,0.15657045562835,0.0594012432995831,0.0241283442525313,0.01747874032162,0.0146289100655152,0.00130470369267421,0.0701506030375223,0.274963403811793,0.082324877903514
"ram_samp_613",0.104305536033353,0.317085894877904,0.13607167659321,0.041377316855271,0.0276281357951161,0.00410453692674211,0.00792930911256701,2.97796307325789e-05,0.040352377903514,0.266113930911257,0.0550015053603335
"ram_samp_614",0.0765071917808219,0.150270830851697,0.115947875223347,0.0864746307325789,0.0171037626563431,0.0687006893984515,0.0201035839785587,0.00195466497915426,0.0508767510422871,0.362233205777248,0.0498268135795116
"ram_samp_615",0.114779912150089,0.188143575044669,0.0418522885646218,0.127097211137582,0.0148538966646814,0.0100041855270995,0.0109291304347826,0.00867926444312091,0.0679257355568791,0.290762462775462,0.124972337701013
"ram_samp_616",0.174876332638475,0.153570634306135,0.10402358546754,0.109348268314473,0.0241783412745682,0.011004125967838,0.0384774895771292,0.0111541170339488,0.0398524076831447,0.228291183740322,0.105223513996426
"ram_samp_617",0.13802852739726,0.191943348719476,0.203417665276951,0.0499768046456224,0.0426772394282311,0.00882925550923169,0.0109041319237641,0.000304763251935676,0.0785251042287076,0.21319208308517,0.062201076533651
"ram_samp_618",0.154752531268612,0.100848774568195,0.108573314472901,0.165644915128052,0.0375275461584276,0.01747874032162,0.00837928231089934,0.0190536465157832,0.0593012492555092,0.254464624776653,0.0739753752233472
"ram_samp_619",0.169226669148303,0.137496591721263,0.100473796902918,0.115472903513996,0.0259532355568791,0.0312529198927933,0.021953473793925,0.0136039711137582,0.0478269326980345,0.253114705181656,0.0836248004764741
"ram_samp_620",0.154777529779631,0.165269937462775,0.0563514249553306,0.0748003260869565,0.0279031194163192,0.0087542599761763,0.0385524851101846,0.0201785795116141,0.0608761554496724,0.316610923168553,0.0759252590827874
"ram_samp_621",0.114079953841572,0.16227011614056,0.104323567599762,0.0902244073853484,0.0256282549136391,0.0132789904705182,0.0353026786777844,0.00402954139368672,0.0448271113758189,0.269288741810602,0.136746636390709
"ram_samp_622",0.132928831149494,0.144196192674211,0.0767002129243597,0.149070902322811,0.014403923466349,0.0152288743299583,0.0174037447885646,0.0054044594997022,0.0497268195354378,0.299136963966647,0.0957990753424657
"ram_samp_623",0.123979364204884,0.264814008338297,0.138921506849315,0.051626706372841,0.0239283561643836,0.0234033874329958,0.0244783234067898,0.00367956223942823,0.0511017376414533,0.194018225134008,0.100048822215605
