"","other","acidobacteria","actinobacteria","bacteroidetes","chloroflexi","firmicutes","gemmatimonadetes","nitrospirae","planctomycetes","proteobacteria","verrucomicrobia"
"X30_82",0.0402740182651993,0.177634224165021,0.134885919344557,0.119364341753302,0.044556826197442,0.00554288221261154,0.0463373912681737,0.00291351863854848,0.1342073897116,0.272711470835277,0.0215720176082689
"X30_132",0.0552053729699583,0.140482615386258,0.24658859093605,0.0266599429177275,0.0979055373791791,0.00367694522082094,0.0504932990251636,0.00308293555960738,0.167199842926591,0.171950627293218,0.0367542903854253
"NA.124",0.0472592207019631,0.337259681737061,0.0260281975014872,0.0795250148720999,0.0535265615704937,0.0020296252230815,0.00727931290898275,0.00127966983938132,0.0387774390243902,0.267263845925045,0.139771430696014
"NA.125",0.0785073616894706,0.450502944675788,0.0225284057108864,0.0675257287328971,0.0115290600832838,0.000529714455681142,0.00227961035098156,0.000529714455681142,0.0342777067221892,0.24776500594884,0.084024747174301
"NA.126",0.0492591017251636,0.343509309934563,0.0262781826293873,0.0982738994646044,0.0187786287923855,0.00152965496728138,0.00527943188578227,0.00102968471148126,0.0497767846519929,0.274263429506246,0.132021891731112
"NA.127",0.0497590719809637,0.388256647828673,0.0222784205829863,0.0380274836406901,0.0500267697798929,0.00227961035098156,0.00552941701368233,0.00252959547888162,0.0477769036287924,0.241015407495538,0.152520672218917
"NA.128",0.0437594289113623,0.524498542534206,0.0180286734086853,0.046276992861392,0.00952917906008328,0.000279729327781083,0.00102968471148126,0.000279729327781083,0.0355276323616895,0.261514187983343,0.0592762195121951
"NA.129",0.0562586853063652,0.485250877453897,0.0217784503271862,0.046276992861392,0.00627937239738251,0.000529714455681142,0.00177964009518144,0.000279729327781083,0.0400273646638905,0.278763161808447,0.062776011302796
"X30_130",0.0544420823795955,0.198921700731767,0.245655395453659,0.0211474758650803,0.077464364464188,0.000793022790957763,0.0492211657068412,0.00410089799904819,0.144723077112968,0.137429842001666,0.0661009754942296
"X30_126",0.0336646624685901,0.231491082116121,0.250915004549316,0.0347180725239738,0.0605002946895895,0.00588206203414634,0.0532073995580607,0.0055427582199881,0.13513835332677,0.149133280741404,0.0398070297720405
"NA.148",0.059945187989173,0.11758500760934,0.201214062354729,0.0461685453131469,0.0834035071330756,0.000877843744794765,0.021741411530696,0.000623433880130874,0.130219567954848,0.30672628622796,0.0314951462621059
"X30_43",0.0430680130450327,0.147101403621713,0.209269853100119,0.0584668486632362,0.0906973862060678,0.00817202279994051,0.0420127945468174,0.00460976572552052,0.187898421528019,0.143535854743129,0.0651676360204045
"NA.149",0.0283825737102915,0.0303083578664485,0.237941602362165,0.141674029506722,0.0361606317033314,0.00808722784455681,0.00876496952439024,0.000284179063057704,0.0920547944512195,0.384082295169007,0.0322593387988102
"NA.150",0.0394292645212374,0.18000788695122,0.182213813716359,0.0535470053542534,0.0627069224130279,0.012412891502439,0.0230982768081499,0.00291334564883998,0.137766549970256,0.263382945807317,0.0425210973069007
"X30_46",0.0361951719236764,0.110968864216538,0.243451440571208,0.0632167680813206,0.075006720674182,0.00800240689071981,0.0373480790597858,0.00299828759547888,0.203759491922189,0.17848151375812,0.0405712553067817
