"","other","acidobacteria","actinobacteria","bacteroidetes","chloroflexi","firmicutes","gemmatimonadetes","nitrospirae","planctomycetes","proteobacteria","verrucomicrobia"
"X13_61",0.063205587175507,0.223387135667543,0.15855062219853,0.029804559174648,0.0305919149147465,0.0347936659129001,0.0160662256780646,0.00876549909675236,0.0430513709151248,0.328062640421469,0.0637207788447145
"X13_87",0.0628293167922461,0.218462529321879,0.159609428900921,0.0304154482939408,0.0309630184206317,0.0353413665164239,0.016289983731022,0.00899346466037831,0.0431841382897882,0.330132108577854,0.0637791964949145
"X13_27",0.0625310261511711,0.214682791350835,0.160419398021967,0.0308956776593398,0.0312511730718086,0.0357691994393745,0.0164642782086593,0.00917380812341506,0.0432827113532875,0.331712600169013,0.0638173364511294
"X13_27.1",0.0625310261511711,0.214682791350835,0.160419398021967,0.0308956776593398,0.0312511730718086,0.0357691994393745,0.0164642782086593,0.00917380812341506,0.0432827113532875,0.331712600169013,0.0638173364511294
"X13_159",0.0624880194360738,0.214146447619244,0.160534133948139,0.0309646455620141,0.0312923011969645,0.035830447605521,0.0164891947367569,0.00919978999852904,0.043296458534346,0.33193629489373,0.0638222664686811
"X13_44",0.0624449154462473,0.21361100990089,0.16064862558776,0.0310337043773784,0.031333419796758,0.0358917277358724,0.0165141154252712,0.00922582671724677,0.0433101220996527,0.332159465706885,0.0638270672060376
"X13_105",0.0624017145710333,0.213076478605679,0.16076287268044,0.0311028541006568,0.0313745287655005,0.0359530397207059,0.0165390402181716,0.00925191835067063,0.0433237020694779,0.332382112133147,0.0638317387845176
"X13_97",0.0621842705504744,0.210417432132326,0.16133043099612,0.0314499661677381,0.0315799254635178,0.0362600736305484,0.016663723794394,0.00938320273185159,0.0433903487445615,0.333487462181909,0.0638531636065593
"X13_132",0.0618758888982443,0.206732939841394,0.162114671658582,0.0319397398436034,0.0318670470723656,0.0366912284213694,0.0168384376171496,0.00956932727598454,0.0434801495837034,0.335012801003238,0.0638777687843655
"X13_163",0.0617423403164711,0.205167528621931,0.162447063784371,0.0321510056192539,0.0319899365427057,0.0368764678071088,0.0169133668453851,0.00964993118190576,0.0435173860580413,0.335658574445336,0.0638863987774901
"X13_53",0.061652854069416,0.204128478964727,0.162667416984122,0.0322923036293375,0.0320718066024938,0.0370001114925643,0.0169633358635027,0.00970394730897356,0.0435417944341021,0.336086434224791,0.0638915164259692
"X13_23",0.061607975960484,0.20361032221795,0.162777220460071,0.0323630888676271,0.0321127244532953,0.0370619782413011,0.0169883250694797,0.00973103964642614,0.0435538739355018,0.336299566190969,0.0638938849568954
"X13_176",0.0614275727415566,0.201546820942371,0.163213941885528,0.0326471379286178,0.0322762789891724,0.0373097421095845,0.0170883119455523,0.00983997251438445,0.0436013614772251,0.337146765761804,0.0639020937042038
"X13_106",0.0612000937684848,0.198987991695098,0.163754220094288,0.0330042421325525,0.0324804517490703,0.0376201069058673,0.0172133591298719,0.00997741197091563,0.0436588550144366,0.338193749372544,0.0639095181668706
"X13_106.1",0.0612000937684848,0.198987991695098,0.163754220094288,0.0330042421325525,0.0324804517490703,0.0376201069058673,0.0172133591298719,0.00997741197091563,0.0436588550144366,0.338193749372544,0.0639095181668706
"X13_106.2",0.0612000937684848,0.198987991695098,0.163754220094288,0.0330042421325525,0.0324804517490703,0.0376201069058673,0.0172133591298719,0.00997741197091563,0.0436588550144366,0.338193749372544,0.0639095181668706
"X13_144",0.0611543385552092,0.198478967168933,0.163861523924259,0.0330759353085431,0.0325212492596595,0.0376822667966452,0.0172383765111487,0.0100050703746451,0.0436701053080027,0.338401540489797,0.0639106263031577
"X13_11",0.0610165611103437,0.196957378715796,0.164181928322731,0.0332915594201207,0.03264356594901,0.0378689184266367,0.0173134435886145,0.0100883879284045,0.0437033600666069,0.339021696631678,0.0639131998400586
"X13_52",0.0609242868816081,0.195947558477111,0.164394273482346,0.0334357625995737,0.0327250462367489,0.0379934950901832,0.017363500223931,0.0101442189839487,0.0437251168798362,0.339432449850598,0.0639142912941154
"X13_33",0.060831678217541,0.194941396770351,0.164605610727663,0.0335803287519021,0.0328064742871422,0.0381181845671573,0.0174135659023689,0.0102002795420174,0.0437465436659028,0.33984105280441,0.0639148847635446
"X13_146",0.0606921449835789,0.193439015215564,0.16492072367594,0.0337978584716802,0.0329285167428077,0.0383054284742244,0.0174886804609919,0.0102848019875288,0.0437780658087334,0.340449920263076,0.063914843915874
"X13_64",0.0605049592709255,0.191448649006698,0.165337333692579,0.0340891681514148,0.0330910500727935,0.0385554740583113,0.0175888609658882,0.0103983073587222,0.0438189435699836,0.341254195867176,0.0639130579855073
"X13_107",0.0604108842557303,0.19045895597168,0.165544118364492,0.0342353672162888,0.0331722336384169,0.0386806608543876,0.0176389621853522,0.0104554079992091,0.0438388896842648,0.341653094044808,0.0639114257853708
"X13_17",0.0603164919532299,0.189472922970252,0.165749887799628,0.0343819290488701,0.0332533608085183,0.0388059558823996,0.0176890701681974,0.0105127414037987,0.0438585078064589,0.342049829702119,0.0639093024565282
"X13_26",0.0602217854744627,0.188490549818763,0.165954640783144,0.0345288536128535,0.0333344308418183,0.0389313583174132,0.0177391845056695,0.0105703081697834,0.0438777983373841,0.342444400853929,0.0639066892847794
"X13_156",0.0601743153904843,0.188000735591544,0.166056635735595,0.0346024519078731,0.0333749442017602,0.0389940995554435,0.0177642439301415,0.0105991792503187,0.0438873208839129,0.342640874140096,0.0639051994128307
"X13_63",0.0601267679279098,0.187511836195377,0.166158376135613,0.0346761408722922,0.0334154430015806,0.0390568673370185,0.017789304790794,0.0106281088957945,0.0438967616871261,0.342836805588871,0.0639035875676228
"X13_39",0.0599358120514837,0.185565385560357,0.166562789405725,0.0349718033356591,0.0335772907762656,0.0393082018530811,0.0178895615850263,0.0107444146291694,0.0439337085292346,0.343615108529351,0.0638959237446468
"X13_39.1",0.0599358120514837,0.185565385560357,0.166562789405725,0.0349718033356591,0.0335772907762656,0.0393082018530811,0.0178895615850263,0.0107444146291694,0.0439337085292346,0.343615108529351,0.0638959237446468
"X13_37",0.0595987497196366,0.182194297999398,0.167260681044568,0.0354927024116486,0.0338599428993278,0.0397490356355015,0.0180650546563477,0.0109502218044205,0.0439952309375438,0.344956228452418,0.0638778544391886
"X13_89",0.0593069974638515,0.179340423194087,0.167848887316682,0.0359427214920015,0.0341016074510469,0.040127882180861,0.0182155105673982,0.0111289463500403,0.0440448018489437,0.346084536234765,0.0638576859003221
"X13_137",0.0592581233581265,0.178867972075504,0.167946023605084,0.0360180417737029,0.0341418288173803,0.0401911103916352,0.0182405887366248,0.0111589430794489,0.0440527808239982,0.346270680088488,0.0638539072500075
"X13_137.1",0.0592581233581265,0.178867972075504,0.167946023605084,0.0360180417737029,0.0341418288173803,0.0401911103916352,0.0182405887366248,0.0111589430794489,0.0440527808239982,0.346270680088488,0.0638539072500075
"X13_137.2",0.0592581233581265,0.178867972075504,0.167946023605084,0.0360180417737029,0.0341418288173803,0.0401911103916352,0.0182405887366248,0.0111589430794489,0.0440527808239982,0.346270680088488,0.0638539072500075
"X13_136",0.0592091792116501,0.178396433189135,0.168042903013623,0.0360934526453598,0.0341820339358505,0.0402543632280125,0.01826566739998,0.0111889998143147,0.0440606791515953,0.346456278551136,0.0638500098593424
"X13_136.1",0.0592091792116501,0.178396433189135,0.168042903013623,0.0360934526453598,0.0341820339358505,0.0402543632280125,0.01826566739998,0.0111889998143147,0.0440606791515953,0.346456278551136,0.0638500098593424
"X13_127",0.0591110823310209,0.177456091231881,0.168235890788063,0.036244546143112,0.0342623950854998,0.0403809423805566,0.0183158260153801,0.0112492936072962,0.0440762341171063,0.346825838735707,0.0638418595643774
"X13_90",0.0590619303634378,0.176987287700611,0.168331998957626,0.0363202287615816,0.0343025509455337,0.0404442684986314,0.0183409058708606,0.0112795308190755,0.0440838908826563,0.347009800184651,0.0638376070153347
"X13_19",0.0590127098882321,0.176519395480845,0.168427849854645,0.0363960019547564,0.0343426902154141,0.0405076188461265,0.018365986027341,0.0113098283436401,0.0440914672560159,0.347193215696538,0.0638332364364462
"X13_19.1",0.0590127098882321,0.176519395480845,0.168427849854645,0.0363960019547564,0.0343426902154141,0.0405076188461265,0.018365986027341,0.0113098283436401,0.0440914672560159,0.347193215696538,0.0638332364364462
"X13_6",0.0589634212879462,0.176052414322724,0.168523443386113,0.036471865718914,0.0343828128102734,0.0405709933244157,0.0183910664368228,0.011340186258048,0.044098963302283,0.347376085145592,0.0638287480068675
"X13_6.1",0.0589634212879462,0.176052414322724,0.168523443386113,0.036471865718914,0.0343828128102734,0.0405709933244157,0.0183910664368228,0.011340186258048,0.044098963302283,0.347376085145592,0.0638287480068675
"X13_62",0.0589140649448163,0.17558634396858,0.168618779461082,0.0365478200503692,0.0344229186455264,0.0406343918350412,0.0184161470514211,0.0113706046394478,0.0441063790870623,0.347558408410296,0.0638241419063572
"X13_138",0.0587655932760266,0.174193595036822,0.168903242068184,0.0367762264122328,0.0345431347520131,0.0408247305788918,0.0184913896487718,0.0114622233584551,0.0441281455360715,0.348102099946776,0.0638096193857562
