"","other","Mortierella","Solicoccozyma","Saitozyma","Umbelopsis","Russula","Trichoderma","Penicillium","Cortinarius","Inocybe","Sebacina","Lactarius","Cladophialophora","Tomentella","Mycena","Cenococcum"
"SRR1502472",0.196850393700787,0.301181102362205,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.0147637795275591,0.000984251968503937,0.00885826771653543,0.00984251968503937,0.0590551181102362,0.238188976377953,0.047244094488189,0.000984251968503937,0.112204724409449,0.000984251968503937,0.00590551181102362
"SRR1502473",0.294291338582677,0.0265748031496063,0.00393700787401575,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.00393700787401575,0.00393700787401575,0.000984251968503937,0.483267716535433,0.031496062992126,0.00492125984251968,0.00295275590551181,0.112204724409449,0.000984251968503937,0.0275590551181102
"SRR1502474",0.258858267716535,0.015748031496063,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.154527559055118,0.000984251968503937,0.00295275590551181,0.00295275590551181,0.077755905511811,0.415354330708661,0.000984251968503937,0.00196850393700787,0.062992125984252,0.000984251968503937,0.000984251968503937
"SRR1502475",0.274606299212598,0.00984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.125984251968504,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.105314960629921,0.205708661417323,0.0127952755905512,0.0127952755905512,0.24507874015748,0.000984251968503937,0.000984251968503937
"SRR1502476",0.317913385826772,0.030511811023622,0.00492125984251968,0.0078740157480315,0.047244094488189,0.278543307086614,0.000984251968503937,0.00492125984251968,0.0187007874015748,0.000984251968503937,0.0708661417322835,0.0246062992125984,0.00295275590551181,0.166338582677165,0.015748031496063,0.00688976377952756
"SRR1502477",0.334645669291339,0.00984251968503937,0.00295275590551181,0.00393700787401575,0.0295275590551181,0.515748031496063,0.000984251968503937,0.00295275590551181,0.0108267716535433,0.0275590551181102,0.0226377952755906,0.000984251968503937,0.000984251968503937,0.0196850393700787,0.000984251968503937,0.015748031496063
"SRR1502478",0.406496062992126,0.046259842519685,0.0127952755905512,0.00295275590551181,0.0118110236220472,0.346456692913386,0.00196850393700787,0.00885826771653543,0.0206692913385827,0.0383858267716535,0.0482283464566929,0.000984251968503937,0.00393700787401575,0.0187007874015748,0.00196850393700787,0.0295275590551181
"SRR1502479",0.312992125984252,0.030511811023622,0.0108267716535433,0.000984251968503937,0.00492125984251968,0.371062992125984,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.031496062992126,0.0295275590551181,0.0925196850393701,0.000984251968503937,0.0354330708661417,0.0748031496062992,0.000984251968503937
"SRR1502481",0.250984251968504,0.625,0.0285433070866142,0.00688976377952756,0.00393700787401575,0.0147637795275591,0.00984251968503937,0.000984251968503937,0.000984251968503937,0.0246062992125984,0.0255905511811024,0.000984251968503937,0.000984251968503937,0.00393700787401575,0.000984251968503937,0.000984251968503937
"SRR1502482",0.235236220472441,0.292322834645669,0.0383858267716535,0.0767716535433071,0.273622047244095,0.00885826771653543,0.0196850393700787,0.0187007874015748,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.00885826771653543,0.0216535433070866,0.000984251968503937,0.000984251968503937,0.000984251968503937
"SRR1502483",0.226377952755905,0.576771653543307,0.0679133858267717,0.0501968503937008,0.0295275590551181,0.00393700787401575,0.0118110236220472,0.0137795275590551,0.000984251968503937,0.00196850393700787,0.00393700787401575,0.00295275590551181,0.00492125984251968,0.000984251968503937,0.000984251968503937,0.00295275590551181
"SRR1502485",0.449803149606299,0.186023622047244,0.0954724409448819,0.030511811023622,0.0521653543307087,0.0078740157480315,0.0482283464566929,0.0127952755905512,0.000984251968503937,0.00196850393700787,0.0511811023622047,0.000984251968503937,0.0561023622047244,0.000984251968503937,0.00393700787401575,0.000984251968503937
"SRR1502486",0.509842519685039,0.21751968503937,0.0994094488188976,0.0147637795275591,0.0915354330708661,0.00492125984251968,0.0334645669291339,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.00492125984251968,0.000984251968503937,0.0147637795275591,0.00295275590551181
"SRR1502487",0.77755905511811,0.0590551181102362,0.0639763779527559,0.000984251968503937,0.000984251968503937,0.0324803149606299,0.00295275590551181,0.0196850393700787,0.000984251968503937,0.00984251968503937,0.000984251968503937,0.00196850393700787,0.00492125984251968,0.00492125984251968,0.0177165354330709,0.000984251968503937
"SRR1502488",0.678149606299213,0.078740157480315,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.167322834645669,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.0442913385826772,0.0206692913385827,0.000984251968503937
"SRR1502494",0.422244094488189,0.00590551181102362,0.00492125984251968,0.000984251968503937,0.000984251968503937,0.015748031496063,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.433070866141732,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.108267716535433,0.000984251968503937,0.000984251968503937
"SRR1502495",0.567913385826772,0.0118110236220472,0.0167322834645669,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.00196850393700787,0.00492125984251968,0.000984251968503937,0.117125984251969,0.0610236220472441,0.000984251968503937,0.000984251968503937,0.206692913385827,0.000984251968503937,0.00492125984251968
"SRR1502512",0.44488188976378,0.119094488188976,0.000984251968503937,0.0127952755905512,0.0639763779527559,0.165354330708661,0.0127952755905512,0.0275590551181102,0.0767716535433071,0.00688976377952756,0.000984251968503937,0.0413385826771654,0.0108267716535433,0.0078740157480315,0.00688976377952756,0.000984251968503937
"SRR1502513",0.452755905511811,0.111220472440945,0.000984251968503937,0.000984251968503937,0.00196850393700787,0.12007874015748,0.000984251968503937,0.000984251968503937,0.00688976377952756,0.193897637795276,0.0206692913385827,0.000984251968503937,0.000984251968503937,0.0816929133858268,0.00393700787401575,0.000984251968503937
"SRR1502544",0.880905511811024,0.0561023622047244,0.0118110236220472,0.00688976377952756,0.000984251968503937,0.0118110236220472,0.0118110236220472,0.0078740157480315,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.00492125984251968,0.000984251968503937,0.000984251968503937
