"","other","Mortierellaceae","Piskurozymaceae","Trimorphomycetaceae","Umbelopsidaceae","Russulaceae","Hypocreaceae","Aspergillaceae","Herpotrichiellaceae","Clavulinaceae","Chaetomiaceae","Atheliaceae","Cortinariaceae","Inocybaceae","Sebacinaceae","Helotiaceae","Thelephoraceae","Tricholomataceae","Pyronemataceae","Gloniaceae","Helotiales_fam_Incertae_sedis"
"SRR1502550",0.517140058765916,0.0264446620959843,0.00587659157688541,0.0029382957884427,0.0039177277179236,0.00489715964740451,0.098922624877571,0.196865817825661,0.0205680705190989,0.000979431929480901,0.019588638589618,0.000979431929480901,0.000979431929480901,0.0039177277179236,0.000979431929480901,0.0166503428011753,0.00587659157688541,0.000979431929480901,0.000979431929480901,0.00881488736532811,0.0617042115572968
"SRR1502551",0.41332027424094,0.0401567091087169,0.00489715964740451,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.00685602350636631,0.0528893241919687,0.0871694417238002,0.000979431929480901,0.0284035259549461,0.0166503428011753,0.000979431929480901,0.0421155729676787,0.0401567091087169,0.00783545543584721,0.201762977473066,0.0156709108716944,0.000979431929480901,0.000979431929480901,0.0352595494613124
"SRR1502552",0.226248775710088,0.029382957884427,0.0039177277179236,0.0019588638589618,0.000979431929480901,0.183153770812928,0.0019588638589618,0.0117531831537708,0.0881488736532811,0.000979431929480901,0.0156709108716944,0.000979431929480901,0.00489715964740451,0.122428991185113,0.125367286973555,0.000979431929480901,0.10871694417238,0.000979431929480901,0.0313418217433888,0.0303623898139079,0.00979431929480901
"SRR1502553",0.223310479921645,0.378060724779628,0.227228207639569,0.0666013712047013,0.000979431929480901,0.0489715964740451,0.0107737512242899,0.000979431929480901,0.0039177277179236,0.000979431929480901,0.0039177277179236,0.000979431929480901,0.000979431929480901,0.0029382957884427,0.000979431929480901,0.00489715964740451,0.00783545543584721,0.00685602350636631,0.00685602350636631,0.000979431929480901,0.000979431929480901
"SRR1502554",0.356513222331048,0.0186092066601371,0.0783545543584721,0.121449559255632,0.000979431929480901,0.0225269343780607,0.0303623898139079,0.309500489715965,0.0176297747306562,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.00587659157688541,0.0205680705190989,0.000979431929480901,0.00587659157688541,0.0039177277179236
"SRR1502555",0.338883447600392,0.0528893241919687,0.0479921645445642,0.0166503428011753,0.00489715964740451,0.173359451518119,0.0146914789422135,0.000979431929480901,0.0029382957884427,0.0156709108716944,0.00685602350636631,0.18511263467189,0.000979431929480901,0.0225269343780607,0.00489715964740451,0.0421155729676787,0.0274240940254652,0.0166503428011753,0.0225269343780607,0.000979431929480901,0.000979431929480901
"SRR1502556",0.188050930460333,0.0156709108716944,0.0881488736532811,0.000979431929480901,0.000979431929480901,0.256611165523996,0.0205680705190989,0.00587659157688541,0.000979431929480901,0.0019588638589618,0.000979431929480901,0.314397649363369,0.000979431929480901,0.0176297747306562,0.000979431929480901,0.0519098922624878,0.000979431929480901,0.00587659157688541,0.0205680705190989,0.00489715964740451,0.000979431929480901
"SRR1502557",0.159647404505387,0.238001958863859,0.0117531831537708,0.00489715964740451,0.0264446620959843,0.117531831537708,0.000979431929480901,0.0186092066601371,0.0362389813907933,0.0999020568070519,0.000979431929480901,0.173359451518119,0.0479921645445642,0.00783545543584721,0.000979431929480901,0.0303623898139079,0.000979431929480901,0.00685602350636631,0.00979431929480901,0.00587659157688541,0.000979431929480901
"SRR1502558",0.186092066601371,0.000979431929480901,0.00489715964740451,0.0039177277179236,0.000979431929480901,0.0029382957884427,0.000979431929480901,0.676787463271303,0.0489715964740451,0.00489715964740451,0.000979431929480901,0.0019588638589618,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0284035259549461,0.000979431929480901,0.000979431929480901,0.0303623898139079,0.000979431929480901,0.000979431929480901
"SRR1502559",0.242899118511263,0.227228207639569,0.0107737512242899,0.0156709108716944,0.0107737512242899,0.0313418217433888,0.00685602350636631,0.00587659157688541,0.0284035259549461,0.266405484818805,0.000979431929480901,0.0519098922624878,0.00881488736532811,0.000979431929480901,0.000979431929480901,0.0607247796278159,0.0019588638589618,0.00783545543584721,0.0146914789422135,0.0039177277179236,0.000979431929480901
"SRR1502560",0.230166503428012,0.388834476003918,0.0587659157688541,0.00587659157688541,0.0284035259549461,0.0724779627815867,0.000979431929480901,0.00881488736532811,0.0342801175318315,0.0646425073457395,0.0029382957884427,0.0146914789422135,0.0029382957884427,0.000979431929480901,0.00587659157688541,0.0107737512242899,0.0137120470127326,0.0039177277179236,0.0450538687561214,0.000979431929480901,0.00489715964740451
"SRR1502561",0.334965719882468,0.167482859941234,0.18511263467189,0.0430950048971596,0.0019588638589618,0.122428991185113,0.00685602350636631,0.00489715964740451,0.0117531831537708,0.0039177277179236,0.000979431929480901,0.0156709108716944,0.00685602350636631,0.0127326150832517,0.000979431929480901,0.00685602350636631,0.0372184133202742,0.0107737512242899,0.00979431929480901,0.0146914789422135,0.000979431929480901
"SRR1502562",0.221351616062684,0.00881488736532811,0.0763956904995103,0.00489715964740451,0.0137120470127326,0.0705190989226249,0.0137120470127326,0.161606268364349,0.0244857982370225,0.00881488736532811,0.0127326150832517,0.0156709108716944,0.0029382957884427,0.00489715964740451,0.133202742409403,0.0039177277179236,0.0950048971596474,0.0117531831537708,0.0832517140058766,0.019588638589618,0.0127326150832517
"SRR1502563",0.184133202742409,0.0235063663075416,0.0558276199804114,0.00881488736532811,0.0137120470127326,0.146914789422135,0.0107737512242899,0.0812928501469148,0.0166503428011753,0.029382957884427,0.0470127326150832,0.0460333006856024,0.000979431929480901,0.0117531831537708,0.126346718903036,0.0117531831537708,0.0734573947110676,0.0156709108716944,0.0617042115572968,0.0166503428011753,0.0176297747306562
