"","other","bacillus","bradyrhizobium","chthoniobacter","devosia","mycobacterium","opitutus","phenylobacterium","pseudomonas","rhodoplanes","sphingomonas"
"ram_samp_94",0.914012270214516,0.00271569906806119,0.0154330705072274,0.000676380175842276,0.000387505324330659,0.0166195207902216,0.000531942750086467,0.0018421965408713,0.000917109218768624,0.0456961501893968,0.00116815522067753
"ram_samp_95",0.920951574859157,0.00284763743768658,0.0155702590825119,0.000629694956531083,0.000555640115757943,0.0118786252699709,0.000563045599835257,0.00155908320823397,0.000229798816356132,0.0440036151973586,0.00121102545660022
"ram_samp_96",0.928425991222888,0.00218570413413312,0.0112360193465542,0.000601898971959425,8.10789455842479e-05,0.0152617020094378,0.000567746839082364,0.000742776520077301,0.000951958333949298,0.0393432247043752,0.000601898971959425
"ram_samp_97",0.932040050093675,0.00622583627624912,0.00917799930144074,0.000332180694631653,0.00110756809160969,0.0137947554540898,0.00045666949689877,0.00103643163317134,0.000378419392616583,0.0343176237135544,0.00113246585206312
"ram_samp_98",0.965987555455547,0.00032352615638857,0.000250107303858592,7.39020577866438e-05,2.98507462686567e-05,0.00061230697633982,0.00372037173344224,0.000480153041785857,0.00104303091118236,0.0274395556907939,3.96399266059872e-05
"ram_samp_99",0.952202410826493,0.000102695526519801,0.000458349453628331,0.000252670074095687,5.9845655783834e-05,0.00345784040514605,0.00285365722776891,0.000882563173914409,0.000882563173914409,0.0387018590854794,0.000145545397255769
"ram_samp_100",0.902105363988603,0.00207341905571407,0.0108029475484431,0.000622313827578464,0.000278856968848141,0.0180355765652059,0.00168416794915304,0.00221080179920621,0.00117184480154698,0.0599687968756889,0.00104591062001253
"ram_samp_101",0.976819770030306,0.000269359067413001,0.000109686853316772,0.000293657013036342,3.33218813577052e-05,0.000890692248352681,0.00326841978435089,0.0019806286663139,0.000255474527056808,0.0158825246979531,0.000196465230542983
"ram_samp_102",0.90641891472548,0.00170663889180106,0.0234345300363573,0.00138222533450692,0.000291726750349475,0.0215036830808958,0.000190103226377814,0.000651317681326122,0.000729489622842785,0.0419690973699581,0.00172227328010439
"ram_samp_103",0.926782409284657,0.00302322613616224,0.0112540527191008,0.00161255497540779,0.000427438282091048,0.0173746069965205,0.000851786517439945,0.00143669894994789,0.0023656775192252,0.0337598010208932,0.00111174759855458
"ram_samp_104",0.901631289728863,0.00399792537724892,0.0180602885804578,0.000559410980384854,0.000432461609192614,0.0134864840926459,0.000660970477338645,0.00100192021711209,0.00292429640945171,0.0566492702980072,0.000595682229296921
"ram_samp_105",0.887592352892187,0.00178889368993731,0.0276850304194666,0.000575074464102606,0.000268634856268926,0.0142653634374514,0.000559155523435921,0.00225452270443784,0.00165756242943716,0.0619664691451719,0.00138694043810353
"ram_samp_106",0.92911777195352,0.00249459800023503,0.00669616197202228,0.000444898858983202,0.000301228358428167,0.00414201973993276,0.000671578982081145,0.0058724511021734,6.17775241697756e-05,0.0495738246932249,0.000623688815229468
"ram_samp_107",0.941996545345936,0.00213020788761275,0.000873778030087993,0.000366664774340051,2.98507462686567e-05,0.00729595112713469,0.00146793311331507,0.00188043568702048,5.63417372405642e-05,0.0437816145500146,0.000120677001029482
"ram_samp_108",0.904337304125262,0.00260215419848251,0.022479598647936,0.000666831103511189,0.000166999627014657,0.0151954692038707,0.000834457513311856,0.00201089013482199,0.000194429403163857,0.0509303720204674,0.000581494022158122
"ram_samp_109",0.908113273533809,0.00279377986912727,0.0228710339925986,0.000755040070583044,0.000321750851653064,0.0142462980663186,0.000485944660931794,0.00139813249025806,0.00315409406171115,0.0439197681543024,0.0019408842487072
