"","other","bacillus","bradyrhizobium","chthoniobacter","devosia","mycobacterium","opitutus","phenylobacterium","pseudomonas","rhodoplanes","sphingomonas"
"X24_cp406",0.965259784731948,0.00248582794224806,0.00310185070366007,0.00247437110207642,0.000976812330389367,0.00173509580599954,0.00354996967730049,0.00202048235164581,0.000971872290310537,0.0155381160905915,0.00188581697383032
"X24_cp211",0.964725681274183,0.0029893744940154,0.0031798217474951,0.00275099928307428,0.00112542096011613,0.00180339695370091,0.00315849834111535,0.001751664694797,0.00128423883385528,0.0148770838297037,0.00235381958794432
"X24_cp404",0.965302909024916,0.00242880087671402,0.00309055852827211,0.00244177557838221,0.000959804698671927,0.00172651571710961,0.00360215168210281,0.00205675467375833,0.000938224227820873,0.0156175062064593,0.00183499878579287
"X24_cp206",0.965203286901917,0.00260138083750046,0.00311170060880137,0.00254117445613533,0.00101308053147126,0.00175094428840374,0.00344828624683899,0.0019494589953422,0.00103975016880428,0.0153425059719917,0.001998430992794
"X24_cp209",0.965055670608944,0.00273841081589789,0.00313676215268457,0.00261675635124022,0.00105320195549844,0.00177017438965932,0.00333846737700642,0.00187404450544577,0.00112406071083481,0.0151695222497048,0.00212292888308393
"X24_cp429",0.965154408112394,0.00260387879418513,0.00312449704011455,0.00254082295052003,0.00101171699721249,0.00175234937480713,0.00344779414515969,0.0019498068360019,0.00104281123802801,0.0153802396164663,0.00199167489511053
"X24_cp210",0.965288527805973,0.00250826332894523,0.00309397395704688,0.00248881346200519,0.000985518009027591,0.00173738883091836,0.00352833547196883,0.00200477239996524,0.000983761877070874,0.0154661510339021,0.00191449382317679
"X24_cp205",0.964829283280235,0.0029161313305873,0.00316760900053872,0.00271235089264889,0.00110450506131057,0.00179395058454256,0.00320845921100876,0.00178548504092461,0.00123673328846244,0.0149594311219892,0.00228606118775194
"X24_cp551",0.96447074498323,0.00312881693358104,0.00321502547743223,0.00282151163747587,0.00116248231493652,0.00182194977383372,0.00307002042193961,0.00169266178180987,0.00137841250941554,0.0147659259530726,0.00247244821327272
"X24_cp421",0.964706250491226,0.00297252213338616,0.00318962952503599,0.00274026553449031,0.00111829987323077,0.00180232158321052,0.0031712979444294,0.00176093773936581,0.00127514051684687,0.0149356694101726,0.00232766524860585
"X24_cp405",0.964326147909935,0.00321793724682379,0.00322898622313266,0.00286703813437533,0.00118742909889903,0.00183277481776856,0.00301581259877756,0.0016563241065802,0.00143853133104687,0.0146734258198062,0.00255559271285445
"X24_cp432",0.964839416733917,0.00287579902743151,0.00317328975777271,0.00268904212539555,0.00109066904386936,0.00178973571877482,0.00323834142217565,0.00180640620554594,0.00121263326676761,0.0150459222449876,0.00223874445336252
