"","other","acidimicrobiia","actinobacteria","alphaproteobacteria","bacilli","betaproteobacteria","deltaproteobacteria","gammaproteobacteria","gemmatimonadetes","nitrospira","thermoleophilia"
"NA.234",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.235",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.236",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.237",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.238",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.239",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.240",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.241",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.242",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.243",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.244",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.245",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.246",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.247",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.248",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.249",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.250",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.251",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.252",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.253",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
