"","other","acidimicrobiia","actinobacteria","alphaproteobacteria","bacilli","betaproteobacteria","deltaproteobacteria","gammaproteobacteria","gemmatimonadetes","nitrospira","thermoleophilia"
"X24_cp494",0.62135071958457,0.0156787448071217,0.0359025445103858,0.0970739139465875,0.00895414391691395,0.0455769703264095,0.0607510697329377,0.0458019569732938,0.01085403115727,0.0052293649851632,0.0528265400593472
"X24_cp495",0.724119620178042,0.0106290445103858,0.043077118694362,0.0996737596439169,0.00500437833827893,0.010429056379822,0.024803203264095,0.026703090504451,0.00412943026706231,0.000429649851632047,0.0510016483679525
"X24_cp731",0.66347321958457,0.00742923442136499,0.0467269020771513,0.113072964391691,0.00625430415430267,0.0236282729970326,0.0478518353115727,0.0405022715133531,0.00960410534124629,0.000804627596439169,0.040652262611276
"X24_cp723",0.645024314540059,0.0057293353115727,0.0158287359050445,0.0825747744807122,0.0172036543026706,0.0466269080118694,0.0722253887240356,0.0929741572700297,0.00212954896142433,0.01085403115727,0.00882915133531157
"X24_cp489",0.597527133531157,0.00557934421364985,0.0109790237388724,0.0593261543026706,0.0449520074183976,0.0744502566765579,0.102873569732938,0.0806748872403561,0.00505437537091988,0.0106790415430267,0.00790420623145401
"X24_cp736",0.6418995,0.0111540133531157,0.025278175074184,0.0905243026706231,0.00525436350148368,0.047076881305638,0.0779250504451039,0.0521265816023739,0.0132038916913947,0.0061293115727003,0.0294279287833828
"X24_cp499",0.556954541543027,0.00507937388724036,0.041127234421365,0.0715004317507418,0.121247479228487,0.0494267418397626,0.016803678041543,0.088674412462908,0.00780421216617211,0.0030544940652819,0.0383274005934718
"X24_cp500",0.559404396142433,0.0181036008902077,0.0963989540059347,0.105198431750742,0.0414022181008902,0.0197285044510386,0.0370024792284866,0.0383523991097923,0.00862916320474777,0.000904621661721068,0.0748752314540059
"X24_cp735",0.671097767062314,0.00440441394658754,0.0115539896142433,0.067400675074184,0.0154287596439169,0.0499017136498516,0.101048678041543,0.0456769643916914,0.00432941839762611,0.0161037195845697,0.0130539005934718
"X24_cp464",0.670572798219585,0.00645429228486647,0.0369774807121662,0.11827265578635,0.00642929376854599,0.0223783471810089,0.042552149851632,0.0536514910979228,0.00937911869436202,0.000979617210682493,0.0323527551928783
"X24_cp732",0.608976454005935,0.0155537522255193,0.0822747922848665,0.111298069732938,0.0030544940652819,0.0201034821958457,0.0417271988130564,0.0331027106824926,0.00805419732937685,0.00170457418397626,0.0741502744807122
"X24_cp465",0.574328510385757,0.0180036068249258,0.103923507418398,0.1156478115727,0.00760422403560831,0.0237282670623145,0.0417771958456973,0.0235532774480712,0.0105290504451039,0.000304657270029674,0.0805998916913946
"X24_cp493",0.595877231454006,0.021753384272997,0.0416772017804154,0.0817498234421365,0.0164287002967359,0.0497267240356083,0.0707504762611276,0.0352525830860534,0.0130039035608309,0.00817918991097923,0.0656007818991098
"X24_cp733",0.635374887240356,0.0120039629080119,0.0414272166172107,0.105873391691395,0.00282950741839763,0.0314278100890208,0.0633509154302671,0.0456769643916914,0.0127789169139466,0.000604639465875371,0.0486517878338279
"X24_cp722",0.626325424332344,0.00660428338278932,0.0274280474777448,0.119422587537092,0.0134288783382789,0.044127056379822,0.0684756112759644,0.0602261008902077,0.00950411127596439,0.000979617210682493,0.0234782818991098
"X24_cp721",0.568153876854599,0.0142288308605341,0.0536264925816024,0.104098497032641,0.0240782462908012,0.0443770415430267,0.0551764005934718,0.0607010727002967,0.0156787448071217,0.00157958160237389,0.0583012151335312
"X24_cp734",0.630700164688427,0.0116039866468843,0.0759751661721068,0.113447942136499,0.00367945697329377,0.0192535326409496,0.0327777299703264,0.0343526364985163,0.00877915430267062,0.000254660237388724,0.0691755697329377
"X24_cp478",0.563629145400594,0.0122789465875371,0.0102040697329377,0.0975238872403561,0.0175536335311573,0.0815748338278932,0.0897493486646884,0.0958239881305638,0.00912913353115727,0.0133538827893175,0.00917913056379822
"X24_cp463",0.629300247774481,0.00932912166172107,0.0449770059347181,0.106898330860534,0.0057293353115727,0.0305778605341246,0.0746002477744807,0.0408272522255193,0.0142788278931751,0.00220454451038576,0.0412772255192878
"X24_cp676",0.599552013353116,0.0117789762611276,0.0223783471810089,0.0801499183976261,0.0369274836795252,0.0566263145400593,0.0840496869436202,0.0576012566765579,0.0088041528189911,0.015328765578635,0.0268030845697329
"X24_cp720",0.569528795252225,0.014378821958457,0.0283529925816024,0.0827997611275964,0.0453769821958457,0.0549514139465875,0.0835247181008902,0.0466519065281899,0.0127539183976261,0.01190396884273,0.0497767210682493
"X24_cp719",0.657923548961424,0.00972909792284866,0.0178786142433234,0.0707004792284866,0.0149787863501484,0.0468268961424332,0.0826747685459941,0.0518515979228487,0.00510437240356083,0.0157287418397626,0.0266030964391691
"X24_cp492",0.680147229970326,0.00530436053412463,0.0154037611275964,0.0841496810089021,0.0087041587537092,0.0397773145400593,0.076300146884273,0.0583762106824926,0.00697926112759644,0.00937911869436202,0.0154787566765579
"X24_cp485",0.613401191394659,0.0212034169139466,0.0349276023738872,0.0878244629080119,0.00650428931750742,0.0404522744807122,0.0778000578635015,0.0420021824925816,0.00677927299703264,0.00190456231454006,0.0672006869436202
"X24_cp713",0.567803897626113,0.014378821958457,0.0323027581602374,0.106798336795252,0.0354775697329377,0.0500017077151335,0.0735003130563798,0.0527265459940653,0.00912913353115727,0.0062293056379822,0.0516516097922849
"X24_cp541",0.628250310089021,0.00885414985163205,0.0235032804154303,0.0960739732937685,0.0171286587537092,0.0419521854599407,0.0743252640949555,0.0704254955489614,0.00505437537091988,0.00215454747774481,0.0322777596439169
"X24_cp677",0.627825335311573,0.0102290682492582,0.0295779198813056,0.0884494258160237,0.0228783175074184,0.0640508738872404,0.0690755756676558,0.0467768991097923,0.00835417952522255,0.00650428931750742,0.026278115727003
"X24_cp718",0.658998485163205,0.00852916913946588,0.0408772492581602,0.098573824925816,0.0062293056379822,0.023278293768546,0.0598511231454006,0.0596511350148368,0.00987908902077151,0.00120460385756677,0.0329277210682493
"X24_cp542",0.659948428783383,0.00710425370919881,0.0241532418397626,0.0939990964391691,0.0116789821958457,0.0361525296735905,0.0679506424332344,0.0626259584569733,0.0109790237388724,0.00457940356083086,0.0208284391691395
"X24_cp712",0.592052458456973,0.0159037314540059,0.0383523991097923,0.0845246587537092,0.0254031676557864,0.0450520014836795,0.0716004258160237,0.0586761928783383,0.00912913353115727,0.00907913649851632,0.0502266943620178
"X24_cp711",0.602501838278932,0.0118039747774481,0.0264281068249258,0.0843996661721068,0.0331527077151335,0.0557263679525223,0.083249734421365,0.0464519183976261,0.00660428338278932,0.010429056379822,0.0392523456973294
"X24_cp717",0.608276495548961,0.0100790771513353,0.0380774154302671,0.100223727002967,0.0109790237388724,0.0354775697329377,0.0703754985163205,0.0632509213649852,0.016328706231454,0.0030544940652819,0.0438770712166172
"X24_cp714",0.65402378041543,0.00715425074183976,0.0534515029673591,0.1208975,0.00415442878338279,0.0210284272997033,0.0404772729970326,0.0395773264094956,0.00757922551928783,0.000379652818991098,0.0512766320474777
"X24_cp715",0.60292681305638,0.00867916023738872,0.0535015,0.134196710682493,0.00235453560830861,0.0290279525222552,0.0512516335311573,0.0437770771513353,0.0105790474777448,0.000404651335311573,0.0633009183976261
"X24_cp675",0.613826166172107,0.00515436943620178,0.014853793768546,0.0771750949554896,0.0259531350148368,0.057501262611276,0.110648108308605,0.0451769940652819,0.00762922255192878,0.0245032210682493,0.0175786320474777
"X24_cp678",0.533505933234421,0.00600431899109792,0.035652559347181,0.155270459940653,0.0274780445103858,0.0399273056379822,0.0564013278931751,0.124772270029674,0.00930412314540059,0.00527936201780415,0.00640429525222552
"X24_cp737",0.590077575667656,0.0141288367952522,0.0230783056379822,0.0963739554896142,0.0185285756676558,0.0713004436201781,0.0806498887240356,0.0621509866468843,0.00812919287833828,0.00855416765578635,0.0270280712166172
"X24_cp738",0.611626296735905,0.00672927596439169,0.0168286765578635,0.0883244332344214,0.0132038916913947,0.0650758130563798,0.0962489629080119,0.0660507551928783,0.00440441394658754,0.0152287715133531,0.0162787091988131
"X24_cp716",0.528281243323442,0.0140288427299703,0.113347948071217,0.102598586053412,0.00767921958456973,0.027753028189911,0.026753087537092,0.0392273471810089,0.00557934421364985,0.00012966765578635,0.134621685459941
"X24_cp686",0.545930195845697,0.0174286409495549,0.023228296735905,0.0904243086053412,0.0192285341246291,0.0830747448071217,0.079249971810089,0.0783750237388724,0.0118039747774481,0.0114789940652819,0.0397773145400593
"X24_cp710",0.691521554896142,0.005429353115727,0.0413272225519288,0.104298485163205,0.012328943620178,0.0236032744807122,0.0362025267062315,0.0628509451038576,0.0101790712166172,0.000354654302670623,0.01190396884273
"X24_cp739",0.560079356083086,0.0185035771513353,0.0432521083086053,0.0923241958456973,0.0514016246290801,0.0454269792284867,0.0641258694362018,0.0498017195845697,0.00472939465875371,0.0143038264094955,0.0560513486646884
"X24_cp685",0.659323465875371,0.0118289732937685,0.0400522982195846,0.103573528189911,0.00720424777448071,0.0404022774480712,0.0550014109792285,0.037127471810089,0.0105540489614243,0.00125460089020772,0.0336776765578635
"X24_cp687",0.64979903115727,0.00545435163204748,0.0161037195845697,0.113622931750742,0.00747923145400594,0.041077237388724,0.0651008115727003,0.0652008056379822,0.0111040163204748,0.0105540489614243,0.0145038145400593
"X24_cp709",0.632750043026706,0.0125289317507418,0.0496267299703264,0.126622160237389,0.00415442878338279,0.0385023902077151,0.0443270445103858,0.0321527670623145,0.0139288486646884,0.00155458308605341,0.0438520727002967
"X24_cp740",0.613701173590504,0.00627930267062315,0.00765422106824926,0.0616010192878338,0.00662928189910979,0.0830997433234421,0.128147069732938,0.0585761988130564,0.00447940949554896,0.0190035474777448,0.0108290326409496
