"","mean.other","mean.Mortierellales","mean.Filobasidiales","mean.Tremellales","mean.Umbelopsidales","mean.Russulales","mean.Hypocreales","mean.Eurotiales","mean.Chaetothyriales","mean.Cantharellales","mean.Sordariales","mean.Atheliales","mean.Agaricales","mean.Sebacinales","mean.Helotiales","mean.Thelephorales","mean.Pezizales","mean.Boletales","mean.Pleosporales","mean.Mytilinidales"
"TALL_003",0.121318192548857,0.195124427045627,0.0188765986255852,0.0276778199925577,0.0479521417442693,0.00545113601076019,0.19779484736707,0.0332778292641227,0.0531806359890472,0.0299920457597769,0.0303958624611514,0.0106107191714886,0.0649384616114882,0.0177150774356853,0.0548544361664922,0.0163158834692605,0.0189902566395172,0.0143867511777868,0.0279189611789593,0.0132279163404972
"TALL_004",0.104798392512348,0.0768741193980762,0.0145688692206798,0.0203726077477517,0.0499349839292068,0.0875937571365639,0.0364140396754245,0.0329548061515011,0.0616406552089596,0.0492285793995151,0.0185360604099111,0.0291827206807242,0.157484311197046,0.0257352727116853,0.0438416704597783,0.0822103104157325,0.0392994478625575,0.0261125217177763,0.0224030350041768,0.0208138391605857
"TALL_006",0.120788195753945,0.111955176928519,0.0157355882187116,0.0235382064360431,0.0457613553497669,0.0334429469472447,0.0725487055883216,0.035062526692181,0.0619909962077452,0.0462268869763852,0.0242118516862449,0.0207536673591332,0.148157735879608,0.0285199401746792,0.0474500151597191,0.0582651769087804,0.0363774070049742,0.0228908566897106,0.0273878667902353,0.0189348972480518
"TALL_007",0.130767477482148,0.151210818792043,0.0204233105284506,0.028447739532524,0.0445601906455486,0.0231614169060745,0.110739631103577,0.0351057301527159,0.0580985965470048,0.0356107351683244,0.0300504569244664,0.0160344949080899,0.103920484262496,0.0255564709505557,0.0489729177007866,0.0393790981893198,0.0301547010173264,0.0199595526300492,0.0304017109631928,0.0174444655953064
"TALL_009",0.105776258064376,0.0784652236862345,0.0135484216480913,0.0199969624977498,0.0385745301541765,0.066194283852095,0.0428704179496616,0.0315727512109914,0.0576416950692079,0.0470371721551715,0.0202059939810237,0.0239904213360877,0.182567846357339,0.0316607458034791,0.038762589254827,0.0898732951063209,0.0425958982770742,0.0245365789048245,0.0245349981929324,0.0195939164983358
"TALL_044",0.10689660929261,0.0789173377395649,0.015240127849184,0.0210659760077201,0.0422348968035098,0.0893197387126193,0.0385632140900366,0.0321277226552728,0.0582834775353631,0.045064937408337,0.0201346127192985,0.0263061190296442,0.159134077004403,0.0285428923537382,0.0400383483392224,0.0872522997500066,0.04108238136919,0.0253535712644836,0.0239996378911334,0.0204420221846629
"TALL_051",0.105287342492837,0.0768047750515465,0.01523415221074,0.0209019008364945,0.0469986217651217,0.0913435496966805,0.0363923408211642,0.03268183096413,0.0609166444201546,0.0478301167856284,0.0188909489803933,0.0287600585663046,0.155816040146369,0.026736378950885,0.0427632260400706,0.0834108243384272,0.039626867677751,0.0260494818366851,0.0227063626529601,0.0208485357656559
"TALL_054",0.10545767729537,0.0775530138931658,0.014625054667098,0.0205144869644892,0.049666297341386,0.0837327198842102,0.0368695677304071,0.0331084240297581,0.0612841298402017,0.0495840233778464,0.0186894147441613,0.0288358148408681,0.159118478635025,0.0262571222911204,0.0438568715338246,0.0821003214974638,0.0394277130366636,0.0260643969125741,0.0225471084439966,0.0207073630403701
"UNDE_001",0.136750603925669,0.221909078607442,0.0507091116848279,0.0287884721196369,0.040224071043586,0.0253942587207357,0.0767952399627305,0.0253695709829352,0.0314808196021187,0.0184980250700966,0.0328093142879498,0.0241791237156378,0.0776369684167027,0.0271235123885395,0.070335377731332,0.0274505510031885,0.0244623108804265,0.0166529465801197,0.0250539956808708,0.0183766475954539
"UNDE_006",0.133599680579702,0.200084708327118,0.0415957167666414,0.0260015097418493,0.0312997349705984,0.0233702114553359,0.0779958987000946,0.0243673223905068,0.030563703186606,0.0201692596275087,0.0340542804170712,0.0219081949407388,0.109913473249268,0.0355869304269649,0.0601569274361834,0.0372018479007492,0.0301041333359027,0.0167717788912097,0.0271115770332208,0.0181431106227304
"UNDE_007",0.135255727938684,0.213427190861681,0.0467595869351429,0.0274719321963452,0.0351591037101861,0.0240650442842631,0.0784169121790372,0.0247222000356524,0.0309178679249346,0.0190181248844172,0.0336594824869873,0.0226368708347194,0.0923945172030938,0.0313722631658551,0.0648415090021644,0.0319817658202825,0.0269363450166765,0.0166252743376842,0.0262784181834262,0.0180598629987667
"UNDE_008",0.135811436282045,0.216641063674921,0.0485956430689503,0.0281257436892369,0.0359438421638383,0.0251401063749745,0.0791796368410883,0.0247633373342058,0.0306231733316202,0.0183137853770743,0.0340485303359502,0.0226951646018805,0.0866782691842053,0.030274787435821,0.0653536905224051,0.0305303997169938,0.0264034077937551,0.0165208692985645,0.0261520337489193,0.0182050792235506
"UNDE_013",0.135083243096478,0.214772913979005,0.0473308996837258,0.0278681968738756,0.0343588453782547,0.0242629958609591,0.0796364247267228,0.0246510429836984,0.0303034090388913,0.0185011378913626,0.0343314446254323,0.0220107695539605,0.0917927510573702,0.0315035889270978,0.0633144390073336,0.0319801807077374,0.0271196844841691,0.0164523552811488,0.0267356633840495,0.0179900134587281
"UNDE_014",0.13526130391136,0.213598666074986,0.0470048755850125,0.0277392337962129,0.0344676138201173,0.023810614440225,0.080382254156533,0.0245667813299245,0.0304476982276273,0.0186933210957943,0.0342402245138608,0.0222862941653196,0.0920324169166855,0.031311338495272,0.0640500127499505,0.0319498966899397,0.0270314482695472,0.0164858573090814,0.0265610699140322,0.0180790785385191
"UNDE_017",0.135311916174527,0.212275431069309,0.0459734074245074,0.0274592777721363,0.0359784092617537,0.0241929747845679,0.078324343886425,0.0248428934110608,0.0310846132737967,0.0193329898884299,0.033408456408727,0.0229711119868092,0.0924253274209098,0.0309445139993295,0.0653712993709527,0.0319601766175008,0.0269486800616339,0.0167279559593594,0.0262906528038485,0.0181755684244157
"UNDE_019",0.135183191054006,0.212531106501511,0.0459680688201333,0.0273856645631286,0.0352027772599063,0.0235406012922543,0.0794497998010854,0.0247861402772349,0.0309911408690967,0.0191813676423859,0.0336566282614294,0.0224684746098299,0.0934819450238381,0.031487012302033,0.0645896757590055,0.0320734087984302,0.0270694109934851,0.0166137004086254,0.0262794669257523,0.0180604188368292
"UNDE_027",0.135455060474075,0.214237073164299,0.0477118216520388,0.0278629475769636,0.0342714627978198,0.0249505121827676,0.0787755642506669,0.0245936345415414,0.0301536882420147,0.0184931768207412,0.0343316705883554,0.0222724118123703,0.0910624722317569,0.0316723944325194,0.063552064295057,0.0322084901773596,0.0271243557240539,0.0165711501156161,0.0266245252089084,0.0180755237110744
"UNDE_032",0.135222780982848,0.210730303203638,0.0458917702712452,0.0273882375982632,0.0354406266046258,0.024008835633373,0.0770465421849267,0.0247202217181814,0.0310598737355996,0.0194063355918417,0.0333908093194993,0.0229777362264689,0.095049677076788,0.031646401660746,0.0651569518426,0.032454153426014,0.0272671030432067,0.0167001935636979,0.0262049161598395,0.0182365301565973
"UNDE_034",0.135052079650419,0.214906525623488,0.0481842858204785,0.0280906155714861,0.0332919356041115,0.0251060434362703,0.0798309001410541,0.0244097552609136,0.0298649897376988,0.0180885959660848,0.0349168379372543,0.0216417556038315,0.0908838578203209,0.0320560664058366,0.062236668550369,0.0326545289633949,0.0272829976258785,0.0164122304222265,0.0270227397111846,0.0180665901476992
"UNDE_035",0.134968081270852,0.20982793807672,0.0460713953550382,0.0271226908209287,0.0358702853139805,0.0242024633724506,0.0769586373272267,0.0248437810378993,0.0309855619503297,0.0195580018724205,0.0331679811536454,0.0231681988417665,0.0954382054834033,0.0315564195603395,0.0655124997831488,0.0325161690003625,0.0272739020276644,0.0166888015066941,0.0260252348167948,0.0182437514283346
"UNDE_037",0.129776504148568,0.266952038085625,0.04532102694935,0.0276018138455115,0.0378821777764492,0.00700588904877408,0.124900321539062,0.0238608741418784,0.0288154497621878,0.0161926576053341,0.03454460150086,0.0159709901156675,0.0613212231489348,0.0226636927268749,0.0719374448035558,0.014817814780906,0.0184657111466808,0.0126803130471074,0.0248674441912411,0.014422011635432
"UNDE_043",0.128828277192616,0.15496508145226,0.0433042309756402,0.0251414732361761,0.0306620553613593,0.0563207773371215,0.0454502489610511,0.0238705434418442,0.0307243654664302,0.020954424519716,0.030604404363242,0.0287772014375113,0.126679651705251,0.039578926060536,0.0546795437350888,0.0571549618557699,0.0358222515474116,0.0197376862340278,0.0259325722430219,0.0208113228739251
"UNDE_044",0.124100808519528,0.138860737851865,0.0417414836906184,0.0239570471918522,0.029083110532157,0.0717786038698309,0.0382967295617359,0.0232239073403563,0.030134500870691,0.0212658993775548,0.0289393938288102,0.0304970054595186,0.134966009987582,0.0409823735404113,0.051549121773488,0.0661464691219924,0.0378532625809325,0.0202996504590002,0.0251274138509566,0.0211964705911186
"WOOD_001",0.121092886811094,0.0517088302139342,0.0475826882827979,0.0173660605100457,0.0122129795531408,0.00615997171443198,0.0928155006086618,0.020274923727355,0.0220597934638654,0.0149968055640117,0.074682110459745,0.00696426492867564,0.165110140988817,0.0800367466316828,0.0391894739248001,0.0431338966104566,0.0922271740452687,0.0123570357900499,0.0695108118297052,0.0105179043414607
"WOOD_002",0.119088760186357,0.0500389136687589,0.0453784192086912,0.016826716609488,0.0118346370995123,0.00598610171475573,0.0916734727732018,0.0199537832875074,0.0218687141017704,0.0151850834590015,0.0735601431461107,0.00679332114213055,0.171625388311301,0.0820174328251671,0.0381275100451223,0.0444425655242872,0.0939423777384354,0.0123276250466538,0.0689475780281235,0.0103814560836247
"WOOD_003",0.12134910160085,0.0522681203806045,0.0482531301168167,0.0175034255250611,0.0122379068425494,0.00626164458542541,0.0945417476823594,0.0203841790878235,0.0220275472256632,0.0147412230360677,0.0757889374520704,0.00681314263846861,0.161071909778795,0.0799573470901414,0.039312448885515,0.0425110496359339,0.0919168063954489,0.0123542554359662,0.0702887800575936,0.0104172965468457
"WOOD_005",0.11595642401904,0.0484503974514821,0.0434603789948555,0.0161664448008829,0.0110486648360141,0.00587862322167393,0.0901253372357306,0.0192812937575477,0.0209669607450228,0.014830691275157,0.0736972485662587,0.00639204424907634,0.179241119391752,0.0839755702434568,0.0360096730827573,0.0461579108315873,0.0964609249556291,0.0120546767500975,0.0697755231643323,0.0100700924276467
"WOOD_021",0.119503053162023,0.0508800191479536,0.046845705207295,0.0170639332307729,0.0120409321610802,0.00611826338723532,0.092439353164373,0.020032557089761,0.0217544175003741,0.014832242115934,0.0743093994411812,0.00675405076337046,0.168674541684996,0.0810032497701727,0.0385220578220661,0.043827877502405,0.0932407609165881,0.0122795910460739,0.0695401110138113,0.0103378838725326
"WOOD_022",0.11405102628759,0.0467445540521031,0.0410136018679562,0.0156674542196745,0.0106753891005805,0.00564991790610429,0.08784106101873,0.0190501003395824,0.0209654808374987,0.015252235505462,0.0711046244328547,0.00647288047468955,0.188166482446393,0.0860783133810065,0.0354580561880654,0.0478663608187326,0.097354404589243,0.0119707850801047,0.0685929175032177,0.0100243539504105
"WOOD_024",0.117925554747797,0.0496176174833632,0.0452087747959423,0.0166656467687449,0.0113781762824333,0.00599057826565745,0.091797240636957,0.019635192937437,0.0213777842821028,0.0147970354426166,0.0738568163016529,0.00663854850318703,0.172805852745608,0.0834637140945344,0.0370732757950046,0.0451601641881094,0.0945202702987059,0.0121357898474313,0.0697043199821337,0.0102476466005809
"WOOD_042",0.123162454173742,0.0540696677856774,0.0510860688285118,0.0181431372366612,0.0133555832739605,0.00642397561304307,0.0948915369404852,0.0207506805688455,0.0224586604243607,0.0147491491381184,0.0757896829809034,0.00707558805649057,0.15692436310939,0.0769030110301903,0.0409934965718594,0.040901135589573,0.089806661679308,0.0124180777153241,0.0694526115184527,0.010644457765103
"WOOD_043",0.119377700586459,0.0508259361875081,0.0466311882307068,0.0170438580647813,0.0118574426407601,0.00616590846564676,0.0924836889682011,0.0199217161191454,0.021548023021807,0.0147251192600862,0.0746305557880235,0.00667391355052369,0.168733511464988,0.0809361896825107,0.0377812860268823,0.0442751129576705,0.0938929614126917,0.0122595861547143,0.0698782172194343,0.0103580841974594
"WOOD_044",0.120449588778667,0.0520127305387724,0.0478426378814307,0.0173289259747364,0.0121773947927302,0.00625185774777587,0.0939874130027252,0.0201570869612068,0.0216366427340331,0.0146395251034921,0.0755662656293842,0.00674523251618906,0.164145617273415,0.079602569480544,0.0384583278000592,0.0432194994905589,0.0929657131824088,0.0122951233859467,0.0701163235641377,0.010401524161786
