"","mean.other","mean.Mortierellaceae","mean.Piskurozymaceae","mean.Trimorphomycetaceae","mean.Umbelopsidaceae","mean.Russulaceae","mean.Hypocreaceae","mean.Aspergillaceae","mean.Herpotrichiellaceae","mean.Clavulinaceae","mean.Chaetomiaceae","mean.Atheliaceae","mean.Cortinariaceae","mean.Inocybaceae","mean.Sebacinaceae","mean.Helotiaceae","mean.Thelephoraceae","mean.Tricholomataceae","mean.Pyronemataceae","mean.Gloniaceae","mean.Helotiales_fam_Incertae_sedis"
"STER_035",0.387924656444874,0.0623803377710908,0.0248776328200268,0.0171425606437267,0.0146386788603243,0.00849268190822837,0.0245518533790345,0.0252355905333423,0.0236380991178796,0.0198332182485853,0.0401195049114231,0.00933871098246374,0.0112972938180967,0.105882560217494,0.046788768919364,0.0183697469285235,0.058289075218824,0.0211086623844459,0.0327802942656654,0.0170629744862005,0.0302470981403871
"TALL_001",0.307660002788665,0.151397536643599,0.0207962080408194,0.0247084971438893,0.071147570007095,0.0190091255052989,0.0313249989070127,0.0287198846782884,0.0658739142048629,0.0167803116862811,0.0193501637771642,0.0205339168596007,0.037987483249515,0.029920677126385,0.0112189036139674,0.0274560585986633,0.0242731911354877,0.0278622743622644,0.0215030757418443,0.0183538239625772,0.0241223819667192
"TALL_002",0.301111259303315,0.105506364877583,0.0156883798584663,0.021489312060746,0.0495135867566099,0.0330666124589087,0.0272294524353257,0.0269684433027611,0.0611616868709291,0.0207401732496326,0.0187927261037568,0.0223596615486725,0.0436087576811746,0.066028904247017,0.0189688419647751,0.0234996430736615,0.0492583883731011,0.0274721407679952,0.0250219923419152,0.0195884582400329,0.0229252144836213
"TALL_003",0.317669589378259,0.212255823438756,0.0215728356354343,0.0255701230893351,0.049821159339691,0.00647286438995077,0.035349051388838,0.0301584938971526,0.0570920683043149,0.0150486881371556,0.026482019493723,0.0111144878013064,0.0180123720770235,0.0288554863850119,0.012835936802443,0.021258651299847,0.0170057937863144,0.0265522969664116,0.0220301824768877,0.0149699336671112,0.029872142245033
"TALL_004",0.260501167835927,0.0745663924767821,0.0147546529263753,0.0198494715343451,0.0510878345014596,0.0790346761978802,0.0229174652116619,0.0236414918479408,0.0567895759167877,0.0214473213612663,0.0149204649814094,0.0302161350561701,0.0610075608176289,0.0707881279192602,0.0187669206905767,0.0239437955102466,0.067238001224117,0.0254972760899377,0.023472595228413,0.0208232211092076,0.0187358515626065
"TALL_006",0.30336937432156,0.109803763692007,0.0161622661229574,0.021999550551743,0.0461913920574215,0.0322343130713002,0.0275736638600471,0.0271708541554753,0.0587397538583797,0.0208929860949324,0.019938045137889,0.0210000728120319,0.039150653582229,0.0673070797457367,0.0203604012037915,0.0223365971087596,0.0498484196552929,0.0275743891586604,0.0253962629067699,0.0192596732961337,0.0236904876068819
"TALL_007",0.315467068247537,0.150951171325259,0.0210016773318965,0.025812171317755,0.0432260342656096,0.0232775812075195,0.031004663664716,0.0284241479254687,0.053677473897138,0.0193143424680849,0.0246816295845847,0.0156818744282431,0.0239538706040084,0.0500400551377162,0.0195107504571057,0.0204252304554878,0.0368317012325208,0.0270813387926562,0.0245821659214432,0.017648158005636,0.0274068937296133
"TALL_009",0.272110279402362,0.0782175225260009,0.0139655319386017,0.0196925707656823,0.0397772286481828,0.0605955080238059,0.0232881978699499,0.0242307029991629,0.0541138838164168,0.0227242520430044,0.0170587571422108,0.024795027662196,0.0464058257540256,0.0916776935252873,0.0242334079162302,0.0208451122473641,0.0746820716343812,0.0258436939283947,0.0254496086053199,0.0200116669847452,0.0202814565666752
"TALL_044",0.264590190284661,0.0773666471544211,0.0153460858772839,0.0207077338012015,0.0431098227726216,0.0802131015231601,0.0231939041147942,0.023781086726744,0.0531395031534519,0.0223639200742437,0.0164364387213687,0.0268468139034083,0.0484269739791117,0.0783081652998208,0.0220010672580735,0.0214251228519026,0.0728598615720878,0.0254461564609736,0.0242281538670002,0.0204375586711549,0.0197716919325155
"TALL_051",0.259324631899713,0.0752677175410598,0.015274124389514,0.0203853252708108,0.048732509884454,0.0829679036812161,0.022834192258139,0.0235654297870015,0.0554208144806651,0.0217911569299155,0.0154438605245408,0.0297288002691508,0.0574485652381527,0.0709750914985519,0.019965539436033,0.0229037110189587,0.0689485470438437,0.0256143533591991,0.0234945887168149,0.0209811503796951,0.0189319863925703
"TALL_054",0.262679756123174,0.0754368972536515,0.0147313830350494,0.0198678999167456,0.0512456445756687,0.0745472494281821,0.023163096874457,0.0237094954014786,0.0574034262613824,0.0214886440071926,0.0150760723198676,0.0298425197196536,0.0602994686887845,0.0721349559168627,0.0188884317079908,0.0240673933685319,0.0666442663969575,0.0255572519343046,0.0235826885358526,0.0207393730795982,0.0188940854546142
"UNDE_001",0.280874141868018,0.225865174362818,0.0486353983029597,0.0233729900898595,0.0363674867705859,0.0228748314683324,0.0254318400134857,0.0225879050281079,0.0274072677981278,0.0155005489629198,0.0278363625027207,0.0215690613633406,0.0160919465950073,0.0306633256471222,0.0214403062083391,0.0269181326214584,0.0276285490830412,0.0230990006376214,0.0234012928672655,0.016965633041995,0.035468804766874
"UNDE_006",0.287980041448982,0.200540285425027,0.0402857393048431,0.0212843389672444,0.0288445280228235,0.021600164626585,0.0243060544688596,0.0226236152894433,0.0269300323879243,0.0170416109102814,0.029224407598024,0.0201358961428287,0.016186867203179,0.0492276092473706,0.0292760860335032,0.0243451503807538,0.0374555155155248,0.0232122617380323,0.0262834158424137,0.0170462181314311,0.0361701613149252
"UNDE_007",0.28441220949912,0.214548750165115,0.0445375159926745,0.0222951345324646,0.0320233639546455,0.021814043060213,0.0249689885474011,0.0226469933857552,0.0269919942903956,0.0163426102600881,0.0288368638634107,0.0206066257334649,0.0157646686803114,0.040154600093951,0.0253863262149502,0.0252907691284463,0.0324272549447715,0.0231179463963343,0.0249033206157404,0.0169191001406532,0.0360109205000934
"UNDE_008",0.28197173921952,0.220083083630448,0.0467333815726027,0.0227927847874401,0.0327645248722004,0.0225489305078653,0.0251022713083846,0.0225122467863202,0.0264054354277318,0.015964525103436,0.0288719872002888,0.0204509662159276,0.015050787945505,0.0374553158004735,0.0245877102127817,0.0253837647560332,0.0310234377507453,0.0229718363841067,0.0243817722601685,0.0168266300580807,0.0361168681999392
"UNDE_013",0.28326140384682,0.216280631898377,0.0452331988119289,0.0225670264221158,0.031385880315347,0.0222883738938771,0.0249709671350438,0.0225011968451118,0.0263528402292308,0.0163206869151385,0.0293942663988521,0.0201415199054709,0.0150630015985488,0.0399808776399055,0.0258154179183917,0.0248640712914974,0.0324918880014476,0.0229330573086429,0.0248744855069941,0.0168504947554075,0.0364287133618509
"UNDE_014",0.283569269932068,0.2153871612982,0.0449772411143953,0.0223124136166326,0.0313299413251553,0.0222065569784692,0.0247883897419015,0.0225050774614083,0.0265667549728978,0.0162929693105924,0.0291622489344561,0.0203569213415449,0.0153287250855828,0.0402674653291334,0.0258733607860415,0.0252825841648835,0.0325858885731274,0.0230126370112573,0.0250274619519486,0.0168502014000724,0.0363167296702315
"UNDE_017",0.285006952784048,0.214400603535216,0.0441513604123144,0.0223497725943115,0.0330550197793921,0.0218823573605237,0.0249110097062811,0.0226512238000066,0.0273505039849375,0.0161561725941372,0.0286215489789229,0.0210500652247539,0.0164023701618298,0.0386342300342398,0.0247030121790565,0.0260826143520418,0.0316501580489367,0.0231445939743206,0.0248584442673761,0.0170655300371839,0.0358724561901698
"UNDE_019",0.285026241357224,0.214203322346074,0.0445102916920671,0.0223583510915938,0.0323900910800494,0.0217472502500674,0.0249896975211039,0.0226713487340595,0.0269630082992212,0.0162803354480316,0.0288224545941829,0.0207057369878113,0.0158243613095356,0.0393737148384024,0.0252535121219722,0.0256181255832479,0.0321269428331461,0.0232085537336973,0.0249632257141249,0.0170058107547863,0.035957623709601
"UNDE_027",0.282535572481388,0.217579831206604,0.0454441688890872,0.0225279363365731,0.0310347780290172,0.0222641442168504,0.0248908849035117,0.0224238894092566,0.0260810206948125,0.016237551996684,0.0295291557260064,0.0200276940372057,0.0149293533198995,0.0399364183661409,0.0260006831597802,0.0249347778625952,0.0325355220132439,0.0227941198022467,0.0249730849479211,0.0167698708131041,0.0365495417880716
"UNDE_032",0.284671914496037,0.21262539468119,0.0441176318373664,0.0222696706849453,0.0321135848287065,0.0222632997605623,0.0248903278349268,0.0226162665495766,0.0270302092510105,0.0163727879882268,0.0285067216074653,0.020828242543631,0.0160686227940455,0.0407926639126859,0.0257250855240235,0.0255394547935848,0.0329584743040173,0.0230657737231617,0.0248670092483427,0.0169957156841053,0.0356811479523894
"UNDE_034",0.282051804660478,0.218560338959719,0.0459905539028224,0.0228736437696899,0.030313105137898,0.0223580536614274,0.0250430334654706,0.0224149239273341,0.025889706806074,0.016296104526258,0.0299070903789265,0.0195381305699994,0.0143808036307535,0.0399763190329837,0.0265316947755072,0.0242985253798859,0.0324510965561459,0.0228686222435412,0.0249332948985097,0.0166891350644394,0.0366340186521362
"UNDE_035",0.285090386598262,0.214693403894724,0.0442873820856481,0.022125007623749,0.0327876791772593,0.0212595257340357,0.0249291937680087,0.0226538328357643,0.0273335124421346,0.0160936622110737,0.0283560287963399,0.0209371639180118,0.0163041292290503,0.0397027366422261,0.0249581548929444,0.0259117326356061,0.0317532285305434,0.0231342391039782,0.024874700164747,0.0169015102820761,0.0359127894338172
"UNDE_037",0.281808388494212,0.280716181622498,0.0461182446691769,0.0220956502948201,0.0354877954036564,0.00724439734080517,0.027147214530371,0.0231470659658389,0.0272215537489895,0.0127345532623345,0.0302442861820434,0.0149049875717696,0.0120220369293329,0.0238825126371902,0.0171367837893615,0.0256960955903277,0.0160381572736968,0.0220067791228666,0.0220764499694619,0.0143324609025936,0.0379384046986526
"UNDE_043",0.270966857147239,0.15598368648728,0.0411287028325352,0.021469526760844,0.0282643655380363,0.0481477240852981,0.0220677420525853,0.0212742706951686,0.0256992122646546,0.0193678211967426,0.0265014054663023,0.0263314707079151,0.0195443663217518,0.0588649147248769,0.0340619613150637,0.0244671973784431,0.054573512995113,0.0230687780922106,0.026659088100102,0.0188149047544981,0.0327424910833405
"UNDE_044",0.263317607186898,0.139548644767376,0.0392371856429231,0.0207667012062996,0.0272636002129245,0.0601455447016624,0.0210355415115157,0.0206624626962769,0.0252651970514633,0.0199889283744496,0.0252318821320761,0.028163325155727,0.0210666034682611,0.0653772605952943,0.0360262315299485,0.0241614480326086,0.0626307735057789,0.0227955218262467,0.0267073378238193,0.0192514998634421,0.0313567027150091
"WOOD_001",0.354711557303449,0.0608517768865703,0.0503417064426195,0.0151395065755768,0.0126684598767584,0.00779833306316646,0.0229214625432534,0.030002624854591,0.0207929106020798,0.019244692465326,0.0537774215203708,0.0075121322363387,0.00668689666385262,0.0708261678820763,0.0738067829059312,0.0206568325541003,0.048044028912953,0.020533170772272,0.0500986211906341,0.0123976640839699,0.0411872506641108
"WOOD_002",0.353069153060566,0.0591876831678232,0.0482199982502523,0.0147662843094361,0.0123608708677373,0.00755773063936886,0.0223924527242672,0.0297049011482464,0.0206908168596312,0.0192637910715092,0.0532533700791022,0.00750059561244402,0.00681772213159754,0.0756437545280004,0.0751952247013674,0.0204849622528317,0.0498298079937053,0.0204691946930943,0.0503374891494644,0.0124357412740287,0.040818455485526
"WOOD_003",0.354238078100362,0.0614466551253749,0.0511670317720758,0.0151313673715189,0.0127205134990041,0.00783827493760871,0.0229328676313751,0.0300357655294452,0.0206643533786755,0.018903258289333,0.0542970440531555,0.00741444173306386,0.00663515778883339,0.0707776106846238,0.0731818267867276,0.0207113843364582,0.0476861181014771,0.0203850943701019,0.0499994020740283,0.0123791683843686,0.0414545860523882
"WOOD_005",0.348584969824272,0.0577122000520536,0.04628209645823,0.0142644360611795,0.0115414460444091,0.00742738996728641,0.0220454553212809,0.0292555701381295,0.0201257434851067,0.01902852146748,0.0536320467745996,0.00707495793872276,0.00656871742537502,0.0832961793800844,0.0786215747970022,0.0196075197716718,0.0518570136235524,0.0198377362291574,0.0504808454041651,0.0120436072725902,0.0407119725636516
"WOOD_021",0.351069298315457,0.0598604540874188,0.0491658784802635,0.0146975899737557,0.0122936400523588,0.00763606373915621,0.0224327543754366,0.0296592194784149,0.0204340813376944,0.0189514101560004,0.0537840671093758,0.00732279970682182,0.00663854869688265,0.0771660023321892,0.0755364002593318,0.0203367165117728,0.0496283147634746,0.0201153099552113,0.0499711548821812,0.012248966024484,0.0410513297623184
"WOOD_022",0.34803734039708,0.0556365863958174,0.044471928162921,0.0140376329524506,0.0112891505260792,0.0071968137913293,0.021780481261993,0.0291849829326102,0.0202874468618137,0.0193397989991006,0.0529347886253089,0.0071605360353825,0.00666581119155663,0.085119019280007,0.0810170127564141,0.0194659577683572,0.0531847012136721,0.0200372428948998,0.0509188769619493,0.0120284986312933,0.0402053923599639
"WOOD_024",0.350236054942642,0.0585540663942964,0.0476635710734241,0.0146534745313257,0.0118882329136658,0.00754910941628272,0.0222683841961649,0.0295007906479881,0.0202262207935203,0.0192402924962567,0.0537444590234906,0.00726288249747643,0.00655402684721738,0.0786485008892831,0.0775007719734992,0.0199670375120063,0.0509284752968051,0.0201508174761408,0.0504178444809295,0.012202912221717,0.0408420743758674
"WOOD_042",0.355449779688014,0.0632063090045055,0.0539231303180803,0.0156482067083204,0.0138260100530085,0.00810783533951195,0.023232950838614,0.0302442386026984,0.0209921298893314,0.0188721772440445,0.0537355740892726,0.00768173614290045,0.00675849562443584,0.0672855773877322,0.0699337277087059,0.0214127703459212,0.0460804417455438,0.0206136049975705,0.0491969897265448,0.0124866529234119,0.0413116616218324
"WOOD_043",0.351567295816249,0.0601872475144349,0.0496660606981893,0.0149657961284174,0.0122803558932698,0.00776199611879485,0.022610450805829,0.0297515976125154,0.0203962616381785,0.0190186064808748,0.0541256602556738,0.00727853215287701,0.00654176597303426,0.0753081797148992,0.0754054791403463,0.0201912570124486,0.0493312065938311,0.0202218959387698,0.0500053839909155,0.0122198196238102,0.0411651508966413
"WOOD_044",0.352093003732319,0.0614744223560754,0.0507084010661886,0.0150553911490909,0.0124659192075128,0.007842736943162,0.0227842020449297,0.0296338505654383,0.0203264850470361,0.0188545443154564,0.0542063547278801,0.0072682072084023,0.00655394889266708,0.073780191001291,0.0742597303074815,0.0203825890328355,0.0487154622353047,0.0201219905036076,0.0497689610571534,0.0122502993596606,0.0414533092465065
