"","mean.other","mean.Mortierellales","mean.Filobasidiales","mean.Tremellales","mean.Umbelopsidales","mean.Russulales","mean.Hypocreales","mean.Eurotiales","mean.Chaetothyriales","mean.Cantharellales","mean.Sordariales","mean.Atheliales","mean.Agaricales","mean.Sebacinales","mean.Helotiales","mean.Thelephorales","mean.Pezizales","mean.Boletales","mean.Pleosporales","mean.Mytilinidales"
"CPER_047-M-33-17-20140717",0.126061374096269,0.0663912456339207,0.0295566350692956,0.0237763793265383,0.0146162535731408,0.00804089088013384,0.096516697751188,0.0196998801485137,0.0210025347981305,0.0211361735616277,0.0617902043692832,0.00920301089702742,0.215600546967432,0.0410005444636106,0.0322789678022074,0.0453830587412397,0.0605286836347116,0.0153546384385187,0.0760245696243302,0.0160377102228811
"DSNY_001-M-1-6-20140813",0.118712533121592,0.0348017585071609,0.015773736631684,0.0296900303619616,0.0295721925885247,0.159483757112626,0.0300004364502838,0.0318597869559686,0.053700770413059,0.041293932964302,0.0297213231980411,0.0329639956249162,0.0895712192715149,0.0165391083372522,0.0377447356805099,0.0872084088641808,0.0336745208887174,0.0385353006075337,0.0683991800371292,0.0207532723830412
"DSNY_001-M-17-9-20140701",0.119057230700625,0.0348958386930402,0.0158183315692738,0.0297809686306454,0.0329506150358218,0.15521276467361,0.0291503061821825,0.0327283822666351,0.0557932193495709,0.0433623098002011,0.0287486866095813,0.0354578375440775,0.0884030651037942,0.0157064930886028,0.0404460727351956,0.0832684026735562,0.0326170611767283,0.0393468759722786,0.0661048170549838,0.0211507211395959
"DSNY_001-M-22-32-20140909",0.118883626260384,0.0347476354095959,0.0157539107549329,0.0296767152185901,0.0327539394635975,0.155095469338793,0.029249358101028,0.0327999058819187,0.0559437685376858,0.0437983687957854,0.028705098494842,0.0354395849108004,0.0883110126543397,0.0156931438374412,0.0402948327782298,0.083478917161473,0.0326926741686753,0.0393345282645643,0.0662043555711989,0.0211431543961236
"DSNY_001-M-29-37-20140701",0.118928924237511,0.0347441767422081,0.0156678655728476,0.0297290190072516,0.0328202158883674,0.154655341729397,0.0292593068660958,0.0327705546339184,0.0556914890450181,0.0437840613383793,0.0285878678621282,0.0353809526228473,0.0885247129369342,0.0157135132580834,0.0403594857802577,0.0839912987737048,0.0327730241951148,0.0393532254535607,0.0661724018884351,0.0210925621679388
"DSNY_001-M-7-0-20140909",0.118764616706168,0.0347291557712911,0.0157363740660912,0.0296137223713954,0.0325234755108385,0.155272082984806,0.0293809431152258,0.0326004963017107,0.0556011417744366,0.0437628675296127,0.028696002720641,0.0352337012977364,0.0888232697061332,0.0157537359761254,0.0398687830187051,0.0842551396086663,0.0327622661166625,0.0392096621417856,0.0663162969021374,0.0210962663798319
"DSNY_001-M-7-5-20140813",0.118058080631264,0.0340740858403308,0.0151126136708088,0.028977754329773,0.0317889531729033,0.151103034600654,0.0290237958086653,0.0325121021817669,0.0555385047983713,0.0445119183725029,0.0284471785144383,0.0350443265575734,0.0928293430995191,0.0161593076535085,0.0396916700578597,0.0866070617928144,0.0335969727062173,0.0395049608590549,0.0664299015726787,0.0209884337792962
"DSNY_001-M-9-11-20140701",0.118975493143355,0.0347773092982263,0.0157760501879715,0.0298022135033394,0.0328203243450015,0.154520462956501,0.0293071076321595,0.0328252030920622,0.0558674315318685,0.0439867195559032,0.0287546179035643,0.0352598549465479,0.0885836388301718,0.0157056185751318,0.0404173800241714,0.0834895560769883,0.0326545947055371,0.039398530149673,0.065969980102793,0.0211079134390338
"DSNY_002-M-10-34-20140910",0.120745949161778,0.0364103053149787,0.0170153077727602,0.0309622024464646,0.0390601973828741,0.155688543297483,0.0289665211096972,0.0341543708050932,0.0588983779228239,0.0451162519167029,0.0280564149608975,0.0392103737862289,0.0785583119453171,0.0138224928301596,0.0453804749732553,0.0734298100985184,0.0300444735083832,0.0399057744218219,0.062933346331886,0.0216405000128761
"DSNY_002-M-11-0-20140813",0.120561541324194,0.0360820806459356,0.0168062524067743,0.0308153722039009,0.0395816603445246,0.154596160251125,0.0288542669875747,0.0343376777356214,0.0592080822988057,0.0459124492740424,0.0278624212064305,0.0394018072872539,0.0789121163089437,0.0138321520538601,0.045711997340912,0.0730397986618618,0.0300314397353176,0.0398763681473171,0.062726136723951,0.0218502190616544
"DSNY_002-M-25-6-20140910",0.121061983716185,0.0363141686334081,0.0170457854282239,0.0312784607469566,0.0386947879894863,0.157075546326142,0.0291195146295216,0.0340754112128717,0.0585251583172478,0.0445196075181456,0.0281321774399325,0.0389146194309683,0.0778065223974203,0.0139298000740054,0.0448976902468023,0.0734461359080443,0.0302224118139386,0.0396777012465814,0.0634164160191362,0.0218461009049827
"DSNY_002-M-30-5-20140813",0.121922037685486,0.0361969520366985,0.0166671100176789,0.0310639197968122,0.0399833677610286,0.15192464888168,0.0285882697835294,0.0348936761292035,0.0607160910765607,0.0460651426179303,0.0272352427944459,0.0407035857774847,0.0773803393523066,0.0136638615462446,0.046623260724057,0.072149763564591,0.0296788126559011,0.0405337543417556,0.061799988897506,0.0222101745590991
"DSNY_002-M-9-4-20140910",0.120643796189688,0.0361943189214353,0.01670462108841,0.0307370848315948,0.0392947321378862,0.154664984633444,0.0288951774532566,0.0344201244164733,0.0587809732688452,0.0455400782406644,0.0278545312437807,0.0391720657793361,0.0791501034220944,0.013879438039795,0.0454743085361088,0.0736416722407704,0.0301386586508545,0.0402474165958749,0.0628717572083651,0.021694157101322
"DSNY_003-M-1-7-20140813",0.123417628683726,0.0377850459694062,0.0159956970360927,0.0307349308447546,0.0379339119096819,0.136512715070686,0.0325356163458315,0.0346980352498659,0.0598865613935859,0.0468597748981048,0.0281717653985053,0.0383077411412645,0.0841390978021321,0.0145735134819183,0.0463320947932416,0.0751577547151807,0.0307920923465746,0.0400922601301181,0.0643827562826845,0.0216910065066446
"DSNY_003-M-3-26-20140813",0.117936656408635,0.0344512354234166,0.01377033989164,0.0280832437686306,0.0480968815514619,0.115931616597541,0.028502365435558,0.0364466978685203,0.0666198706419093,0.0586449927141999,0.0242088135068633,0.0458828247113152,0.0912940984649654,0.0131824147480418,0.0533559561635224,0.0710944840790238,0.0300675610603466,0.042649072376008,0.0574150155562455,0.0223658590321556
"DSNY_003-M-33-0-20140813",0.116263642748552,0.0343918816869218,0.0131175481117705,0.0271252006278728,0.0505453037680359,0.11009671570568,0.028209813971128,0.0365267391182351,0.0667985766402752,0.0607708706567565,0.02377617963604,0.045618204994138,0.095641507785331,0.0129541197836999,0.0541076700487819,0.0712451498889697,0.030559475981338,0.0428554583153921,0.0572434199118949,0.0221525206191861
"DSNY_004-M-21-38-20140813",0.122669178636201,0.0374247878611997,0.017396859353979,0.031716942986783,0.0530606691433866,0.144502100566725,0.0272790051227207,0.0371539877955161,0.0656539227965049,0.0495899070779565,0.0252762192404734,0.0473159429548937,0.0671446670322668,0.011168257256781,0.0557714411761244,0.0592306041909772,0.0263548032217853,0.0417900706947184,0.0565872053527259,0.0229134275382818
"DSNY_009-M-2-0-20140813",0.12438295818516,0.0382631013949361,0.0188770527843233,0.0334490364644258,0.0349322159244085,0.171129384502045,0.030602738882085,0.0338098203511612,0.0564576731215927,0.0391854541644847,0.0299119600698598,0.0365023421017134,0.0693512414923388,0.0141274267873722,0.0429526459633211,0.0712764992285911,0.0290411748673092,0.0387271623541404,0.0653201157804566,0.0216999955802748
"DSNY_009-M-26-3-20140701",0.123563715774173,0.037793852453784,0.018301860303711,0.0328932237218422,0.0360732352885441,0.167713074781296,0.0302877180613559,0.034000915567171,0.0572227783355003,0.0404928651583296,0.0294953832992636,0.0369997595916832,0.0712922061313458,0.0139506335560327,0.04335444537118,0.0715862234415513,0.0293206315578616,0.0390848400066376,0.064858706165382,0.0217139314333554
"DSNY_009-M-29-2-20140701",0.123647766295056,0.037832644037179,0.0183518462161663,0.032812455958688,0.0360764805881252,0.167420671471128,0.0302365486834353,0.0339451807864162,0.0570545328027934,0.0404729619427943,0.0294763029279619,0.0371643264831277,0.0714356002050466,0.0139925145747517,0.0434853889068812,0.0717251722551763,0.0293296828876886,0.0391089692777736,0.0647878679480902,0.0216430857517202
"DSNY_009-M-33-11-20140910",0.123690949662183,0.0378521951962514,0.0183956774648565,0.0328402867932915,0.0361669775585965,0.1673112995933,0.0302581359018241,0.0339699861564543,0.0572923348880429,0.0405857835816355,0.0293887689410737,0.0371422045510833,0.0713302491702212,0.0139482151378861,0.0437875577191519,0.0713673021609467,0.0292266761711172,0.0390064728336389,0.064734048682568,0.0217048778358774
"DSNY_009-M-39-30-20140813",0.12361981838431,0.0376378827653955,0.0180972506985319,0.0325657585303251,0.0367920199601255,0.16487205502663,0.0300340143898564,0.0341637002174453,0.0578093796887285,0.0413533629105165,0.029131602874229,0.0376250694982728,0.0720578726135307,0.0139111888112222,0.044189394822301,0.0714552632694957,0.0293146684548744,0.0392924969459303,0.0643094215062873,0.021767778631992
"DSNY_009-M-8-11-20140813",0.12383841922404,0.037388835165759,0.0181744089249429,0.0328638859148642,0.0349977163720664,0.165511805143526,0.0299853908393239,0.033990905807277,0.0576798614177739,0.0410373442890222,0.0291171365358922,0.0377380259585852,0.07211999739017,0.0144163699766898,0.0434746780106504,0.0729523509389563,0.0292866628992531,0.0391187894333844,0.0643339644611511,0.0219734512966712
"DSNY_016-M-0-30-20140910",0.118544785927537,0.0352721164127198,0.017059011186941,0.0309515849373511,0.024819634344509,0.173919122186997,0.0315590287719439,0.0302936462149909,0.0497009046306738,0.03642280405601,0.0319295344200696,0.0295100869553844,0.0855096049594759,0.0177836196654067,0.0338551096995455,0.0905981750707384,0.0337127243209765,0.0367360664437801,0.0716729655978003,0.0201494741971499
"DSNY_016-M-16-7-20140910",0.118719795912351,0.0351637542059053,0.016975363655307,0.0310077705942866,0.0249371350122824,0.173391574776471,0.0315206851289608,0.0304916812755519,0.049955680167669,0.0363506637532255,0.0318608687954314,0.0295411598096683,0.0853707907503474,0.0178286477627018,0.0339897159655556,0.0901894756561125,0.0338479028616801,0.0368944819679991,0.0718216214991904,0.0201412304493024
"DSNY_016-M-23-38-20140910",0.118398806353868,0.0352522493335112,0.0169384439321723,0.0308047960459012,0.0250284275958624,0.173045308010211,0.0312510828714369,0.0304906972377505,0.049787393066419,0.0364838719606858,0.0318951117316335,0.0296702633810742,0.0863472190646841,0.0177842178710153,0.0339517878018242,0.0905589359163435,0.0337774831841124,0.0368891902255474,0.0714887400091705,0.020155974406776
"DSNY_016-M-35-24-20140701",0.118587523039776,0.035254905943206,0.0168686075365433,0.0309102108726146,0.0249456736209113,0.173446646213159,0.0313398683748774,0.0303540782970155,0.049880204919479,0.0364069803688304,0.032220384304229,0.0294926233728166,0.0855647325133397,0.0178156897643252,0.0338154015027741,0.0906192466355072,0.0337610140418936,0.0369788528023284,0.0715224490352918,0.0202149068410826
"DSNY_016-M-5-26-20140701",0.118624148349033,0.035328636492486,0.0168804283118363,0.0309740254685115,0.0248280663656608,0.173461992760231,0.0315315316273052,0.0303344614851408,0.0498166122644527,0.0363690286745533,0.0321721684411505,0.0294221416253499,0.0855317735720042,0.0179611596397771,0.0340026613781102,0.0903545280082583,0.0337215627843115,0.0366254260012199,0.0718382429164432,0.0202214038341648
"DSNY_016-M-6-12-20140813",0.117254478650249,0.0355871695982573,0.0177773672013276,0.0316732993319003,0.0196423581042096,0.189648579481445,0.0332534733345137,0.0285885443525952,0.0450939112862865,0.030861647099493,0.0348685398908575,0.0250005005999093,0.0819136593316181,0.0193319382045497,0.0288304996860727,0.0955979652620769,0.0345561292785433,0.0347088978146956,0.076485425901336,0.0193256155900639
"DSNY_043-M-18-37-20140814",0.11436119005352,0.0318900280812324,0.0139300164721048,0.0276680734402757,0.0250701296138483,0.150501719862184,0.029115554072679,0.0304494809687494,0.0519409059765385,0.0426388075496591,0.0291050527939493,0.0312024102216719,0.104706704727706,0.0188857858414075,0.0338228310989437,0.1007804891871,0.0364788771330105,0.0380347943882048,0.0691511088449216,0.020266039672294
"DSNY_043-M-2-27-20140814",0.105260036973375,0.0275507014010452,0.0112379052323994,0.0238706790752883,0.0186094966567991,0.136655575892847,0.0278033024713917,0.0273896810721357,0.046739192477523,0.0425006094639695,0.0283350561282455,0.0265664680629038,0.133717306634189,0.0229110815508092,0.027509055413152,0.12558640230423,0.0417037666957087,0.0362706374712744,0.0710535623362586,0.0187294826864546
"HARV_001-M-14-7-20140812",0.125773184900766,0.122535574416817,0.0307323946467751,0.0244298043601109,0.0435632995236685,0.0661656250351347,0.0372465677429486,0.0295025454815308,0.0454510219121797,0.0337426825109423,0.0217172852985123,0.0418601380756557,0.120927675433672,0.0333279232378819,0.0667286212414796,0.0579414955807314,0.0304988241916342,0.0232173673441458,0.0213754767031495,0.0232624923622639
"HARV_001-M-15-1-20140812",0.126018736441828,0.123374259631131,0.0311604815773539,0.0244331153786105,0.0438283510668001,0.0665643727246118,0.0376713623775006,0.0294800329125609,0.0454009853784081,0.033508843928054,0.021768894586556,0.0413073529745337,0.119854364648896,0.0328685981354411,0.0671043777876856,0.0575234598382216,0.0305292272795918,0.0231327375505029,0.0214125626798914,0.0230578831018208
"HARV_001-M-39-16-20140812",0.125729594493146,0.123267896673069,0.0310749768461153,0.0244662690218122,0.0437366295532326,0.065886287019579,0.0372870257263236,0.0294934192011511,0.0453165830293903,0.033750922625424,0.0217236278202996,0.041981407726782,0.120445405671892,0.0332385137827244,0.0671841636277544,0.0574557557105207,0.0302683724242919,0.0230967477168754,0.021479179215224,0.0231172221143922
"HARV_001-M-7-0-20140715",0.128936515012515,0.137307162716244,0.0361709326178279,0.0258739834674854,0.0444453226408763,0.0770461493044396,0.041533827136068,0.0288682804431441,0.0414437774126184,0.0280566066166587,0.0249659542442942,0.0352681437813349,0.105636200885113,0.0296061254455566,0.0638344044459222,0.0525113721846788,0.0304394718652845,0.0226218973256067,0.0236338841032054,0.0217999883511267
"HARV_001-O-14-7-20140812",0.126212565328418,0.122592061859769,0.0308523362379789,0.0245896331428134,0.0432119480627451,0.0652941214926287,0.0374771058948531,0.029558010184504,0.0456723656939428,0.0336391771842561,0.021642101935848,0.0419312073774374,0.120805686154673,0.0335790979401192,0.066872524259034,0.0578450491152254,0.0304404326613995,0.0231358804364705,0.0215104970155259,0.0231381980223577
"HARV_001-O-15-1-20140812",0.125812067756837,0.122874155770018,0.0309019153303304,0.0244302553191471,0.0438679894963787,0.0657480617412591,0.0373010371181743,0.0294262384002067,0.045429829031884,0.0336414188257747,0.0217631723810653,0.0416106018158202,0.120714802892815,0.0333237067231988,0.0669689486185867,0.0578997813702781,0.0304487322961999,0.0231815328891702,0.0215053564999947,0.0231503957228611
"HARV_002-M-24-40-20140716",0.136331392887798,0.161307065882883,0.0390286457634283,0.0284127504575699,0.0423294615777612,0.0529694806771745,0.0549473431400867,0.0295104117413805,0.0418655522768678,0.026312464229111,0.0274103619776218,0.0315115627226444,0.0936397375385131,0.0295953348178946,0.066971513409253,0.0430961288217625,0.0276757811707192,0.0210864721928975,0.0247396464245978,0.0212588922900349
"HARV_002-O-33-2-20140716",0.127498202684045,0.12857211085416,0.0266928777315174,0.0237070552660255,0.0514736517713208,0.0369381903999066,0.0428802839845576,0.0313612161002546,0.0509540069418839,0.0406694464858497,0.0199233300444289,0.0442796197233785,0.124499786133709,0.0304834636667795,0.0798406183854493,0.0468183629960668,0.0275096059844227,0.0228147707104826,0.0198921986338588,0.0231912015019026
"HARV_004-M-19-1-20140812",0.140580749212733,0.198799290579349,0.0366772946167257,0.0304701923668116,0.0433714663264411,0.0175018367864595,0.0866636245655641,0.0304702254648724,0.0446267237337545,0.0267718506892292,0.0279108101034411,0.0271647383096725,0.0755420837393745,0.0270208126890287,0.0785163185497939,0.0257749476199135,0.0209291908720985,0.0177611496096101,0.0235749469607865,0.0198717472043406
"HARV_004-M-25-6-20140715",0.140661412800822,0.221794991999854,0.043504701030631,0.0319864540573022,0.0420871465119288,0.0208655917788458,0.0965536817617842,0.0290021983174026,0.0387188015841794,0.0207534123354822,0.0323494065540052,0.0213501998245874,0.0623602755719786,0.023308039439778,0.0711911182183225,0.0225816044140222,0.0203172421570818,0.016721239551196,0.0260171130514879,0.0178753690393082
"HARV_004-M-3-28-20140812",0.14048208365757,0.198908094319555,0.0368133426672806,0.0304739424389455,0.0436965519059643,0.0175555564955461,0.0864453444880945,0.0304413417308285,0.0447461799935994,0.0267678561494985,0.0279668494753952,0.0271523818412352,0.0756899483333397,0.0268657402833014,0.0782948067945569,0.0257744534001588,0.0208936394421263,0.0178652962146621,0.0235527923799284,0.0196137979884138
"HARV_004-M-9-34-20140812",0.140134842648284,0.19899908223766,0.0367068496590201,0.0303292877558569,0.044011032622275,0.0175151062619931,0.0868403765888962,0.0305207017529599,0.0446740782243295,0.0268507761419024,0.027721821128315,0.0270132720165676,0.0759004944564823,0.0268348945972657,0.0782337001576204,0.0257199106115455,0.0208839273883724,0.0177392869192741,0.0235499315680617,0.0198206272633177
"HARV_004-M-9-4-20140715",0.139104530098307,0.213473473455613,0.0393993627834458,0.0299005699064306,0.04922264328387,0.0189290387907178,0.0907565399773294,0.0299822567619966,0.0411450902018226,0.0239237750605373,0.0296282467771932,0.0235408615554042,0.0679386134141672,0.0221655931654547,0.0780461126804471,0.0224252221076625,0.0203744617367948,0.0173426447246259,0.0245326486237771,0.0181683148944038
"HARV_004-O-10-34-20140715",0.140740619310041,0.166194025736246,0.0318373823300111,0.0324204159858763,0.0290003814217651,0.0151019116875257,0.078971500303399,0.0313890657009285,0.0520614558757345,0.0328283692555671,0.0251283092249742,0.0351817887257365,0.092036586772334,0.0411355555809107,0.0755278530948581,0.0345910517378748,0.0218378622467957,0.0185902971829026,0.0218975491302437,0.0235280186962749
"HARV_004-O-19-1-20140812",0.14052178836329,0.198571656823888,0.0366031907400337,0.0307234205971976,0.0430315690266469,0.0176504462283153,0.0861643818277337,0.0307787367544262,0.0447258809825339,0.0268703654779416,0.0278671181565718,0.0270527560485719,0.0757267177636204,0.0273056515469967,0.0783550205107662,0.0259883157059556,0.0208771581042582,0.0178567983368835,0.0236313143213526,0.019697712683016
"HARV_004-O-25-6-20140715",0.142498315230554,0.176356223426543,0.0350449014802708,0.0339632454958886,0.0275459004344452,0.0167334174532117,0.0839697780033132,0.0307196252509358,0.049071211312827,0.0290855888571399,0.027415353344678,0.0317533235524827,0.0845466959753337,0.040462424847255,0.0714276646188672,0.033536158839829,0.0217233366752179,0.0181336785047738,0.0231277138657791,0.0228854428306538
"HARV_004-O-3-28-20140812",0.140314759177306,0.198205909973464,0.0366660931179135,0.0304076391298102,0.0437635836753463,0.0176415144538838,0.086990451343773,0.0302984744804398,0.0445384905375535,0.0269504131553825,0.0279260790137231,0.0269252879193442,0.0759952782071417,0.0271045588686279,0.078446352307586,0.0258452795184266,0.0209110011188869,0.017826091036252,0.0234555913475633,0.019787151617576
"HARV_010-M-2-0-20140715",0.122069931913237,0.121815472333594,0.0312944539948214,0.0231427563702307,0.0485188097817433,0.0803191442048307,0.0354575551029766,0.0287809049933503,0.042905995612287,0.0321953249600792,0.0217111540084415,0.0400847840403062,0.120186733684298,0.0292054460583821,0.0660403443307725,0.0574443720750236,0.0315389431840161,0.0235633026605646,0.0216484797877151,0.0220760909033306
"HARV_010-M-8-11-20140715",0.120051159943536,0.116447836740925,0.0290192549235114,0.0222031452525519,0.0518281313353627,0.0734100965573502,0.0332878669890914,0.0292624131847114,0.0446889721007925,0.0354602538492608,0.0203179509551961,0.0427797220702472,0.12711438256596,0.0287242079633417,0.0694600063374747,0.0575697913032205,0.0312788792342697,0.0240507073494992,0.020582741558946,0.0224624797847516
"HARV_010-O-2-0-20140715",0.115679062604749,0.0889038436653336,0.0234821855327484,0.0232541062051343,0.027231953119648,0.0605893628498696,0.0287489048442137,0.0283251615544449,0.0505805848897974,0.041237134004378,0.017197902833053,0.0550132654917277,0.149988498781026,0.0494020347965204,0.0597535430076859,0.0816586518670124,0.0310829676389782,0.0232604591674438,0.0179277872706116,0.0266825898756248
"HARV_010-O-39-30-20140715",0.117945746938787,0.0953395298753153,0.0251022613941021,0.0230691866831187,0.0317926219998642,0.065632054845325,0.0299608098753259,0.0286445817373478,0.0487339210370438,0.0392497878665071,0.0181275871393758,0.0514354641533474,0.144814357496676,0.0434712056109532,0.0614338225598448,0.0759250004253874,0.0315578867223337,0.0235091215813009,0.0187964307045245,0.0254586213535194
"HARV_010-O-8-11-20140715",0.116716855719882,0.0903274723677953,0.024769517940507,0.0241856547576918,0.0249935642288069,0.0644714200481496,0.0296671569105931,0.0280449232106427,0.049194539481649,0.0388081468857486,0.0180868705501088,0.0528860845494326,0.146009622834603,0.0517201442104742,0.0568729982818135,0.0833850732143105,0.0316493236359056,0.023039600238655,0.018547945652583,0.0266230852806475
"HARV_013-M-0-13-20140812",0.127504538480162,0.129087497556594,0.0343843936211543,0.0257316859933301,0.0411525265279031,0.0780097686989832,0.0390553840348677,0.0288653882125319,0.0422592156534,0.0292794430073897,0.0238588489332412,0.0374035582299503,0.11206084290399,0.032322288806662,0.0624358719114574,0.057413848982635,0.030926552655422,0.0228157396346622,0.0229984992596525,0.0224341068960108
"HARV_013-M-14-6-20140812",0.127684216120806,0.130256877544846,0.0347033497148825,0.025574758808968,0.0416375271944493,0.0771244823312398,0.0396208987012078,0.0287156978799231,0.0422478699129471,0.0293325313142074,0.0238799553896671,0.0372863420141082,0.111385717453761,0.0320542044834074,0.0629780842855453,0.0564614580148291,0.0308974810991912,0.0227734764917225,0.0229358259268423,0.0224492453174494
"HARV_013-M-28-3-20140812",0.12730340325238,0.12912307446732,0.0345086598092913,0.0255529030864194,0.0413694611119317,0.0781620962792444,0.0390705798467225,0.0287180160090156,0.0423549495103818,0.0293653626924684,0.0239286195827643,0.0374753695947884,0.112067138705383,0.0322812772942287,0.0626128592970611,0.0570673601213934,0.030866961899604,0.0227934493312593,0.0229976372062795,0.0223808209020635
"HARV_013-O-14-6-20140812",0.127810126970275,0.130588416246507,0.0349340891508894,0.0255582496784162,0.0414196542607683,0.0775525748757286,0.039486814153218,0.0286093929296886,0.0421674807415969,0.0290583839529968,0.024093485962607,0.0373129851588663,0.110695953063158,0.0323045867243257,0.0633070886548079,0.0562935928746899,0.030703450676582,0.0227856666185772,0.023003240893356,0.0223147664129451
"HARV_013-O-15-7-20140717",0.128191751419731,0.128575771727509,0.0346460847993024,0.0259375955983231,0.0388669780493083,0.0780127730669959,0.0392688144316614,0.0285801896942324,0.0423207097760666,0.0290616126244264,0.0241158497529012,0.0374619176558638,0.111951899989254,0.0336442233193824,0.0616791006297839,0.0583827988608529,0.0309884525798872,0.022724432945352,0.0230035016547301,0.0225855414244362
"HARV_013-O-28-3-20140812",0.127277588430092,0.128824679549019,0.0343161417004085,0.0255643458093556,0.0410276625533637,0.0781160455077021,0.0389022767649976,0.028544752143215,0.0423283787441988,0.0293100102888324,0.0240157571619946,0.0374114127602961,0.112655295048555,0.032476587696239,0.0624590528233452,0.0574656133406824,0.0311268268277018,0.0228687918104037,0.0228757537083868,0.0224330273312106
"HARV_016-M-0-30-20140715",0.129740141672394,0.144571903245142,0.0399373157605113,0.0278147086073982,0.0382280968882984,0.0879784115621618,0.0467121199381635,0.0279263169168612,0.0392501698095015,0.0242568207821208,0.0268803322278457,0.0326456298225993,0.094253299424592,0.0308638048973244,0.0592728028799931,0.0528609624595634,0.0294479525236495,0.0215591490763768,0.0242455756999724,0.0215544858055308
"HARV_016-M-16-7-20140715",0.128898425125953,0.140826125570037,0.0382868477802465,0.0272218535160806,0.0391527456018486,0.0855188468458187,0.045209668826651,0.0281839229753635,0.040282028671935,0.0257717148587158,0.0256296773364916,0.0342409950315879,0.0981425177011595,0.0310900228563615,0.0608357061886337,0.0538889686974853,0.0295031157903167,0.0218375326014322,0.0237243545950273,0.0217549294288543
"HARV_016-O-0-30-20140715",0.116584768766989,0.0904171232191835,0.0248948916511069,0.0262421276505573,0.0201489327776691,0.0546545788965467,0.0328447568723549,0.0285005768424696,0.0520666530770286,0.0395204684201914,0.0179790905819456,0.056499288344807,0.13901928712458,0.0610163341068488,0.0565538797969562,0.0845951529820546,0.0295451491545899,0.0224380829511259,0.0180937629800139,0.0283850938029816
"HARV_020-M-12-33-20140812",0.121063795310492,0.265843901220185,0.0335846585781897,0.0273300342256437,0.0616539549394106,0.00383981738583866,0.151924672465366,0.0277105148369492,0.0371190993640385,0.0204065971779256,0.0271190482316333,0.0153537256553498,0.0384008731033815,0.0121961072302098,0.0915450866883237,0.00766581920112752,0.0114592967748658,0.0121245559891769,0.0203619855143862,0.0132964561075061
"HARV_020-M-30-27-20140812",0.121040914887871,0.265991390463191,0.0336028039323726,0.0272574763115268,0.061352700768453,0.00380758286840926,0.151557534015802,0.0277655035564797,0.0369825824727013,0.0203704826076856,0.0271751985262244,0.0153680523779447,0.0385264597851319,0.0122479343413726,0.0921108237183164,0.00764920845209941,0.0114695822587493,0.01212898295553,0.0203235355433944,0.0132712501567452
"HARV_020-M-37-22-20140812",0.120828931589749,0.266245323629297,0.0336761338578299,0.0272045298869,0.0612697300568722,0.00382333871986771,0.152102822444027,0.0277738977221192,0.037013516716862,0.0203901370173856,0.027264307925095,0.0153155896981563,0.0382832301421528,0.0121045305933462,0.0918648787351563,0.00764072588013191,0.0114602581547275,0.0121042607971697,0.0203833476753323,0.0132505087578229
"HARV_020-O-12-33-20140812",0.12111999813583,0.265432171690977,0.0336116188823268,0.0273534152570652,0.0612658576716515,0.00382878489740525,0.152575573124968,0.0277931783567198,0.0370306439689932,0.020413941138255,0.0271593132635204,0.0153171118612848,0.0384335861837624,0.0122578537138014,0.0914028434523692,0.00769880632649088,0.0115386500192123,0.0121033267459511,0.0204095223646502,0.013253802944766
"HARV_020-O-30-27-20140812",0.121148921435542,0.266876064768063,0.0338022663284572,0.0273024489520299,0.0610519675935652,0.00383091826764317,0.1516488723634,0.027727100569559,0.036919278889231,0.0203030268151946,0.0271774266522215,0.015307131211773,0.0381690236208497,0.0122109828654024,0.0917662693923659,0.00765307558954556,0.0114243933244064,0.0120797272763115,0.0203930947686659,0.0132080093157724
"HARV_020-O-37-22-20140812",0.120946501856618,0.266498599112643,0.0338125164793849,0.027200709101668,0.0612217447120029,0.00381232459290186,0.152016699303811,0.0276505324690571,0.0369393711714365,0.0203423640445774,0.0271840626226077,0.01531202474956,0.0380890725849684,0.0122012200836868,0.0921103467138882,0.00755753194804866,0.0113922849460659,0.0121160111350089,0.0203688344414198,0.0132272479306447
"HARV_021-M-36-16-20140717",0.115641454055261,0.103746310429515,0.0245294801620989,0.0204991010917934,0.053234330445053,0.0634883742811583,0.029855707446391,0.0295866599254354,0.0480509514609251,0.0418298705709911,0.0176031137741307,0.049030426843241,0.142222235160104,0.0296707384819553,0.0725273229434682,0.0606162081579721,0.0311913913676074,0.0246905969782812,0.0187309198427163,0.0232548065819018
"HARV_021-M-6-12-20140717",0.120398134866579,0.110656595761689,0.0277917635159398,0.0225875777464184,0.0448532928370717,0.0717749934516992,0.0325465772494458,0.0290786207188261,0.0461253732212114,0.0363579775223622,0.0196659854710541,0.0452829625844331,0.132072772418531,0.0325051979814578,0.0668656791750437,0.0626032931793927,0.0314018668656161,0.0239607710910769,0.0201226257347941,0.0233479386073583
"HARV_021-O-3-37-20140717",0.118993019854749,0.109627592418666,0.0270321639322821,0.0217683568047036,0.0493572659224759,0.0697095343448307,0.0317962248032725,0.029339912233644,0.0463672893964755,0.0378059935110612,0.0191951068590141,0.045813529479835,0.13432142175872,0.0306209776985691,0.0690601833112713,0.0607206726219771,0.0314013464637735,0.0241891569102345,0.0198235971013612,0.0230566545730834
