"","mean.other","mean.Mortierella","mean.Solicoccozyma","mean.Saitozyma","mean.Umbelopsis","mean.Russula","mean.Trichoderma","mean.Penicillium","mean.Cortinarius","mean.Inocybe","mean.Sebacina","mean.Lactarius","mean.Cladophialophora","mean.Tomentella","mean.Mycena","mean.Cenococcum"
"SCBI_012-M-2-33-20140618",0.465780151036446,0.200572502994658,0.0235225443545758,0.0251006061727756,0.0215544886168154,0.0129876156463509,0.0315933524637975,0.0260420949723907,0.0114769343977301,0.0556047357473176,0.0204602496119044,0.0168708199064043,0.0222104949073986,0.0310034815150439,0.0170112510947169,0.0182086765616741
"SCBI_012-M-21-38-20140715",0.456428935509313,0.222255804796624,0.0280431542852319,0.0271999734067958,0.0258371137398984,0.0139455302813604,0.0326899107399643,0.0260663986348886,0.0111692477450122,0.0379575841206273,0.0164877905400692,0.0182264205920614,0.0225452263758971,0.0253251008434998,0.0177055081627997,0.0181163002259571
"SCBI_012-M-21-39-20140618",0.466033510378662,0.199051795317871,0.0233206074638242,0.0249663178334164,0.0214031108308156,0.0130298359343875,0.0315146618374119,0.0260632204855462,0.0115205717251004,0.0567642447927918,0.0206323578565099,0.0168429267689445,0.0222784812559832,0.0313698515099435,0.0170008067966393,0.0182076992121525
"SCBI_012-M-33-4-20140715",0.465851875773078,0.200521794072346,0.0235449170901534,0.0251495256121712,0.0215699315656714,0.0130420485082239,0.0315775953093406,0.0260282559373391,0.0114753865562669,0.0553846627600823,0.0203990176212623,0.0169481031715889,0.0222603702617021,0.0310201630721824,0.0169947380763654,0.0182316146122257
"SCBI_033-M-36-16-20140826",0.462630781754092,0.209221171673353,0.0251935223530675,0.0257520339067158,0.0227316401779781,0.0133478397766937,0.0319631360687467,0.0260205306617283,0.0112896511088458,0.0489342127291938,0.0191528043129108,0.0172628897135558,0.0222330157871701,0.0289458791716774,0.0171763210458008,0.0181445697584699
"SCBI_033-M-4-38-20140826",0.460761310441495,0.216461497626564,0.0269609101205346,0.0267927333011775,0.0258428190376151,0.0135505828285013,0.0325359373845444,0.0262101336183937,0.0116840528640121,0.039295432469636,0.0167164111200943,0.0182385405924353,0.0227680582913348,0.0260595952786318,0.0176868733185666,0.0184351117064639
"SCBI_033-M-6-12-20140826",0.45958136744732,0.217778250906545,0.0272753437673536,0.0270568498122908,0.0248636356028611,0.0137232276927662,0.0325377979692216,0.0261880196116578,0.0111125345241978,0.0396470772586483,0.0172891519930547,0.018036440573959,0.0225666003919183,0.0262868569477693,0.0177493777107437,0.0183074677896935
"SCBI_045-M-23-30-20140825",0.458899959681435,0.221049181423154,0.02730954813173,0.026789845828231,0.0277132981633496,0.0130311922236292,0.0328439583483502,0.026330722789408,0.0120588452104163,0.0362502130690995,0.0153603813938861,0.0187251305044715,0.0229527429841304,0.0246532222007235,0.0176836076164104,0.0183481504315749
"SCBI_045-M-30-38-20140825",0.459378619571374,0.22018116828542,0.0270982943645714,0.0267257240985614,0.0276120616155384,0.0129679533559548,0.0328167959236681,0.0262572733122122,0.0121459094176682,0.0370518482368272,0.01543915825518,0.0186795805985812,0.0229599130184237,0.0247459747861948,0.0175859585579932,0.018353766601831
"SCBI_045-M-31-2-20140825",0.459856986397659,0.219056397249979,0.0268689834398698,0.0266045536495095,0.0264617736764321,0.0130408522547783,0.032732993077597,0.0262107101220422,0.0118249009342989,0.038827680858468,0.0161630537904138,0.0183734935861921,0.0227376817770226,0.025414253208648,0.0175501305737394,0.0182755554033503
"STER_005-M-0-30-20140820",0.578055025840862,0.0676712758666866,0.0293685787495902,0.0187887544597435,0.0191947938904584,0.0117448788344195,0.0260537950338219,0.0256642682558307,0.0142300705083496,0.0694109671095895,0.0243860942764053,0.0172937852754239,0.0188667754462627,0.0451191388947234,0.0162297253912906,0.0179220721665423
"STER_005-M-16-7-20140820",0.573496053415858,0.0633952211789546,0.026820436048827,0.0178232464448029,0.0174103778777146,0.0111882723758087,0.0251464129091365,0.0252091264505047,0.0143179050894901,0.0817680733251168,0.0264721366815762,0.0165079651975613,0.018382897715638,0.0486037910988956,0.0156758729307741,0.0177822112593411
"STER_005-M-23-38-20140820",0.57628212382107,0.0659862103419434,0.0284459829126978,0.0184493913594384,0.0185968953788995,0.0115468730974472,0.0257426842540928,0.0256002150471015,0.0142725970545155,0.0739028100793495,0.025090604608533,0.0170432482976792,0.0187552317539521,0.0462858997963703,0.0160103343286228,0.0179888978682871
"STER_006-M-1-6-20140722",0.578344823232997,0.0841206353768773,0.0411968310823811,0.0223927278316543,0.0272613956423308,0.0136968047247835,0.0283309940675556,0.0264912565371518,0.0140096151933552,0.0370830895461733,0.017244666926195,0.0204349977706049,0.0199989461155382,0.0329157768064962,0.017923403761378,0.0185540353845282
"STER_006-M-22-32-20140820",0.579354707943529,0.0822996793127462,0.0399058724142833,0.0220285435221662,0.026281628318329,0.0134972564982789,0.0282138317354221,0.0264753056899641,0.0140467693950708,0.0395883765087017,0.0179782982697769,0.0201028827314592,0.0199163159949447,0.0340485856672388,0.0177857324387449,0.0184762135593441
"STER_006-M-30-37-20140820",0.578110989002941,0.0846295327387555,0.0415556135808017,0.0224705199113044,0.0272300715370951,0.0136928497951497,0.0283143862493947,0.0264566337319768,0.0140073288915035,0.036704245435529,0.0172683787495026,0.0204718400122468,0.0198902954861084,0.0327471005581563,0.0179069799381595,0.018543234381375
"STER_006-M-7-0-20140820",0.580013140152678,0.0806827933017328,0.0386388063279609,0.021709898161781,0.025371695835211,0.0133063189318764,0.0279986718754465,0.0264413298514458,0.0141201808181961,0.0422178010498649,0.0185513534630122,0.0198223480862086,0.0198220512354655,0.0351404719372178,0.0176495301870432,0.0185136087848591
"STER_006-M-7-5-20140722",0.579023575178327,0.082678697193829,0.0401547135082649,0.0221584894474579,0.0264553580345959,0.0135738006505976,0.0281812670862302,0.0264553300583255,0.0139964124945802,0.0391869274700232,0.0178550551100782,0.0201293024376674,0.0199169820920357,0.0339023152382813,0.0177802936659922,0.0185514803337137
