"","mean.other","mean.Mortierellomycetes","mean.Tremellomycetes","mean.Umbelopsidomycetes","mean.Agaricomycetes","mean.Sordariomycetes","mean.Eurotiomycetes","mean.Leotiomycetes","mean.Pezizomycetes","mean.Dothideomycetes"
"CPER_001-M-30-37-20140812",0.102946483240842,0.0835112013176231,0.0566251250402556,0.021532495842105,0.301489278064188,0.160914419138039,0.0407996624786761,0.0403211082022222,0.0849273322551245,0.106932894420925
"CPER_001-M-7-0-20140812",0.0881805185537666,0.0723840337861497,0.0436705161680073,0.0161510589295692,0.363223990090562,0.145810696032573,0.0368558436347846,0.0331465041329249,0.0960392319690412,0.104537606702622
"CPER_002-M-10-34-20140812",0.106861251465538,0.0869162302030394,0.0610636322556208,0.0233442184107286,0.285446888833697,0.163444265647256,0.0416720035361394,0.0421548327733149,0.081878292983365,0.107218383891301
"CPER_002-M-25-6-20140812",0.106716778543779,0.0864916905095308,0.0608279893844542,0.0231392191977318,0.286372417458211,0.163400623461681,0.0415701140333347,0.0420540755146252,0.0817710043967885,0.107656087499864
"CPER_002-M-9-4-20140812",0.11127764429387,0.0904568172031739,0.0655788173891664,0.0253678648172534,0.267218764611499,0.167112016104547,0.0426894582709908,0.044369810225779,0.0782608115640017,0.107667995519719
"CPER_003-M-15-7-20140812",0.0954635801861204,0.0780790358968958,0.0502539658759163,0.0183814986505085,0.331507130871037,0.15509501889685,0.0385271788684776,0.0365032324224977,0.0901607800002147,0.106028578331481
"CPER_003-M-33-11-20140812",0.104247515573955,0.0853699014383271,0.0590947411511969,0.0220345629110675,0.293747301033891,0.163580930594847,0.0406687532838083,0.0405912182590481,0.0831145385701426,0.107550537183717
"CPER_003-M-4-7-20140812",0.0936458934294973,0.0769589503530199,0.0488474082119923,0.0178531526444678,0.338615848660406,0.153131876720436,0.0379141208343551,0.0355635058794343,0.0913698455167784,0.106099397749613
"CPER_004-M-0-30-20140812",0.0823689815011851,0.0681301717395901,0.0395027633358496,0.0142665526311282,0.386204975806362,0.140665569492707,0.0350901299697308,0.0303824945824466,0.100109577812385,0.103278783128615
"CPER_004-M-16-7-20140812",0.089176954862778,0.0737059079344368,0.0452632275543394,0.0165829429000381,0.356577927733918,0.148047133136305,0.0369296068925563,0.0334424395973016,0.0949640832225709,0.105309776165755
"CPER_004-M-23-38-20140812",0.0947750779936324,0.0777880810496909,0.0498188525560819,0.0182899156231031,0.333807059391146,0.15441337525899,0.0384460841959119,0.0359984759095585,0.0903792558097049,0.106283822212181
"CPER_007-M-3-37-20140717",0.104450008864227,0.0851431032323735,0.0586953699306876,0.0218509834549705,0.295299182664992,0.162713918197741,0.04064361897627,0.040746929225942,0.0832693763118608,0.107187509140934
"CPER_047-M-33-17-20140717",0.0994773263611369,0.0824432250624678,0.0556015672478879,0.0195767911395114,0.310230586081052,0.16313887364408,0.0387355021128123,0.0378917661907178,0.0855180282759151,0.107386333884418
"DSNY_001-M-1-6-20140813",0.0676042789690722,0.0385546312111907,0.0369017959975818,0.0290323763049888,0.49407800055368,0.0532822250253557,0.074194325369817,0.0343937281180741,0.0446383654148092,0.127320273035431
"DSNY_001-M-17-9-20140701",0.0696258658420597,0.0391676264334718,0.0377992691621616,0.0320860584535212,0.483312145298613,0.0522981827072039,0.0783823742683122,0.0365211336871603,0.0441492231022321,0.126658121045264
"DSNY_001-M-22-32-20140909",0.0691788757306451,0.0389329798084312,0.0373349854994131,0.0323032056584012,0.484628744616646,0.0519017836905129,0.0786235517745687,0.0362738114955271,0.0443467494384152,0.126475312287439
"DSNY_001-M-29-37-20140701",0.0696285545810553,0.0391717742459379,0.0376941664711933,0.032476271424275,0.482612842213616,0.0520552537811674,0.0787584377503984,0.0365123713981235,0.0441673460343463,0.126922982099887
"DSNY_001-M-7-0-20140909",0.0693609112963283,0.0390695116376268,0.037593631566532,0.0320629221342909,0.484178221393707,0.0521764752997307,0.078369488464514,0.0364396423585968,0.0441992659155361,0.126549929933137
"DSNY_001-M-7-5-20140813",0.0676979689522497,0.0378658820610605,0.0354056162123947,0.0308416682676243,0.494480407092721,0.0504964698327599,0.0774020365853763,0.0352728016118308,0.0451527066220839,0.125384442761899
"DSNY_001-M-9-11-20140701",0.0692926774089753,0.0388526445853894,0.0373048098084852,0.0322521459334068,0.48367973095513,0.0519892476940134,0.0788121168674829,0.036313993130828,0.0443972837644688,0.12710534985182
