"sampleID";"pC";"cn";"pH";"NPP";"map";"mat";"forest";"conifer";"relEM";"P";"K";"Ca";"Mg"
"JERC_003";1.01488443856328;21.5970812026944;5.63808996985289;0.633000016212463;1353;19.0916668574015;0;0;5.62261209554247;1.70515962011538;0.706547275100566;1.24635871742332;0.0846656297465797
"JERC_005";1.07363241354154;27.3008637140371;5.63734510751082;0.633000016212463;1353;19.0916668574015;0;0;5.62261209554247;1.78569709347452;0.706547275100566;1.2049660322651;0.230793665424818
"JERC_006";1.03591337271477;25.6557710708854;5.62414311708669;0.633000016212463;1353;19.0916668574015;0;0;5.62261209554247;1.75783151689213;0.706547275100566;1.2049660322651;0.385695625410561
"JERC_008";1.00231298903865;24.9175740126118;5.67360277819635;0.633000016212463;1353;19.0916668574015;0;0;5.62261209554247;1.57542822415766;0.706547275100566;1.25611855471248;0.288785612402505
"JERC_047";0.9732584233603;23.0169469703644;5.69074285570728;0.633000016212463;1353;19.0916668574015;0;0;6.15388502033429;1.73690217827491;0.71603911687101;1.09523694113096;0.131128309826022
"JERC_048";1.05880551831997;24.6820671791483;5.68187292308703;0.633000016212463;1353;19.0916668574015;0;0;6.85330117139976;1.73690217827491;0.71603911687101;1.09523694113096;0.131128309826022
"JERC_049";1.051401252478;25.559163998252;5.6458915171673;0.633000016212463;1353;19.0916668574015;0;0;6.64358989184199;1.73690217827491;0.71603911687101;1.09523694113096;0.131128309826022
"ORNL_001";2.58592601156912;16.7180563389094;5.10929173740271;0.73199999332428;1209;14.0208334426085;1;1;0.72847672529424;1.95036895666279;0.715812121298108;1.23076243823398;0.425479622323363
"ORNL_003";2.73581643638529;17.4061062120988;5.06882564439304;0.73199999332428;1209;14.0208334426085;1;1;1.02017504732951;1.95036895666279;0.715812121298108;1.23076243823398;0.425479622323363
"ORNL_021";2.72504055482832;16.3699861683253;5.26656345972879;0.73199999332428;1209;14.0208334426085;1;1;-1.18756955616097;2.1004662319384;0.712235549661767;1.27500389887285;0.464876871458186
"ORNL_029";2.98977270121827;16.572449853368;5.27896013869632;0.73199999332428;1209;14.0208334426085;1;1;0.204700701982478;1.78125600787566;0.714113886954962;2.07419775199607;0.640968130513867
"ORNL_031";2.48327815984916;16.1066744198215;5.27364240168976;0.73199999332428;1209;14.0208334426085;1;1;-9.21024036697585;1.97187103695192;0.708452334271201;1.17110776500413;0.464876871458186
"ORNL_037";2.97432971189686;17.8938582199684;5.14432831717897;0.73199999332428;1209;14.0208334426085;1;1;1.32767917593486;1.95036895666279;0.715812121298108;1.23076243823398;0.425479622323363
"ORNL_043";2.36335671808001;17.0509296498151;5.08634599064182;0.73199999332428;1209;14.0208334426085;1;1;0.945152293892743;1.95036895666279;0.715812121298108;1.23076243823398;0.425479622323363
"OSBS_001";1.13019119392892;24.3317563120344;4.60643758584438;0.75;1292;20.6208334366481;1;1;4.11760881557105;1.79375805699112;0.71536739821638;-0.0288531922958921;-0.443426830856068
"OSBS_002";0.93961351520321;25.6128363069223;5.55347540479077;0.75;1292;20.6208334366481;1;1;6.76332079785702;1.41336751563213;0.706547275100566;0.505996027929079;-0.313274378925458
"OSBS_003";1.12457428595985;28.0463843460631;5.04483101205025;0.75;1292;20.6208334366481;1;1;0.94370769480462;1.50911995347743;0.704633125048793;-0.618942708679221;-1.31327437892546
"OSBS_022";1.33011893626514;17.9158941905458;4.6278379680841;0.75;1292;20.6208334366481;1;1;6.3715909999608;1.79375805699112;0.71536739821638;-0.0288531922958921;-0.443426830856068
"SCBI_002";1.83139551046975;10.7333873370215;6.17001140745227;0.708999991416931;1026;11.7083333767951;1;0;-3.96040742906346;2.23724695764554;0.710348395364751;1.86535713066757;0.929763669760837
"SCBI_003";1.83139551046975;10.7333873370215;6.0187678934525;0.708999991416931;1026;11.7083333767951;1;0;-0.160213315020892;2.05874137492772;0.715899519092749;1.57035083777937;0.661626231841693
"SCBI_006";1.79205784830859;10.3204305021776;6.21362558353628;0.708999991416931;1026;11.7083333767951;1;0;-4.56544285464112;1.84141551327306;0.723376361224329;1.38105729132078;0.728118306232767
"SCBI_012";1.60316507939951;10.2983046859683;6.3050906301627;0.708999991416931;1026;11.7083333767951;1;0;-4.56544285464112;2.05874137492772;0.715899519092749;1.57035083777937;0.661626231841693
"SCBI_033";1.97091444701053;10.5711702080812;6.08992368388812;0.708999991416931;1026;11.7083333767951;1;0;-4.56544285464112;2.05874137492772;0.715899519092749;1.57035083777937;0.661626231841693
"SCBI_045";2.00989587843948;11.2160786336404;5.96195482391909;0.708999991416931;1026;11.7083333767951;1;0;-9.21024036697585;2.05874137492772;0.715899519092749;1.57035083777937;0.661626231841693
"STER_005";1.19891208056534;13.1738126115278;7.22041780478006;0.386999994516373;428;9.37916669435799;0;0;-10;1.82506092039978;0.737768273561739;1.62821190620191;0.862816880130223
"STER_006";1.19891208056534;13.1738126115278;6.51522031466115;0.386999994516373;428;9.37916669435799;0;0;-10;1.87276024683376;0.725203603044245;1.64033253887776;0.686725621074542
