"","other","Mortierellomycota","Basidiomycota","Mucoromycota","Ascomycota"
"1",0.0535402357374522,0.17182568314755,0.478033931056722,0.0698203323609865,0.226779817697289
"2",0.0452307733696764,0.150589189021008,0.515400087439545,0.0666902589875939,0.222089691182177
"3",0.0430614623693863,0.139234152096066,0.483469228162257,0.0913088063702372,0.242926351002054
"4",0.0270637457876072,0.105677929226773,0.622965908670841,0.0365358721387488,0.207756544176029
"5",0.0238324262308332,0.0682494787002315,0.722964969065518,0.0241158688290723,0.160837257174345
"6",0.0286169753343915,0.0999195508194924,0.639329442576459,0.0387277094019144,0.193406321867743
"7",0.0342181093173048,0.100317668904361,0.631289092527179,0.0457967021260035,0.188378427125152
"8",0.0177666571059527,0.0574218126062282,0.755338413585723,0.017819536393206,0.151653580308891
"9",0.0320538131575846,0.109742795354455,0.550442836446412,0.0678089107872674,0.239951644254281
"10",0.014838693139331,0.0638425323678056,0.727306363390697,0.0191474431170562,0.17486496798511
"11",0.0311758736511012,0.093583493050972,0.635239756449314,0.0448585669008443,0.195142309947769
"12",0.0310817554394771,0.0958753748346213,0.640514300172851,0.0405057296335471,0.192022839919504
"13",0.018162172636078,0.0600856740395947,0.746423038836205,0.0154569012332569,0.159872213254866
"14",0.0135868800099575,0.0476973890082249,0.764495416049158,0.0147492999657758,0.159471014966884
"15",0.0150959153085783,0.0477642201434154,0.785353191690917,0.0133764107301031,0.138410262126986
"16",0.0139243837737534,0.0455485225456877,0.792115648691896,0.0122590924855383,0.136152352503125
"17",0.0193365506300349,0.0587152921771925,0.759713939052401,0.0167214603783136,0.145512757762058
"18",0.0188500896242096,0.0558244483090184,0.773287852159906,0.0151786059313099,0.136859003975556
"19",0.0352103629623817,0.104668232341538,0.623421622647107,0.0341287280598636,0.20257105398911
"20",0.0185732398358796,0.0573261529420581,0.762567057448965,0.0150750777375137,0.146458472035584
"21",0.0170845368655595,0.0520333828300579,0.77305583978291,0.0158987228586356,0.141927517662836
"22",0.0430661814786168,0.130924696659667,0.570231289701864,0.0586654671238955,0.197112365035957
"23",0.034944626026636,0.101444199348962,0.635775499667733,0.041749894453604,0.186085780503065
"24",0.0641668143128971,0.0438979422716008,0.551554531768814,0.0285710693929851,0.311809642253703
"25",0.0533395371284597,0.0369892960282469,0.587500014703507,0.0250938763645719,0.297077275775214
"26",0.0116148087046356,0.041909628666506,0.813765249700552,0.010045814472645,0.122664498455661
"27",0.0423051943956869,0.0966427328431189,0.523353309195713,0.0808609785133366,0.256837785052144
"28",0.0207089533481986,0.0775362376565962,0.70919996763619,0.02749079918797,0.165064042171046
"29",0.0282165034217348,0.0880609035359256,0.677904768527932,0.0317870386356682,0.174030785878739
"30",0.0423364498091817,0.0917260799526837,0.43723687829667,0.0154649175577574,0.413235674383707
"31",0.0500024959330044,0.0975060812526645,0.394648189441146,0.0203251907672745,0.43751804260591
"32",0.0182854979566724,0.0550426986605718,0.773876732717567,0.0154028958163558,0.137392174848833
"33",0.0326501646897146,0.101322661887347,0.656480719226827,0.0369852268402186,0.172561227355893
"34",0.02423392301292,0.0752569028560455,0.715545104898591,0.0257042624439179,0.159259806788525
"35",0.0257291748299663,0.0824452152724992,0.702012761054253,0.027597139290888,0.162215709552394
"36",0.0348862170004266,0.118156204324002,0.643414666950442,0.0360769174338669,0.167465994291263
"37",0.033626470535183,0.115232499346828,0.617428651366815,0.0375231817580241,0.196189196993149
"38",0.013803384635961,0.0501702075090094,0.794994542611015,0.0113756061619216,0.129656259082093
"39",0.0201007063420932,0.064664950894041,0.757527180582042,0.0166312460135517,0.141075916168272
"40",0.0307351399889864,0.0968110613772378,0.66945481471861,0.0330189442718902,0.169980039643275
"41",0.0431145142741896,0.133677503584334,0.567223497082237,0.037547915068012,0.218436569991228
"42",0.0289906718851281,0.0981862181006894,0.681716145965323,0.0302153382058381,0.160891625843021
"43",0.0314668721129108,0.109874857328704,0.646478303717953,0.0376055209883388,0.174574445852093
"44",0.0269418883295421,0.0790111847934107,0.715825767061076,0.0234118311961143,0.154809328619857
"45",0.0264171464204653,0.0842027539694596,0.702376540117025,0.0246012180546639,0.162402341438386
"46",0.0256540143727428,0.0830743389673778,0.706634932533541,0.0244175366287977,0.160219177497541
"47",0.0238372881597806,0.0810242225412694,0.708928243475466,0.0203368446655634,0.16587340115792
"48",0.0213265104048252,0.0747974605141223,0.740585932928298,0.0197668973297056,0.143523198823049
"49",0.0394224853982449,0.128374451286327,0.593616186723001,0.0529675540601614,0.185619322532265
"50",0.0413668489572543,0.130586827567718,0.585139443538057,0.0556917145964126,0.187215165340558
"51",0.0383319060115814,0.123032197806919,0.598813227603198,0.0511575324732487,0.188665136105053
"52",0.0179624578803747,0.0604394593281217,0.774803385170689,0.0146263156166962,0.132168382004119
"53",0.0369612808244501,0.0906849055560573,0.672987428484167,0.0276511397254515,0.171715245409874
"54",0.104719328971529,0.264982817493429,0.225431740988808,0.0993385091832517,0.305527603362982
"55",0.0756926222271725,0.177098002140095,0.492200567337614,0.0503649358858818,0.204643872409237
"56",0.089068572376693,0.217246749247999,0.470102895932763,0.0383987147957716,0.185183067646773
"57",0.0905991194501252,0.239345748720311,0.438278133704227,0.0444244029272677,0.187352595198069
"58",0.0244871034793448,0.050289556849076,0.63740359447029,0.0155464334908262,0.272273311710463
"59",0.0256901062610791,0.0786470446929145,0.610463763364384,0.0240779151251433,0.261121170556479
"60",0.0102097073706863,0.0123839778947285,0.701599954882782,0.0130026457067315,0.262803714145071
"61",0.00939652818053761,0.012329393205321,0.776351741555124,0.00894826121309057,0.192974075845927
"62",0.0895206533058535,0.154568190864417,0.230644879120278,0.178341041707266,0.346925235002184
"63",0.0301401321892592,0.0552623373380577,0.667525099167201,0.0259525486019918,0.22111988270349
"64",0.08166554547673,0.266360445698412,0.179320182403103,0.0584007008748058,0.414253125546949
"65",0.102387488923464,0.347933796125099,0.110456415143493,0.0927442257524859,0.346478074055457
"66",0.0670697721771445,0.160653505848255,0.456816258117671,0.0920803743744138,0.223380089482515
"67",0.0482647629666364,0.128059516064091,0.583433888662607,0.0546981675094147,0.185543664797251
"68",0.0533527696234898,0.153988122688278,0.524799301035554,0.0573471625213043,0.210512644131373
"69",0.0285239036800571,0.0785397086078752,0.647523573214893,0.0327814995643607,0.212631314932815
"70",0.0278693834344273,0.0747180851258819,0.680933263512944,0.0326136253511999,0.183865642575547
"71",0.0678612487232287,0.138121652212288,0.485547022086353,0.0678417530123161,0.240628323965814
"72",0.0460317842048345,0.150725564073012,0.500214280878489,0.0673997082282543,0.23562866261541
"73",0.0612919999553986,0.155912948564932,0.502313266757688,0.0729905134501126,0.207491271271868
"74",0.0502841473804666,0.144187087703807,0.525509300696533,0.071569923854454,0.208449540364739
"75",0.0466622182973012,0.129196186404608,0.478145391798725,0.0816327525327771,0.264363450966589
"76",0.0733800539870457,0.122431598671925,0.415611529838034,0.0885687059320728,0.300008111570922
"77",0.0582486800604589,0.124453157830211,0.467798773712407,0.0733346696456519,0.276164718751271
"78",0.0583273056740774,0.142282005752098,0.473528951404414,0.0729243758796472,0.252937361289763
"79",0.0436276775083493,0.136952072450891,0.537254305634271,0.0764916781360052,0.205674266270483
"80",0.0425192530391129,0.0760449222597889,0.554271982666176,0.0598028319249857,0.267361010109936
"81",0.0439762699022998,0.0779577965497166,0.542621545545616,0.0615901948760027,0.273854193126365
"82",0.0328467881289861,0.0581887330443648,0.631949976317143,0.0391346655327619,0.237879836976744
"83",0.0261608425450196,0.0516029492502715,0.657344300741772,0.0217501116958846,0.243141795767052
"84",0.0417287230480017,0.0738341326729768,0.568392628327679,0.052381872507567,0.263662643443776
"85",0.0385325376884194,0.0297474311863691,0.573045519040358,0.0353037925796151,0.323370719505238
"86",0.0428059068769057,0.0390085873713352,0.487218500101026,0.0327972894773585,0.398169716173375
"87",0.0312789648379802,0.0257966857647699,0.668837034078511,0.0172644232991175,0.256822892019621
"88",0.0368671899614116,0.0321550800739913,0.576060560414407,0.0315488539983846,0.323368315551805
"89",0.0464958834206145,0.122068164920033,0.511133252414552,0.0568179363420385,0.263484762902762
"90",0.0569034775915077,0.136007934540006,0.439674294495826,0.0994091518125944,0.268005141560066
"91",0.0649295802673617,0.164863280981319,0.373842788264016,0.112263389872187,0.284100960615116
"92",0.0373173685471274,0.0926971436883862,0.597576096475573,0.0457162177867251,0.226693173502189
"93",0.0398058710184795,0.143892671418709,0.561792055911321,0.0712645263913133,0.183244875260177
"94",0.0467272757105206,0.159534772948074,0.482261534723879,0.086908277103719,0.224568139513808
"95",0.0388129534365266,0.121406475676474,0.598610036302544,0.0572364963344017,0.183934038250055
"96",0.0443605105144397,0.154425295724966,0.492550546525628,0.0843284442557123,0.224335202979254
"97",0.0203665754433366,0.0538276166088325,0.673289783242575,0.0285921956549705,0.223923829050285
"98",0.074143778794107,0.0848284926292924,0.384431997610916,0.105089615666883,0.351506115298801
"99",0.0235671138604532,0.0499462134633039,0.681894891049371,0.0290322583775897,0.215559523249282
"100",0.07348460178576,0.136710519952314,0.467760455636244,0.0870212745887932,0.235023148036888
"101",0.0458161043262925,0.0991107200765888,0.53032192629504,0.0597258909900899,0.265025358311989
"102",0.0595905739993468,0.181346985194128,0.399666097824466,0.0739814788940386,0.28541486408802
"103",0.0660338155332136,0.195438558634017,0.335716216930072,0.0827242942044379,0.320087114698259
"104",0.022278211428129,0.0719162021088629,0.573828525732096,0.0394470706395144,0.292529990091398
"105",0.0440653259151319,0.149896999454139,0.53908108813367,0.0419215346728321,0.225035051824228
